Date;C4TC;C5TC;PMX;S10TC;S6TC;CSZ;S10TC_S6TC;SMX;BDI
27/01/2014;10006;;11268;;11478;10006;;11478;7383
28/01/2014;9027;;11065;;11279;9027;;11279;6930
29/01/2014;8482;;10922;;11043;8482;;11043;6669
30/01/2014;8428;;10748;;10646;8428;;10646;6596
31/01/2014;8263;;10663;;10410;8263;;10410;6504
03/02/2014;7976;;10576;;10193;7976;;10193;6363
04/02/2014;7912;;10480;;10049;7912;;10049;6309
05/02/2014;8221;;10429;;9909;8221;;9909;6417
06/02/2014;8555;;10432;;9800;8555;;9800;6552
07/02/2014;8657;;10417;;9717;8657;;9717;6588
10/02/2014;8868;;10427;;9712;8868;;9712;6675
11/02/2014;8585;;10570;;9708;8585;;9708;6605
12/02/2014;8251;;10595;;9808;8251;;9808;6479
13/02/2014;8418;;10517;;10087;8418;;10087;6522
14/02/2014;8367;;10506;;10438;8367;;10438;6499
17/02/2014;8849;;10485;;10723;8849;;10723;6685
18/02/2014;9223;;10414;;10974;9223;;10974;6813
19/02/2014;9626;;10295;;11170;9626;;11170;6939
20/02/2014;9751;;10132;;11369;9751;;11369;6940
21/02/2014;10144;;10000;;11476;10144;;11476;7058
24/02/2014;10253;11593;9823;;11460;10253;;11460;7048
25/02/2014;11346;12482;9545;;11462;11346;;11462;7402
26/02/2014;12540;13821;9283;;11472;12540;;11472;7801
27/02/2014;13762;14969;9043;;11507;13762;;11507;8218
28/02/2014;14296;15416;8848;;11530;14296;;11530;8373
03/03/2014;15075;16278;8691;;11574;15075;;11574;8637
04/03/2014;16897;18102;8548;;11657;16897;;11657;9323
05/03/2014;19269;20606;8476;;11666;19269;;11666;10250
06/03/2014;22295;24109;8502;;11727;22295;;11727;11469
07/03/2014;24243;26230;8651;;11831;24243;;11831;12293
10/03/2014;24748;26826;8757;;11894;24748;;11894;12526
11/03/2014;25074;27054;8885;;12014;25074;;12014;12695
12/03/2014;20472;22322;8872;;12118;20472;;12118;10850
13/03/2014;20815;22666;8897;;12269;20815;;12269;10995
14/03/2014;20952;22755;8956;;12368;20952;;12368;11068
17/03/2014;20975;22870;8982;;12454;20975;;12454;11085
18/03/2014;22195;24316;9001;;12522;22195;;12522;11578
19/03/2014;23995;26010;9015;;12550;23995;;12550;12303
20/03/2014;25659;27315;9019;;12598;25659;;12598;12969
21/03/2014;24835;26421;8956;;12643;24835;;12643;12621
24/03/2014;24970;26573;8916;;12617;24970;;12617;12663
25/03/2014;24314;25901;8769;;12560;24314;;12560;12356
26/03/2014;21896;23405;8561;;12340;21896;;12340;11327
27/03/2014;19853;21050;8210;;11914;19853;;11914;10404
28/03/2014;19211;20407;7888;;11659;19211;;11659;10051
31/03/2014;19479;20636;7600;;11402;19479;;11402;10072
01/04/2014;18585;19861;7237;;11167;18585;;11167;9605
02/04/2014;17675;18979;6995;;10948;17675;;10948;9169
03/04/2014;16984;18123;6745;;10716;16984;;10716;8817
04/04/2014;16451;17647;6631;;10492;16451;;10492;8570
07/04/2014;16210;17416;6548;;10270;16210;;10270;8448
08/04/2014;13515;14605;6464;;10092;13515;;10092;7345
09/04/2014;12588;13609;6402;;9925;12588;;9925;6956
10/04/2014;11763;12769;6346;;9784;11763;;9784;6609
11/04/2014;11042;12065;6312;;9696;11042;;9696;6310
14/04/2014;10770;11768;6275;;9626;10770;;9626;6191
15/04/2014;10266;11377;6268;;9576;10266;;9576;5987
16/04/2014;9140;10298;6381;;9506;9140;;9506;5570
17/04/2014;8831;10091;6539;;9496;8831;;9496;5494
22/04/2014;9094;10371;6668;;9503;9094;;9503;5638
23/04/2014;9617;10881;6757;;9527;9617;;9527;5874
24/04/2014;9828;11088;6853;;9509;9828;;9509;5987
25/04/2014;9895;11077;6953;;9531;9895;;9531;6044
28/04/2014;9640;10776;6984;;9573;9640;;9573;5951
29/04/2014;9114;10238;7016;;9638;9114;;9638;5750
30/04/2014;9003;10166;7002;;9609;9003;;9609;5702
01/05/2014;10804;11732;6996;;9572;10804;;9572;6420
02/05/2014;11744;12835;6950;;9568;11744;;9568;6783
06/05/2014;11911;12933;6957;;9589;12933;;9589;7260
07/05/2014;11829;12874;6982;;9622;12874;;9622;7244
08/05/2014;11369;12342;7058;;9596;12342;;9596;7054
09/05/2014;10998;11912;7207;;9500;11912;;9500;6927
12/05/2014;10668;11523;7305;;9468;11523;;9468;6801
13/05/2014;10264;11228;7479;;9449;11228;;9449;6735
14/05/2014;10669;11745;7766;;9448;11745;;9448;7028
15/05/2014;11060;12195;8134;;9417;12195;;9417;7318
16/05/2014;11205;12310;8328;;9395;12310;;9395;7422
19/05/2014;11012;12097;8437;;9371;12097;;9371;7370
20/05/2014;10591;11659;8488;;9315;11659;;9315;7210
21/05/2014;9912;11032;8448;;9242;11032;;9242;6947
22/05/2014;9509;10574;8226;;9122;10574;;9122;6697
23/05/2014;9721;10786;8016;;9052;10786;;9052;6719
27/05/2014;10385;11461;7774;;8943;11461;;8943;6917
28/05/2014;10075;11095;7527;;8849;11095;;8849;6696
29/05/2014;9915;10878;7245;;8769;10878;;8769;6525
30/05/2014;9986;10983;6993;;8678;10983;;8678;6491
02/06/2014;10168;11220;6786;;8670;11220;;8670;6524
03/06/2014;10746;11929;6547;;8668;11929;;8668;6736
04/06/2014;11416;12675;6310;;8580;12675;;8580;6963
05/06/2014;12488;13685;6080;;8482;13685;;8482;7298
06/06/2014;13370;14480;5838;;8389;14480;;8389;7543
09/06/2014;14238;15050;5719;;8336;15050;;8336;7736
10/06/2014;14829;15489;5609;;8232;15489;;8232;7878
11/06/2014;14227;14780;5446;;8089;14780;;8089;7546
12/06/2014;13606;14097;5092;;7949;14097;;7949;7166
13/06/2014;13050;13518;4670;;7822;13518;;7822;6808
16/06/2014;12578;13094;4352;;7733;13094;;7733;6543
17/06/2014;12204;12771;4125;;7566;12771;;7566;6346
18/06/2014;12700;13393;3953;;7472;13393;;7472;6543
19/06/2014;14083;14899;3805;;7403;14899;;7403;7101
20/06/2014;14251;15133;3702;;7356;15133;;7356;7164
23/06/2014;13844;14569;3628;;7330;14569;;7330;6916
24/06/2014;13257;14065;3581;;7257;14065;;7257;6700
25/06/2014;12788;13519;3477;;7186;13519;;7186;6451
26/06/2014;12274;12975;3396;;7100;12975;;7100;6209
27/06/2014;12741;13387;3362;;7093;13387;;7093;6363
30/06/2014;13525;14177;3397;;7062;14177;;7062;6690
01/07/2014;14810;15643;3574;;7068;15643;;7068;7329
02/07/2014;14430;15196;3890;;7075;15196;;7075;7245
03/07/2014;13939;14657;4462;;7112;14657;;7112;7201
04/07/2014;13459;14101;5122;;7129;14101;;7129;7177
07/07/2014;12869;13578;5437;;7174;13578;;7174;7062
08/07/2014;12451;13151;5635;;7185;13151;;7185;6951
09/07/2014;11745;12524;5677;;7150;12524;;7150;6713
10/07/2014;10745;11705;5613;;7118;11705;;7118;6366
11/07/2014;10252;11149;5432;;7099;11149;;7099;6089
14/07/2014;9926;10767;5329;;7059;10767;;7059;5906
15/07/2014;9732;10487;5149;;7014;10487;;7014;5740
16/07/2014;9045;9781;4969;;6967;9781;;6967;5403
17/07/2014;8715;9422;4825;;6906;9422;;6906;5216
18/07/2014;8648;9354;4681;;6886;9354;;6886;5146
21/07/2014;8484;9179;4604;;6890;9179;;6890;5053
22/07/2014;8486;9238;4600;;6907;9238;;6907;5075
23/07/2014;8556;9357;4659;;6910;9357;;6910;5141
24/07/2014;8587;9439;4751;;6960;9439;;6960;5201
25/07/2014;8621;9473;4831;;7097;9473;;7097;5239
28/07/2014;8638;9480;4904;;7150;9480;;7150;5263
29/07/2014;8664;9549;4969;;7196;9549;;7196;5310
30/07/2014;8764;9649;4978;;7361;9649;;7361;5353
31/07/2014;8749;9619;4923;;7484;9619;;7484;5325
01/08/2014;8522;9389;4859;;7608;9389;;7608;5213
04/08/2014;8486;9364;4854;;7739;9364;;7739;5202
05/08/2014;8452;9304;4843;;7878;9304;;7878;5175
06/08/2014;8440;9311;4845;;8024;9311;;8024;5178
07/08/2014;8388;9274;4896;;8208;9274;;8208;5178
08/08/2014;8504;9394;4963;;8406;9394;;8406;5247
11/08/2014;8731;9654;5042;;8564;9654;;8564;5374
12/08/2014;9993;10959;5176;;8673;10959;;8673;5936
13/08/2014;10903;11818;5361;;8839;11818;;8839;6336
14/08/2014;12793;13677;5883;;9004;13677;;9004;7236
15/08/2014;14391;15561;6397;;9170;15561;;9170;8144
18/08/2014;14893;16069;6659;;9298;16069;;9298;8425
19/08/2014;14698;15770;6673;;9432;15770;;9432;8310
20/08/2014;15346;16407;6602;;9537;16407;;9537;8543
21/08/2014;16416;17520;6519;;9674;17520;;9674;8964
22/08/2014;16031;17066;6467;;9797;17066;;9797;8767
26/08/2014;15352;16249;6438;;9871;16249;;9871;8431
27/08/2014;15010;15811;6462;;9954;15811;;9954;8263
28/08/2014;16342;17329;6707;;10068;17329;;10068;8944
29/08/2014;16877;17980;6941;;10140;17980;;10140;9274
01/09/2014;16605;17815;7072;;10220;17815;;10220;9248
02/09/2014;16361;17469;7199;;10283;17469;;10283;9147
03/09/2014;15950;16950;7328;;10328;16950;;10328;8978
04/09/2014;15940;16918;7396;;10384;16918;;10384;8986
05/09/2014;16116;17113;7431;;10425;17113;;10425;9075
08/09/2014;16399;17387;7506;;10407;17387;;10407;9207
09/09/2014;17493;18464;7518;;10468;18464;;10468;9641
10/09/2014;17670;18574;7332;;10493;18574;;10493;9629
11/09/2014;17496;18336;7169;;10457;18336;;10457;9485
12/09/2014;17470;18246;7013;;10519;18246;;10519;9402
15/09/2014;17219;17930;6891;;10627;17930;;10627;9239
16/09/2014;16335;17034;6756;;10750;17034;;10750;8840
17/09/2014;15462;16127;6646;;10785;16127;;10785;8445
18/09/2014;14313;14858;6564;;10772;14858;;10772;7912
19/09/2014;13823;14357;6527;;10764;14357;;10764;7701
22/09/2014;13834;14358;6487;;10794;14358;;10794;7689
23/09/2014;13595;14075;6410;;10886;14075;;10886;7553
24/09/2014;12922;13328;6396;;10926;13328;;10926;7250
25/09/2014;12086;12614;6402;;10935;12614;;10935;6966
26/09/2014;12239;12880;6462;;11009;12880;;11009;7091
29/09/2014;12663;13295;6505;;11016;13295;;11016;7270
30/09/2014;12560;13203;6614;;10989;13203;;10989;7265
01/10/2014;11974;12747;6834;;10928;12747;;10928;7149
02/10/2014;11284;12169;7027;;10802;12169;;10802;6976
03/10/2014;11004;12009;7101;;10745;12009;;10745;6934
06/10/2014;10827;11801;7119;;10634;11801;;10634;6856
07/10/2014;10513;11485;7076;;10527;11485;;10527;6717
08/10/2014;9865;10931;6961;;10384;10931;;10384;6461
09/10/2014;9357;10542;6917;;10250;10542;;10250;6292
10/10/2014;9102;10277;6924;;10147;10277;;10147;6188
13/10/2014;8921;10101;6950;;10030;10101;;10030;6125
14/10/2014;8753;9875;7088;;9959;9875;;9959;6076
15/10/2014;8203;9342;7282;;9873;9342;;9873;5921
16/10/2014;7932;9079;7531;;9761;9079;;9761;5891
17/10/2014;8308;9516;7735;;9651;9516;;9651;6127
20/10/2014;9148;10425;7970;;9579;10425;;9579;6561
21/10/2014;12580;14425;8265;;9529;14425;;9529;8250
22/10/2014;14118;15879;8536;;9488;15879;;9488;8912
23/10/2014;14780;16405;8801;;9471;16405;;9471;9202
24/10/2014;16111;17691;8971;;9412;17691;;9412;9768
27/10/2014;18842;20988;9102;;9404;20988;;9404;11126
28/10/2014;22822;24761;9388;;9393;24761;;9393;12721
29/10/2014;24176;25806;9624;;9366;25806;;9366;13210
30/10/2014;24091;25603;9788;;9315;25603;;9315;13178
31/10/2014;24413;25725;9883;;9326;25725;;9326;13255
03/11/2014;25497;26768;9946;;9300;26768;;9300;13691
04/11/2014;26802;27866;9920;;9286;27866;;9286;14122
05/11/2014;26381;27285;9809;;9288;27285;;9288;13857
06/11/2014;25899;26491;9651;;9269;26491;;9269;13492
07/11/2014;26105;26759;9480;;9209;26759;;9209;13548
10/11/2014;25620;26287;9356;;9190;26287;;9190;13322
11/11/2014;24065;24703;9217;;9160;24703;;9160;12646
12/11/2014;22863;23339;9080;;9131;23339;;9131;12060
13/11/2014;20702;21201;8910;;9132;21201;;9132;11153
14/11/2014;20660;21113;8718;;9149;21113;;9149;11061
17/11/2014;21135;21558;8560;;9146;21558;;9146;11191
18/11/2014;22216;22719;8491;;9216;22719;;9216;11635
19/11/2014;22477;22855;8442;;9449;22855;;9449;11675
20/11/2014;23055;23521;8428;;9687;23521;;9687;11937
21/11/2014;22525;22990;8443;;9848;22990;;9848;11729
24/11/2014;22192;22478;8472;;9992;22478;;9992;11533
25/11/2014;21758;22054;8509;;10142;22054;;10142;11374
26/11/2014;18583;19098;8582;;10246;19098;;10246;10214
27/11/2014;16053;16879;8783;;10291;16879;;10291;9387
28/11/2014;14564;15407;8943;;10310;15407;;10310;8846
01/12/2014;13851;14752;8974;;10340;14752;;10340;8593
02/12/2014;13111;14133;8924;;10317;14133;;10317;8330
03/12/2014;11666;12772;8835;;10286;12772;;10286;7759
04/12/2014;9629;10685;8750;;10248;10685;;10248;6899
05/12/2014;8425;9509;8676;;10158;9509;;10158;6406
08/12/2014;7446;8520;8617;;10137;8520;;10137;5993
09/12/2014;6844;7984;8498;;10103;7984;;10103;5743
10/12/2014;6294;7434;8347;;10040;7434;;10040;5478
11/12/2014;5742;6843;8179;;9961;6843;;9961;5191
12/12/2014;4902;6139;7976;;9937;6139;;9937;4848
15/12/2014;4442;5683;7810;;9898;5683;;9898;4616
16/12/2014;4334;5580;7660;;9849;5580;;9849;4530
17/12/2014;4109;5394;7526;;9749;5394;;9749;4415
18/12/2014;3838;5117;7405;;9669;5117;;9669;4268
19/12/2014;3735;4964;7229;;9587;4964;;9587;4154
22/12/2014;3674;4896;7100;;9469;4896;;9469;4088
23/12/2014;3676;4910;6953;;9383;4910;;9383;4050
24/12/2014;3670;4945;6821;;9273;4945;;9273;4024
02/01/2015;3580;4884;6591;;9239;4884;;9239;3931
05/01/2015;3516;4829;6466;;9125;4829;;9125;3871
06/01/2015;3717;5040;6325;;8999;5040;;8999;3914
07/01/2015;3675;4967;6219;;8814;4967;;8814;3853
08/01/2015;3390;4667;6184;;8576;4667;;8576;3722
09/01/2015;3315;4567;6095;;8361;4567;;8361;3655
12/01/2015;4108;5387;6082;;8135;5387;;8135;3979
13/01/2015;5840;7021;6113;;7982;7021;;7982;4642
14/01/2015;5938;7021;6118;;7863;7021;;7863;4644
15/01/2015;5908;6983;6114;;7688;6983;;7688;4627
16/01/2015;5945;7023;6057;;7487;7023;;7487;4626
19/01/2015;6119;7238;5994;;7305;7238;;7305;4693
20/01/2015;6901;8054;5914;;7150;8054;;7150;4996
21/01/2015;7863;9050;5787;;7038;9050;;7038;5356
22/01/2015;7713;8799;5624;;6895;8799;;6895;5207
23/01/2015;7006;8096;5465;;6794;8096;;6794;4878
26/01/2015;6750;7803;5345;;6715;7803;;6715;4725
27/01/2015;6631;7672;5175;;6607;7672;;6607;4621
28/01/2015;6401;7356;4947;;6466;7356;;6466;4427
29/01/2015;5972;6992;4392;;6266;6992;;6266;4114
30/01/2015;5700;6707;4060;;6119;6707;;6119;3901
02/02/2015;5529;6604;3830;;5931;6604;;5931;3791
03/02/2015;5513;6563;3622;;5814;6563;;5814;3712
04/02/2015;5565;6589;3485;;5699;6589;;5699;3681
05/02/2015;5657;6719;3418;;5627;6719;;5627;3713
06/02/2015;5700;6743;3430;;5541;6743;;5541;3726
09/02/2015;5675;6719;3466;;5473;6719;;5473;3727
10/02/2015;5803;6852;3563;;5391;6852;;5391;3810
11/02/2015;5731;6739;3748;;5311;6739;;5311;3820
12/02/2015;5345;6358;3911;;5186;6358;;5186;3717
13/02/2015;5117;6113;3984;;5077;6113;;5077;3640
16/02/2015;4937;5935;4034;;5024;5935;;5024;3584
17/02/2015;4739;5721;4056;;5015;5721;;5015;3505
18/02/2015;4543;5447;4110;;5002;5447;;5002;3412
19/02/2015;4409;5333;4127;;5052;5333;;5052;3371
20/02/2015;4410;5334;4110;;5119;5334;;5119;3367
23/02/2015;4430;5357;4097;;5143;5357;;5143;3372
24/02/2015;4402;5377;4114;;5124;5377;;5124;3385
25/02/2015;4392;5374;4150;;5184;5374;;5184;3395
26/02/2015;4388;5362;4244;;5293;5362;;5293;3418
27/02/2015;4339;5325;4319;;5389;5325;;5389;3426
02/03/2015;4303;5298;4409;;5517;5298;;5517;3442
03/03/2015;4134;5092;4512;;5653;5092;;5653;3390
04/03/2015;3969;4979;4615;;5755;4979;;5755;3376
05/03/2015;3759;4762;4669;;5857;4762;;5857;3306
06/03/2015;3690;4768;4706;;5916;4768;;5916;3319
09/03/2015;3648;4692;4728;;5990;4692;;5990;3295
10/03/2015;3574;4599;4732;;6062;4599;;6062;3259
11/03/2015;3288;4357;4710;;6157;4357;;6157;3156
12/03/2015;2980;4093;4697;;6227;4093;;6227;3046
13/03/2015;2830;3982;4692;;6334;3982;;6334;3000
16/03/2015;2752;3922;4718;;6385;3922;;6385;2984
17/03/2015;2674;3864;4770;;6446;3864;;6446;2977
18/03/2015;2594;3793;4837;;6511;3793;;6511;2968
19/03/2015;2892;4048;4913;;6557;4048;;6557;3093
20/03/2015;3026;4174;4941;;6638;4174;;6638;3152
23/03/2015;3068;4207;4940;;6697;4207;;6697;3165
24/03/2015;3154;4292;4877;;6741;4292;;6741;3180
25/03/2015;3177;4320;4823;;6772;4320;;6772;3175
26/03/2015;3153;4330;4794;;6772;4330;;6772;3170
27/03/2015;3103;4290;4778;;6768;4290;;6768;3149
30/03/2015;3104;4301;4801;;6791;4301;;6791;3161
31/03/2015;3195;4415;4780;;6797;4415;;6797;3200
01/04/2015;3105;4305;4762;;6752;4305;;6752;3151
02/04/2015;3050;4218;4708;;6654;4218;;6654;3100
07/04/2015;2967;4150;4665;;6600;4150;;6600;3060
08/04/2015;2967;4140;4672;;6522;4140;;6522;3058
09/04/2015;3015;4207;4720;;6446;4207;;6446;3099
10/04/2015;3099;4272;4788;;6409;4272;;6409;3145
13/04/2015;3055;4231;4863;;6369;4231;;6369;3151
14/04/2015;3090;4291;4938;;6362;4291;;6362;3198
15/04/2015;3260;4487;4997;;6359;4487;;6359;3294
16/04/2015;3407;4656;5076;;6400;4656;;6400;3385
17/04/2015;3464;4712;5117;;6471;4712;;6471;3420
20/04/2015;3501;4741;5156;;6464;4741;;6464;3443
21/04/2015;3523;4761;5257;;6472;4761;;6472;3482
22/04/2015;3414;4627;5334;;6485;4627;;6485;3451
23/04/2015;3366;4575;5418;;6498;4575;;6498;3455
24/04/2015;3358;4579;5455;;6522;4579;;6522;3468
27/04/2015;3327;4556;5472;;6541;4556;;6541;3464
28/04/2015;3364;4596;5457;;6566;4596;;6566;3476
29/04/2015;3220;4515;5358;;6559;4515;;6559;3413
30/04/2015;3174;4532;5246;;6533;4532;;6533;3387
01/05/2015;3211;4570;5155;;6494;4570;;6494;3375
05/05/2015;3212;4536;5039;;6461;4536;;6461;3326
06/05/2015;3196;4530;4927;;6465;4530;;6465;3290
07/05/2015;3291;4611;4808;;6461;4611;;6461;3287
08/05/2015;3418;4737;4734;;6460;4737;;6460;3315
11/05/2015;3632;4948;4670;;6454;4948;;6454;3380
12/05/2015;4040;5396;4649;;6475;5396;;6475;3553
13/05/2015;5685;6976;4661;;6524;6976;;6524;4189
14/05/2015;5918;7100;4631;;6543;7100;;6543;4229
15/05/2015;5771;6946;4630;;6566;6946;;6566;4167
18/05/2015;5702;6849;4622;;6549;6849;;6549;4126
19/05/2015;5471;6563;4593;;6533;6563;;6533;4003
20/05/2015;5011;6135;4523;;6517;6135;;6517;3811
21/05/2015;4537;5665;4446;;6521;5665;;6521;3600
22/05/2015;4351;5458;4391;;6559;5458;;6559;3501
26/05/2015;4283;5436;4323;;6599;5436;;6599;3471
27/05/2015;4360;5575;4244;;6640;5575;;6640;3503
28/05/2015;4333;5564;4202;;6708;5564;;6708;3486
29/05/2015;4285;5517;4191;;6768;5517;;6768;3464
01/06/2015;4249;5460;4179;;6814;5460;;6814;3438
02/06/2015;4261;5473;4221;;6828;5473;;6828;3456
03/06/2015;4341;5604;4350;;6835;5604;;6835;3547
04/06/2015;4274;5579;4553;;6843;5579;;6843;3598
05/06/2015;4388;5615;4764;;6857;5615;;6857;3675
08/06/2015;4287;5549;4860;;6849;5549;;6849;3678
09/06/2015;4212;5435;5030;;6839;5435;;6839;3683
10/06/2015;4096;5313;5282;;6911;5313;;6911;3710
11/06/2015;4067;5285;5555;;6991;5285;;6991;3781
12/06/2015;4201;5467;5735;;7085;5467;;7085;3907
15/06/2015;4375;5663;5921;;7166;5663;;7166;4042
16/06/2015;4836;6155;6161;;7266;6155;;7266;4310
17/06/2015;5725;7203;6511;;7378;7203;;7378;4835
18/06/2015;7236;8607;6751;;7473;8607;;7473;5468
19/06/2015;7322;8671;6782;;7538;8671;;7538;5503
22/06/2015;7322;8673;6736;;7554;8673;;7554;5490
23/06/2015;7776;9134;6650;;7542;9134;;7542;5649
24/06/2015;9452;10554;6609;;7560;10554;;7560;6204
25/06/2015;9467;10553;6597;;7563;10553;;7563;6200
26/06/2015;9154;10270;6644;;7555;10270;;7555;6101
29/06/2015;8782;9907;6685;;7550;9907;;7550;5968
30/06/2015;8404;9468;6734;;7479;9468;;7479;5807
01/07/2015;8165;9174;6841;;7458;9174;;7458;5722
02/07/2015;7985;8979;7035;;7444;8979;;7444;5702
03/07/2015;8116;9120;7235;;7490;9120;;7490;5819
06/07/2015;8251;9253;7382;;7555;9253;;7555;5916
07/07/2015;8369;9388;7526;;7755;9388;;7755;6013
08/07/2015;8329;9334;7752;;7838;9334;;7838;6059
09/07/2015;8324;9316;8094;;7934;9316;;7934;6155
10/07/2015;8539;9612;8380;;8021;9612;;8021;6359
13/07/2015;9126;10186;8565;;8089;10186;;8089;6644
14/07/2015;9407;10369;8726;;8195;10369;;8195;6765
15/07/2015;10152;11142;8939;;8374;11142;;8374;7139
16/07/2015;11675;12693;9158;;8603;12693;;8603;7825
17/07/2015;12885;13573;9261;;8844;13573;;8844;8208
20/07/2015;13449;13973;9327;;9016;13973;;9016;8387
21/07/2015;14747;15453;9403;;9151;15453;;9151;9002
22/07/2015;14825;15466;9398;;9293;15466;;9293;9006
23/07/2015;14256;14988;9259;;9368;14988;;9368;8773
24/07/2015;13789;14603;9067;;9402;14603;;9402;8561
27/07/2015;14017;14900;8893;;9447;14900;;9447;8628
28/07/2015;14160;15218;8728;;9443;15218;;9443;8706
29/07/2015;14475;15894;8522;;9393;15894;;9393;8914
30/07/2015;14602;16024;8321;;9330;16024;;9330;8906
31/07/2015;15690;17242;8146;9353;9396;17242;;9396;9341
03/08/2015;17162;18065;8010;9354;9412;18065;;9412;9629
04/08/2015;18873;19879;7968;9312;9405;19879;;9405;10342
05/08/2015;19499;20601;8001;9319;9417;20601;;9417;10641
06/08/2015;18471;19673;8063;9315;9448;19673;;9448;10288
07/08/2015;18250;19482;8127;9320;9457;19482;;9457;10231
10/08/2015;18021;19268;8178;9285;9416;19268;;9416;10161
11/08/2015;16749;17870;8296;9280;9407;17870;;9407;9637
12/08/2015;14241;15266;8374;9270;9405;15266;;9405;8619
13/08/2015;12403;13526;8389;9252;9422;13526;;9422;7927
14/08/2015;12542;13760;8410;9258;9460;13760;;9460;8027
17/08/2015;12778;14024;8411;9335;9497;14024;;9497;8133
18/08/2015;12155;13394;8375;9391;9571;13394;;9571;7870
19/08/2015;11497;12770;8350;9415;9615;12770;;9615;7613
20/08/2015;10787;11977;8377;9433;9663;11977;;9663;7304
21/08/2015;9925;11109;8388;9443;9729;11109;;9729;6960
24/08/2015;8949;10085;8372;9450;9758;10085;;9758;6546
25/08/2015;8044;9141;8335;9455;9770;9141;;9770;6157
26/08/2015;7222;8333;8211;9418;9752;8333;;9752;5797
27/08/2015;6985;8114;7971;9382;9732;8114;;9732;5637
28/08/2015;7179;8288;7766;9326;9669;8288;;9669;5645
01/09/2015;7736;8950;7563;9171;9532;8950;;9532;5849
02/09/2015;8129;9199;7272;8991;9369;9199;;9369;5861
03/09/2015;8016;9129;6944;8801;9218;9129;;9218;5735
04/09/2015;7738;8871;6689;8656;9092;8871;;9092;5555
07/09/2015;8158;9316;6490;8510;8963;9316;;8963;5673
08/09/2015;8349;9500;6337;8407;8866;9500;;8866;5701
09/09/2015;8037;9172;6200;8294;8759;9172;;8759;5529
10/09/2015;7370;8662;6006;8158;8615;8662;;8615;5267
11/09/2015;7312;8614;5878;8031;8473;8614;;8473;5209
14/09/2015;7227;8509;5786;7938;8352;8509;;8352;5139
15/09/2015;7267;8608;5762;7856;8252;8608;;8252;5172
16/09/2015;7863;9249;5730;7772;8184;9249;;8184;5419
17/09/2015;10489;11876;5823;7674;8071;11876;;8071;6497
18/09/2015;13563;14658;6035;7587;7972;14658;;7972;7674
21/09/2015;14325;15295;6157;7542;7919;15295;;7919;7965
22/09/2015;12584;13432;6159;7485;7832;13432;;7832;7221
23/09/2015;12620;13401;6099;7384;7759;13401;;7759;7190
24/09/2015;12992;13747;6018;7308;7716;13747;;7716;7304
25/09/2015;13921;14672;5962;7238;7669;14672;;7669;7657
28/09/2015;14063;14916;5913;7154;7567;14916;;7567;7740
29/09/2015;13669;14534;5810;7031;7457;14534;;7457;7557
30/09/2015;13012;13832;5706;6934;7350;13832;;7350;7245
