Date;4TC_PCURMON;4TC_P+1MON;4TC_FORWARD
2012-03-14;7757.0;9800.0;7757.0
2012-03-15;7900.0;10200.0;7900.0
2012-03-16;7818.0;10014.0;7818.0
2012-03-19;7786.0;9943.0;7786.0
2012-03-20;7786.0;9957.0;7786.0
2012-03-21;7811.0;9932.0;7811.0
2012-03-22;7771.0;9893.0;7771.0
2012-03-23;7708.0;9567.0;9567.0
2012-03-26;7629.0;9379.0;9379.0
2012-03-27;7607.0;9057.0;9057.0
2012-03-28;7643.0;9514.0;9514.0
2012-03-29;7664.0;9650.0;9650.0
2012-03-30;9667.0;9917.0;9917.0
2012-04-02;9325.0;9600.0;9325.0
2012-04-03;9121.0;9432.0;9121.0
2012-04-04;9136.0;9532.0;9136.0
2012-04-05;9171.0;9693.0;9171.0
2012-04-10;9164.0;9961.0;9164.0
2012-04-11;9211.0;10504.0;9211.0
2012-04-12;9246.0;10504.0;9246.0
2012-04-13;9371.0;10746.0;9371.0
2012-04-16;9529.0;10757.0;9529.0
2012-04-17;9714.0;11275.0;9714.0
2012-04-18;9796.0;11564.0;9796.0
2012-04-19;10107.0;11871.0;10107.0
2012-04-20;10325.0;12507.0;10325.0
2012-04-23;10389.0;12350.0;12350.0
2012-04-24;10543.0;12550.0;12550.0
2012-04-25;10593.0;13143.0;13143.0
2012-04-26;10493.0;12621.0;12621.0
2012-04-27;10496.0;12133.0;12133.0
2012-04-30;12007.0;9936.0;9936.0
2012-05-01;11975.0;9967.0;11975.0
2012-05-02;12614.0;10521.0;12614.0
2012-05-03;11707.0;9829.0;11707.0
2012-05-04;11321.0;9575.0;11321.0
2012-05-08;10864.0;9279.0;10864.0
2012-05-09;11029.0;9486.0;11029.0
2012-05-10;10929.0;9350.0;10929.0
2012-05-11;11071.0;9693.0;11071.0
2012-05-14;10907.0;9621.0;10907.0
2012-05-15;10857.0;9557.0;10857.0
2012-05-16;10807.0;9521.0;10807.0
2012-05-17;10793.0;9461.0;10793.0
2012-05-18;10907.0;9664.0;10907.0
2012-05-21;10800.0;9471.0;10800.0
2012-05-22;10579.0;8900.0;10579.0
2012-05-23;10432.0;8136.0;10432.0
2012-05-24;10308.0;7808.0;7808.0
2012-05-25;10243.0;7600.0;7600.0
2012-05-28;10242.0;7683.0;7683.0
2012-05-29;10236.0;7436.0;7436.0
2012-05-30;10186.0;6775.0;6775.0
2012-05-31;7021.0;7346.0;7346.0
2012-06-01;7000.0;7275.0;7000.0
2012-06-06;7243.0;7582.0;7243.0
2012-06-07;7893.0;8029.0;7893.0
2012-06-08;7938.0;8021.0;7938.0
2012-06-11;8175.0;8354.0;8175.0
2012-06-12;8286.0;8382.0;8286.0
2012-06-13;8321.0;8364.0;8321.0
2012-06-14;8107.0;8057.0;8107.0
2012-06-15;8100.0;8050.0;8100.0
2012-06-18;8086.0;8000.0;8086.0
2012-06-19;8068.0;8029.0;8068.0
2012-06-20;8036.0;7904.0;8036.0
2012-06-21;7950.0;7557.0;7950.0
2012-06-22;7921.0;7421.0;7421.0
2012-06-25;7893.0;7221.0;7221.0
2012-06-26;7909.0;7418.0;7418.0
2012-06-27;7916.0;7333.0;7333.0
2012-06-28;7924.0;7339.0;7339.0
2012-06-29;7510.0;7480.0;7480.0
2012-07-02;7750.0;7857.0;7750.0
2012-07-03;8217.0;8183.0;8217.0
2012-07-04;8433.0;8246.0;8433.0
2012-07-05;8836.0;8400.0;8836.0
2012-07-06;9071.0;8500.0;9071.0
2012-07-09;8850.0;8418.0;8850.0
2012-07-10;8514.0;8182.0;8514.0
2012-07-11;8746.0;8393.0;8746.0
2012-07-12;8679.0;8261.0;8679.0
2012-07-13;8886.0;8357.0;8886.0
2012-07-16;9171.0;8479.0;9171.0
2012-07-17;9064.0;8232.0;9064.0
2012-07-18;8900.0;7814.0;8900.0
2012-07-19;8900.0;7779.0;8900.0
2012-07-20;8929.0;7832.0;8929.0
2012-07-23;8907.0;7714.0;8907.0
2012-07-24;8868.0;7529.0;7529.0
2012-07-25;8850.0;7439.0;7439.0
2012-07-26;8857.0;7443.0;7443.0
2012-07-27;8842.0;7483.0;7483.0
2012-07-30;8832.0;7418.0;7418.0
2012-07-31;7193.0;7636.0;7636.0
2012-08-01;7000.0;7386.0;7000.0
2012-08-02;6746.0;7093.0;6746.0
2012-08-03;6855.0;7225.0;6855.0
2012-08-06;6879.0;7336.0;6879.0
2012-08-07;6854.0;7296.0;6854.0
2012-08-08;6771.0;7286.0;6771.0
2012-08-09;6886.0;7464.0;6886.0
2012-08-10;6904.0;7550.0;6904.0
2012-08-13;6871.0;7479.0;6871.0
2012-08-14;6914.0;7671.0;6914.0
2012-08-15;6936.0;7679.0;6936.0
2012-08-16;6821.0;7704.0;6821.0
2012-08-17;6879.0;7950.0;6879.0
2012-08-20;6879.0;8143.0;6879.0
2012-08-21;6879.0;7907.0;6879.0
2012-08-22;6821.0;7746.0;6821.0
2012-08-23;6754.0;7450.0;6754.0
2012-08-24;6738.0;7288.0;7288.0
2012-08-28;6689.0;7043.0;7043.0
2012-08-29;6681.0;6736.0;6736.0
2012-08-30;6605.0;6318.0;6318.0
2012-08-31;6233.0;7408.0;7408.0
2012-09-03;6155.0;7480.0;6155.0
2012-09-04;5525.0;7050.0;5525.0
2012-09-05;5014.0;6236.0;5014.0
2012-09-06;4883.0;6083.0;4883.0
2012-09-07;4957.0;6207.0;4957.0
2012-09-10;4957.0;6343.0;4957.0
2012-09-11;4836.0;5993.0;4836.0
2012-09-12;4525.0;5632.0;4525.0
2012-09-13;4350.0;5658.0;4350.0
2012-09-14;4296.0;5717.0;4296.0
2012-09-17;4207.0;5579.0;4207.0
2012-09-18;4250.0;5971.0;4250.0
2012-09-19;4275.0;5850.0;4275.0
2012-09-20;4229.0;5864.0;4229.0
2012-09-21;4200.0;5642.0;5642.0
2012-09-24;4129.0;5242.0;5242.0
2012-09-25;4118.0;5193.0;5193.0
2012-09-26;4107.0;4757.0;4757.0
2012-09-27;4142.0;5108.0;5108.0
2012-09-28;5061.0;6657.0;6657.0
2012-10-01;5257.0;7221.0;5257.0
2012-10-02;5225.0;7296.0;5225.0
2012-10-03;5521.0;7429.0;5521.0
2012-10-04;6043.0;8043.0;6043.0
2012-10-05;6221.0;8221.0;6221.0
2012-10-08;6093.0;7707.0;6093.0
2012-10-09;6336.0;8050.0;6336.0
2012-10-10;6508.0;8100.0;6508.0
2012-10-11;6611.0;7971.0;6611.0
2012-10-12;6393.0;7593.0;6393.0
2012-10-15;6407.0;7536.0;6407.0
2012-10-16;6621.0;8029.0;6621.0
2012-10-17;6164.0;7264.0;6164.0
2012-10-18;6064.0;7064.0;6064.0
2012-10-19;6121.0;7114.0;6121.0
2012-10-22;6183.0;7300.0;6183.0
2012-10-23;6175.0;7693.0;6175.0
2012-10-24;6093.0;7071.0;7071.0
2012-10-25;6036.0;7114.0;7114.0
2012-10-26;6064.0;7014.0;7014.0
2012-10-29;6029.0;6825.0;6825.0
2012-10-30;6029.0;6854.0;6854.0
2012-10-31;6750.0;6758.0;6758.0
2012-11-01;6350.0;6468.0;6350.0
2012-11-02;6444.0;6613.0;6444.0
2012-11-05;6620.0;6810.0;6620.0
2012-11-06;6311.0;6550.0;6311.0
2012-11-07;6286.0;6532.0;6286.0
2012-11-08;6479.0;6821.0;6479.0
2012-11-09;6646.0;7104.0;6646.0
2012-11-12;6396.0;7229.0;6396.0
2012-11-13;6579.0;7525.0;6579.0
2012-11-14;6550.0;7532.0;6550.0
2012-11-15;6646.0;7629.0;6646.0
2012-11-16;6736.0;7750.0;6736.0
2012-11-19;6907.0;7943.0;6907.0
2012-11-20;6779.0;7864.0;6779.0
2012-11-21;6864.0;8121.0;6864.0
2012-11-22;6970.0;8270.0;6970.0
2012-11-23;6975.0;8225.0;8225.0
2012-11-26;6962.0;7886.0;7886.0
2012-11-27;6867.0;7583.0;7583.0
2012-11-28;6888.0;7400.0;7400.0
2012-11-29;6876.0;7364.0;7364.0
2012-11-30;7367.0;5850.0;5850.0
2012-12-03;7304.0;5808.0;7304.0
2012-12-04;7307.0;5800.0;7307.0
2012-12-05;7021.0;5596.0;7021.0
2012-12-06;7058.0;5517.0;7058.0
2012-12-07;7108.0;5488.0;7108.0
2012-12-10;7108.0;5504.0;7108.0
2012-12-11;7014.0;5393.0;7014.0
2012-12-12;7000.0;5343.0;7000.0
2012-12-13;7007.0;5356.0;7007.0
2012-12-14;7007.0;5386.0;7007.0
2012-12-17;6971.0;5543.0;6971.0
2012-12-18;6913.0;5417.0;6913.0
2012-12-19;6850.0;5071.0;6850.0
2012-12-20;6850.0;5057.0;6850.0
2012-12-21;6848.0;5144.0;6848.0
2012-12-24;5238.0;5575.0;5575.0
2012-12-27;5319.0;5575.0;5575.0
2012-12-28;5344.0;5575.0;5575.0
2012-12-31;5344.0;5575.0;5575.0
2013-01-02;5407.0;5607.0;5407.0
2013-01-03;5479.0;5764.0;5479.0
2013-01-04;5493.0;5871.0;5493.0
2013-01-07;5700.0;6200.0;5700.0
2013-01-08;5814.0;6529.0;5814.0
2013-01-09;5957.0;6607.0;5957.0
2013-01-10;6014.0;6729.0;6014.0
2013-01-11;5864.0;6571.0;5864.0
2013-01-14;5629.0;6300.0;5629.0
2013-01-15;5771.0;6643.0;5771.0
2013-01-16;5686.0;6479.0;5686.0
2013-01-17;5633.0;6375.0;5633.0
2013-01-18;5575.0;6392.0;5575.0
2013-01-21;5595.0;6550.0;5595.0
2013-01-22;5592.0;6442.0;5592.0
2013-01-23;5604.0;6389.0;5604.0
2013-01-24;5625.0;6354.0;6354.0
2013-01-25;5650.0;6207.0;6207.0
2013-01-28;5658.0;6200.0;6200.0
2013-01-29;5618.0;5821.0;5821.0
2013-01-30;5619.0;5643.0;5643.0
2013-01-31;5632.0;7207.0;7207.0
2013-02-01;5633.0;7238.0;5633.0
2013-02-04;5654.0;7282.0;5654.0
2013-02-05;5600.0;7293.0;5600.0
2013-02-06;5614.0;7275.0;5614.0
2013-02-07;5846.0;7679.0;5846.0
2013-02-08;6018.0;7921.0;6018.0
2013-02-11;6036.0;8011.0;6036.0
2013-02-12;5943.0;7836.0;5943.0
2013-02-13;6186.0;8196.0;6186.0
2013-02-14;6400.0;8393.0;6400.0
2013-02-15;6439.0;8436.0;6439.0
2013-02-18;6492.0;8625.0;6492.0
2013-02-19;6379.0;8204.0;6379.0
2013-02-20;6350.0;8142.0;6350.0
2013-02-21;6386.0;8493.0;8493.0
2013-02-22;6414.0;8657.0;8657.0
2013-02-25;6407.0;8714.0;8714.0
2013-02-26;6375.0;8721.0;8721.0
2013-02-27;6414.0;8919.0;8919.0
2013-02-28;9225.0;9875.0;9875.0
2013-03-01;9600.0;10114.0;9600.0
2013-03-04;9833.0;10304.0;9833.0
2013-03-05;9636.0;10200.0;9636.0
2013-03-06;9425.0;10021.0;9425.0
2013-03-07;9182.0;9879.0;9182.0
2013-03-08;9329.0;9979.0;9329.0
2013-03-11;9292.0;9950.0;9292.0
2013-03-12;9407.0;10179.0;9407.0
2013-03-13;9479.0;10386.0;9479.0
2013-03-14;9386.0;10293.0;9386.0
2013-03-15;9442.0;10471.0;9442.0
2013-03-18;9443.0;10550.0;9443.0
2013-03-19;9350.0;10329.0;9350.0
2013-03-20;9275.0;10086.0;9275.0
2013-03-21;9304.0;10167.0;10167.0
2013-03-22;9317.0;10150.0;10150.0
2013-03-25;9279.0;9850.0;9850.0
2013-03-26;9232.0;9679.0;9679.0
2013-03-27;9192.0;9408.0;9408.0
2013-03-28;9339.0;9171.0;9171.0
2013-04-02;9150.0;8993.0;9150.0
2013-04-03;8807.0;8782.0;8807.0
2013-04-04;8736.0;8750.0;8736.0
2013-04-05;8964.0;9029.0;8964.0
2013-04-08;9057.0;9286.0;9057.0
2013-04-09;8993.0;9207.0;8993.0
2013-04-10;9154.0;9450.0;9154.0
2013-04-11;9171.0;9514.0;9171.0
2013-04-12;9213.0;9617.0;9213.0
2013-04-15;9214.0;9600.0;9214.0
2013-04-16;9257.0;9614.0;9257.0
2013-04-17;9354.0;9804.0;9354.0
2013-04-18;9275.0;9396.0;9275.0
2013-04-19;9300.0;9436.0;9300.0
2013-04-22;9225.0;9164.0;9225.0
2013-04-23;9100.0;8500.0;8500.0
2013-04-24;9046.0;8188.0;8188.0
2013-04-25;8930.0;7930.0;7930.0
2013-04-26;8910.0;7760.0;7760.0
2013-04-29;8942.0;7850.0;7850.0
2013-04-30;7696.0;7286.0;7286.0
2013-05-01;7671.0;7292.0;7671.0
2013-05-02;7979.0;7493.0;7979.0
2013-05-03;8117.0;7567.0;8117.0
2013-05-07;7968.0;7407.0;7968.0
2013-05-08;7700.0;7242.0;7700.0
2013-05-09;7739.0;7250.0;7739.0
2013-05-10;7733.0;7208.0;7733.0
2013-05-13;7739.0;7189.0;7739.0
2013-05-14;7517.0;6783.0;7517.0
2013-05-15;7379.0;6529.0;7379.0
2013-05-16;7339.0;6325.0;7339.0
2013-05-17;7332.0;6264.0;7332.0
2013-05-20;7342.0;6354.0;7342.0
2013-05-21;7367.0;6317.0;7367.0
2013-05-22;7370.0;6260.0;7370.0
2013-05-23;7350.0;6189.0;7350.0
2013-05-24;7371.0;6161.0;6161.0
2013-05-28;7336.0;5979.0;5979.0
2013-05-29;7364.0;6007.0;6007.0
2013-05-30;7358.0;5888.0;5888.0
2013-05-31;5964.0;5821.0;5821.0
2013-06-03;5925.0;5793.0;5925.0
2013-06-04;5925.0;5779.0;5925.0
2013-06-05;5871.0;5671.0;5871.0
2013-06-06;5900.0;5765.0;5900.0
2013-06-07;6080.0;5950.0;6080.0
2013-06-10;6192.0;6092.0;6192.0
2013-06-11;6304.0;6207.0;6304.0
2013-06-12;6454.0;6421.0;6454.0
2013-06-13;6439.0;6357.0;6439.0
2013-06-14;6621.0;6475.0;6621.0
2013-06-17;6679.0;6550.0;6679.0
2013-06-18;6718.0;6571.0;6718.0
2013-06-19;6775.0;6668.0;6775.0
2013-06-20;6804.0;6688.0;6804.0
2013-06-21;6807.0;6618.0;6618.0
2013-06-24;6825.0;6654.0;6654.0
2013-06-25;6896.0;7036.0;7036.0
2013-06-26;6950.0;7436.0;7436.0
2013-06-27;6907.0;7321.0;7321.0
2013-06-28;7671.0;7036.0;7036.0
2013-07-01;7692.0;7067.0;7692.0
2013-07-02;7286.0;6661.0;7286.0
2013-07-03;7358.0;6804.0;7358.0
2013-07-04;7379.0;6821.0;7379.0
2013-07-05;7540.0;6865.0;7540.0
2013-07-08;7636.0;6936.0;7636.0
2013-07-09;7693.0;6993.0;7693.0
2013-07-10;7925.0;7292.0;7925.0
2013-07-11;8596.0;7993.0;8596.0
2013-07-12;8879.0;8261.0;8879.0
2013-07-15;8779.0;8129.0;8779.0
2013-07-16;8671.0;7958.0;8671.0
2013-07-17;8739.0;8121.0;8739.0
2013-07-18;8675.0;7975.0;8675.0
2013-07-19;8695.0;8100.0;8695.0
2013-07-22;8679.0;8125.0;8679.0
2013-07-23;8621.0;7800.0;8621.0
2013-07-24;8607.0;7721.0;7721.0
2013-07-25;8604.0;7583.0;7583.0
2013-07-26;8638.0;7613.0;7613.0
2013-07-29;8619.0;7779.0;7779.0
2013-07-30;8600.0;7739.0;7739.0
2013-07-31;7711.0;7846.0;7846.0
2013-08-01;7829.0;8007.0;7829.0
2013-08-02;7971.0;8357.0;7971.0
2013-08-05;7907.0;8336.0;7907.0
2013-08-06;7664.0;8171.0;7664.0
2013-08-07;7496.0;8043.0;7496.0
2013-08-08;7521.0;8121.0;7521.0
2013-08-09;7525.0;8360.0;7525.0
2013-08-12;7607.0;8600.0;7607.0
2013-08-13;7664.0;8721.0;7664.0
2013-08-14;7743.0;8829.0;7743.0
2013-08-15;7779.0;8863.0;7779.0
2013-08-16;7750.0;8738.0;7750.0
2013-08-19;7650.0;8586.0;7650.0
2013-08-20;7629.0;8614.0;7629.0
2013-08-21;7596.0;8508.0;7596.0
2013-08-22;7558.0;8542.0;7558.0
2013-08-23;7593.0;8800.0;8800.0
2013-08-27;7602.0;8771.0;8771.0
2013-08-28;7503.0;8342.0;8342.0
2013-08-29;7531.0;8518.0;8518.0
2013-08-30;8450.0;10092.0;10092.0
2013-09-02;8300.0;10050.0;8300.0
2013-09-03;8457.0;10314.0;8457.0
2013-09-04;8563.0;10617.0;8563.0
2013-09-05;8758.0;11029.0;8758.0
2013-09-06;9690.0;12640.0;9690.0
2013-09-09;10050.0;13114.0;10050.0
2013-09-10;9808.0;12800.0;9808.0
2013-09-11;9729.0;12464.0;9729.0
2013-09-12;9671.0;12421.0;9671.0
2013-09-13;9971.0;13200.0;9971.0
2013-09-16;10036.0;13693.0;10036.0
2013-09-17;10264.0;14164.0;10264.0
2013-09-18;10160.0;14020.0;10160.0
2013-09-19;10270.0;14540.0;10270.0
2013-09-20;10320.0;15400.0;10320.0
2013-09-23;10483.0;16450.0;16450.0
2013-09-24;10525.0;16871.0;16871.0
2013-09-25;10586.0;16971.0;16971.0
2013-09-26;10397.0;15728.0;15728.0
2013-09-27;10457.0;14600.0;14600.0
2013-09-30;15092.0;14629.0;14629.0
2013-10-01;15742.0;15325.0;15742.0
2013-10-02;16592.0;16267.0;16592.0
2013-10-03;16763.0;16588.0;16763.0
2013-10-04;16960.0;17060.0;16960.0
2013-10-07;16970.0;16865.0;16970.0
2013-10-08;16367.0;16325.0;16367.0
2013-10-09;15900.0;15970.0;15900.0
2013-10-10;15421.0;15358.0;15421.0
2013-10-11;15838.0;15696.0;15838.0
2013-10-14;15613.0;15292.0;15613.0
2013-10-15;16279.0;15963.0;16279.0
2013-10-16;16192.0;15992.0;16192.0
2013-10-17;15696.0;15317.0;15696.0
2013-10-18;15571.0;14833.0;15571.0
2013-10-21;15546.0;14133.0;15546.0
2013-10-22;15667.0;13921.0;15667.0
2013-10-23;15583.0;13183.0;15583.0
2013-10-24;15596.0;13021.0;13021.0
2013-10-25;15608.0;13363.0;13363.0
2013-10-28;15440.0;12760.0;12760.0
2013-10-29;15375.0;12100.0;12100.0
2013-10-30;15485.0;12280.0;12280.0
2013-10-31;12658.0;10496.0;10496.0
2013-11-01;12733.0;10688.0;12733.0
2013-11-04;13238.0;11271.0;13238.0
2013-11-05;13267.0;11221.0;13267.0
2013-11-06;12638.0;10608.0;12638.0
2013-11-07;12630.0;10705.0;12630.0
2013-11-08;12579.0;10896.0;12579.0
2013-11-11;12054.0;10542.0;12054.0
2013-11-12;11840.0;10480.0;11840.0
2013-11-13;11621.0;10004.0;11621.0
2013-11-14;11208.0;9571.0;11208.0
2013-11-15;11217.0;9646.0;11217.0
2013-11-18;11233.0;9713.0;11233.0
2013-11-19;11496.0;10021.0;11496.0
2013-11-20;11729.0;10717.0;11729.0
2013-11-21;11621.0;10600.0;11621.0
2013-11-22;11842.0;11196.0;11196.0
2013-11-25;11929.0;11850.0;11850.0
2013-11-26;11925.0;11863.0;11863.0
2013-11-27;11967.0;12954.0;12954.0
2013-11-28;12090.0;13090.0;13090.0
2013-11-29;13225.0;11213.0;11213.0
2013-12-02;13504.0;11354.0;13504.0
2013-12-03;13721.0;11404.0;13721.0
2013-12-04;14146.0;11625.0;14146.0
2013-12-05;14970.0;12140.0;14970.0
2013-12-06;15663.0;12513.0;15663.0
2013-12-09;15575.0;12954.0;15575.0
2013-12-10;15942.0;13167.0;15942.0
2013-12-11;15830.0;12940.0;15830.0
2013-12-12;15558.0;12579.0;15558.0
2013-12-13;15535.0;12470.0;15535.0
2013-12-16;15413.0;11583.0;15413.0
2013-12-17;15483.0;12083.0;15483.0
2013-12-18;15450.0;12270.0;15450.0
2013-12-19;15450.0;12821.0;15450.0
2013-12-20;15430.0;14260.0;15430.0
2013-12-23;15346.0;14175.0;15346.0
2013-12-24;14046.0;12758.0;12758.0
2013-12-27;13920.0;12685.0;12685.0
2013-12-30;13255.0;12230.0;12230.0
2013-12-31;13305.0;12400.0;12400.0
2014-01-02;13175.0;12346.0;13175.0
2014-01-03;12495.0;11945.0;12495.0
2014-01-06;12415.0;11945.0;12415.0
2014-01-07;12560.0;12060.0;12560.0
2014-01-08;12617.0;12096.0;12617.0
2014-01-09;12688.0;12396.0;12688.0
2014-01-10;12785.0;12605.0;12785.0
2014-01-13;12854.0;12933.0;12854.0
2014-01-14;12883.0;13454.0;12883.0
2014-01-15;12833.0;13533.0;12833.0
2014-01-16;12920.0;13920.0;12920.0
2014-01-17;12765.0;13400.0;12765.0
2014-01-20;12650.0;12610.0;12650.0
2014-01-21;12520.0;12085.0;12520.0
2014-01-22;12483.0;11867.0;12483.0
2014-01-23;12313.0;11688.0;12313.0
2014-01-24;12400.0;11763.0;11763.0
2014-01-27;12346.0;11633.0;11633.0
2014-01-28;12304.0;11500.0;11500.0
2014-01-29;12296.0;11700.0;11700.0
2014-01-30;12263.0;11275.0;11275.0
2014-01-31;11254.0;13892.0;13892.0
2014-02-03;11070.0;13600.0;11070.0
2014-02-04;10854.0;13425.0;10854.0
2014-02-05;11096.0;13883.0;11096.0
2014-02-06;11100.0;13763.0;11100.0
2014-02-07;10933.0;13592.0;10933.0
2014-02-10;10988.0;13829.0;10988.0
2014-02-11;10992.0;13700.0;10992.0
2014-02-12;11042.0;13321.0;11042.0
2014-02-13;10820.0;12890.0;10820.0
2014-02-14;10845.0;13015.0;10845.0
2014-02-17;10705.0;12570.0;10705.0
2014-02-18;10717.0;12775.0;10717.0
2014-02-19;10642.0;12708.0;10642.0
2014-02-20;10480.0;12510.0;10480.0
2014-02-21;10340.0;12430.0;12430.0
2014-02-24;10225.0;11500.0;11500.0
2014-02-25;10138.0;11100.0;11100.0
2014-02-26;10142.0;10996.0;10996.0
2014-02-27;10150.0;10888.0;10888.0
2014-02-28;10610.0;13290.0;13290.0
2014-03-03;10550.0;13213.0;10550.0
2014-03-04;10417.0;13000.0;10417.0
2014-03-05;10175.0;13304.0;10175.0
2014-03-06;10492.0;13650.0;10492.0
2014-03-07;10788.0;14467.0;10788.0
2014-03-10;10371.0;13713.0;10371.0
2014-03-11;9800.0;12935.0;9800.0
2014-03-12;9650.0;12350.0;9650.0
2014-03-13;9675.0;12475.0;9675.0
2014-03-14;9625.0;12265.0;9625.0
2014-03-17;9471.0;11996.0;9471.0
2014-03-18;9363.0;11792.0;9363.0
2014-03-19;9217.0;11808.0;9217.0
2014-03-20;9025.0;11580.0;9025.0
2014-03-21;8945.0;11390.0;8945.0
2014-03-24;8850.0;10800.0;10800.0
2014-03-25;8771.0;10046.0;10046.0
2014-03-26;8771.0;9425.0;9425.0
2014-03-27;8738.0;9421.0;9421.0
2014-03-28;8718.0;9221.0;9221.0
2014-03-31;8858.0;11071.0;11071.0
2014-04-01;8038.0;9904.0;8038.0
2014-04-02;7700.0;9283.0;7700.0
2014-04-03;7825.0;9446.0;7825.0
2014-04-04;7750.0;9533.0;7750.0
2014-04-07;7725.0;9833.0;7725.0
2014-04-08;7263.0;9042.0;7263.0
2014-04-09;7213.0;9033.0;7213.0
2014-04-10;6858.0;8250.0;6858.0
2014-04-11;6740.0;8380.0;6740.0
2014-04-14;6785.0;8805.0;6785.0
2014-04-15;6796.0;9279.0;6796.0
2014-04-16;6754.0;9263.0;6754.0
2014-04-17;6750.0;9183.0;6750.0
2014-04-22;6746.0;9079.0;6746.0
2014-04-23;6713.0;8683.0;8683.0
2014-04-24;6683.0;8633.0;8633.0
2014-04-25;6712.0;8729.0;8729.0
2014-04-28;6679.0;8213.0;8213.0
2014-04-29;6683.0;8171.0;8171.0
2014-04-30;8167.0;9254.0;9254.0
2014-05-01;8163.0;9350.0;8163.0
2014-05-02;8025.0;9358.0;8025.0
2014-05-06;7983.0;9142.0;7983.0
2014-05-07;7950.0;9033.0;7950.0
2014-05-08;8138.0;9396.0;8138.0
2014-05-09;8150.0;9675.0;8150.0
2014-05-12;7958.0;9517.0;7958.0
2014-05-13;7900.0;9467.0;7900.0
2014-05-14;8083.0;10113.0;8083.0
2014-05-15;8092.0;10029.0;8092.0
2014-05-16;8025.0;9925.0;8025.0
2014-05-19;7967.0;9958.0;7967.0
2014-05-20;7829.0;9283.0;7829.0
2014-05-21;7767.0;8933.0;7767.0
2014-05-22;7725.0;8554.0;7725.0
2014-05-23;7733.0;8592.0;8592.0
2014-05-27;7642.0;8288.0;8288.0
2014-05-28;7542.0;7483.0;7483.0
2014-05-29;7496.0;7204.0;7204.0
2014-05-30;7267.0;8292.0;8292.0
2014-06-02;7125.0;8217.0;7125.0
2014-06-03;6917.0;8042.0;6917.0
2014-06-04;6517.0;7508.0;6517.0
2014-06-05;6054.0;7050.0;6054.0
2014-06-06;5825.0;6883.0;5825.0
2014-06-09;5842.0;6871.0;5842.0
2014-06-10;5833.0;6813.0;5833.0
2014-06-11;5642.0;6100.0;5642.0
2014-06-12;5342.0;5825.0;5342.0
2014-06-13;5285.0;5815.0;5285.0
2014-06-16;5113.0;5950.0;5113.0
2014-06-17;4879.0;5796.0;4879.0
2014-06-18;4688.0;5400.0;4688.0
2014-06-19;4575.0;5321.0;4575.0
2014-06-20;4583.0;5404.0;4583.0
2014-06-23;4575.0;5296.0;5296.0
2014-06-24;4513.0;4921.0;4921.0
2014-06-25;4538.0;4800.0;4800.0
2014-06-26;4592.0;4900.0;4900.0
2014-06-27;4608.0;5246.0;5246.0
2014-06-30;5742.0;7617.0;7617.0
2014-07-01;5625.0;7542.0;5625.0
2014-07-02;5725.0;7813.0;5725.0
2014-07-03;5950.0;8042.0;5950.0
2014-07-04;6075.0;8050.0;6075.0
2014-07-07;5929.0;7875.0;5929.0
2014-07-08;5296.0;7038.0;5296.0
2014-07-09;5250.0;6738.0;5250.0
2014-07-10;5267.0;6738.0;5267.0
2014-07-11;5233.0;6721.0;5233.0
2014-07-14;5213.0;6750.0;5213.0
2014-07-15;5067.0;6317.0;5067.0
2014-07-16;4788.0;5846.0;4788.0
2014-07-17;4858.0;5975.0;4858.0
2014-07-18;4896.0;6138.0;4896.0
2014-07-21;4838.0;5967.0;4838.0
2014-07-22;4821.0;5917.0;4821.0
2014-07-23;4863.0;6233.0;4863.0
2014-07-24;4825.0;6125.0;6125.0
2014-07-25;4950.0;6408.0;6408.0
2014-07-28;4993.0;6583.0;6583.0
2014-07-29;4969.0;6567.0;6567.0
2014-07-30;4918.0;6267.0;6267.0
2014-07-31;5867.0;7975.0;7975.0
2014-08-01;5675.0;7800.0;5675.0
2014-08-04;5438.0;7508.0;5438.0
2014-08-05;5483.0;7625.0;5483.0
2014-08-06;5475.0;7583.0;5475.0
2014-08-07;5529.0;7617.0;5529.0
2014-08-08;5558.0;7796.0;5558.0
2014-08-11;5629.0;8067.0;5629.0
2014-08-12;5679.0;8471.0;5679.0
2014-08-13;5713.0;8767.0;5713.0
2014-08-14;6063.0;9533.0;6063.0
2014-08-15;6113.0;9729.0;6113.0
2014-08-18;5958.0;9200.0;5958.0
2014-08-19;5825.0;8654.0;5825.0
2014-08-20;5950.0;9117.0;5950.0
2014-08-21;5804.0;8558.0;5804.0
2014-08-22;5804.0;8650.0;8650.0
2014-08-26;5775.0;8450.0;8450.0
2014-08-27;5800.0;8542.0;8542.0
2014-08-28;5783.0;8450.0;8450.0
2014-08-29;8300.0;11008.0;11008.0
2014-09-01;8560.0;11170.0;8560.0
2014-09-02;8617.0;11233.0;8617.0
2014-09-03;8421.0;10754.0;8421.0
2014-09-04;8375.0;10575.0;8375.0
2014-09-05;8383.0;10658.0;8383.0
2014-09-08;8233.0;10500.0;8233.0
2014-09-09;8283.0;10533.0;8283.0
2014-09-10;7600.0;9796.0;7600.0
2014-09-11;7292.0;9158.0;7292.0
2014-09-12;7192.0;8675.0;7192.0
2014-09-15;7058.0;8383.0;7058.0
2014-09-16;6900.0;7950.0;6900.0
2014-09-17;7017.0;8117.0;7017.0
