Date;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_P+4MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+4Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;4TC_P+4CAL;Rollover P_1M;Days to CM;Tr. Days to CM;Days to 1M;Tr. Days to 1M;CM days away;1MON  days away;Tr. Days Month;Total days;Perp w C_1M;w C;w 1M;4TC_PERP_OLD;Rollover;4TC_ROLL
18.02.2010;25425;26438;;;;25931;26350;22188;20750;18625;17423;16333;15630;15253;FALSE;10;7;41;30;13;10;20;23;25998;0,695652174;0,304347826;8750;0;25425,00
19.02.2010;25413;26510;;;;25961;26588;22225;20688;18688;17533;16383;15710;15260;FALSE;9;6;40;29;14;9;20;23;26081;0,739130435;0,260869565;8815;0;25413,00
22.02.2010;25573;26580;;;;26076;26425;22070;20425;18630;17423;16318;15660;15223;FALSE;6;5;37;28;15;8;20;23;26230;0,782608696;0,217391304;8749;0;25573,00
23.02.2010;25455;26218;;;;25848;25963;21575;20115;18493;17398;16258;15570;15208;FALSE;5;4;36;27;16;7;20;23;25986;0,826086957;0,173913043;9040;1;26218,00
24.02.2010;25503;26480;;;;25991;26238;21638;20390;18603;17633;16333;15690;15278;FALSE;4;3;35;26;17;6;20;23;26225;0,869565217;0,130434783;9580;1;26480,00
25.02.2010;25758;27513;;;;26635;27300;22633;21090;19105;17973;16613;15993;15530;FALSE;3;2;34;25;18;5;20;23;27131;0,913043478;0,086956522;9887;1;27513,00
26.02.2010;27460;27305;;;;27460;27353;23035;21633;19570;18190;16675;16103;15670;FALSE;2;1;33;24;19;4;20;23;27332;0,956521739;0,043478261;9876;1;27305,00
01.03.2010;28198;27953;27448;;;28198;27908;23190;21880;19695;18265;16673;16170;15665;TRUE;30;23;60;45;0;22;23;22;28198;0,045454545;1,045454545;9769;0;28198,00
02.03.2010;28978;28568;28228;;;28978;28514;23543;22073;19995;18458;16838;16253;15745;FALSE;29;22;59;44;1;21;23;22;28959;0;1;10735;0;28978,00
03.03.2010;31315;30500;30000;;;31315;30503;25300;23675;21013;19170;17390;16610;15965;FALSE;28;21;58;43;2;20;23;22;31241;0,045454545;0,954545455;10926;0;31315,00
04.03.2010;32294;31094;30563;;;32294;30813;25750;23841;21100;19188;17463;16697;16019;FALSE;27;20;57;42;3;19;23;22;32130;0,090909091;0,909090909;10032;0;32294,00
05.03.2010;31913;31015;30420;;;31913;30373;24928;23188;20813;18935;17340;16590;15955;FALSE;26;19;56;41;4;18;23;22;31750;0,136363636;0,863636364;9697;0;31913,00
08.03.2010;31248;30390;29873;;;31248;29603;24198;22225;20350;18833;17213;16435;15835;FALSE;23;18;53;40;5;17;23;22;31053;0,181818182;0,818181818;9491;0;31248,00
09.03.2010;30470;29533;28870;;;30470;28337;23040;21388;19733;18535;17048;16345;15760;FALSE;22;17;52;39;6;16;23;22;30214;0,227272727;0,772727273;9429;0;30470,00
10.03.2010;31398;30635;29865;;;31398;29699;24250;22458;20458;18903;17328;16535;15920;FALSE;21;16;51;38;7;15;23;22;31155;0,272727273;0,727272727;9265;0;31398,00
11.03.2010;32060;31273;30588;;;32060;31042;24953;23095;20828;19233;17635;16763;16150;FALSE;20;15;50;37;8;14;23;22;31774;0,318181818;0,681818182;9061;0;32060,00
12.03.2010;32958;32142;31222;;;32958;32230;25736;23753;21333;19572;17892;16958;16319;FALSE;19;14;49;36;9;13;23;22;32624;0,363636364;0,636363636;9007;0;32958,00
15.03.2010;32638;32055;30928;;;32638;31158;25010;23088;21005;19275;17750;16733;16208;FALSE;16;13;46;35;10;12;23;22;32373;0,409090909;0,590909091;8912;0;32638,00
16.03.2010;32263;31553;30523;;;32263;30330;24313;22493;20630;19088;17630;16630;16153;FALSE;15;12;45;34;11;11;23;22;31908;0,454545455;0,545454545;8877;0;32263,00
17.03.2010;32945;32218;31258;;;32945;31370;25050;23045;21050;19413;17820;16763;16308;FALSE;14;11;44;33;12;10;23;22;32548;0,5;0,5;8869;0;32945,00
18.03.2010;32950;32380;31128;;;32950;30941;24680;22735;20888;19288;17668;16690;16288;FALSE;13;10;43;32;13;9;23;22;32613;0,545454545;0,454545455;9021;0;32950,00
19.03.2010;32963;32735;31133;;;32963;30955;24668;22655;20840;19283;17693;16675;16253;FALSE;12;9;42;31;14;8;23;22;32818;0,590909091;0,409090909;8998;0;32963,00
22.03.2010;32910;32778;31033;;;32910;30790;24513;22473;20735;19265;17669;16665;16248;FALSE;9;8;39;30;15;7;23;22;32820;0,636363636;0,363636364;8974;0;32910,00
23.03.2010;32633;32173;30235;;;32633;29645;23745;21878;20238;19150;17538;16535;16193;FALSE;8;7;38;29;16;6;23;22;32298;0,681818182;0,318181818;9011;0;32633,00
24.03.2010;32493;31830;29740;;;32493;28905;23163;21460;19890;19098;17415;16520;16210;FALSE;7;6;37;28;17;5;23;22;31981;0,727272727;0,272727273;9073;0;32493,00
25.03.2010;31940;30820;28700;;;31940;28092;22538;20950;19495;18800;17248;16375;16145;FALSE;6;5;36;27;18;4;23;22;31024;0,772727273;0,227272727;9099;1;30820,00
26.03.2010;31775;30650;28510;;;31775;28270;22690;21125;19540;18873;17270;16350;16215;FALSE;5;4;35;26;19;3;23;22;30803;0,818181818;0,181818182;8866;1;30650,00
29.03.2010;31873;30203;28175;;;31873;27929;22653;21085;19490;18910;17275;16363;16155;FALSE;2;3;32;25;20;2;23;22;30355;0,863636364;0,136363636;9082;1;30203,00
30.03.2010;32125;30090;28424;;;32125;28748;23485;21675;19988;19188;17573;16538;16323;FALSE;1;2;31;24;21;1;23;22;30183;0,909090909;0,090909091;8490;1;30090,00
31.03.2010;30139;29261;28967;;;29576;24317;22253;20367;0;19242;17750;16694;16458;FALSE;0;1;30;23;22;0;23;22;29261;0,954545455;0,045454545;8728;1;29261,00
01.04.2010;30711;29569;29172;;;29919;24764;22642;20636;0;19322;17772;16731;16447;TRUE;29;22;60;43;1;20;23;21;30657;0,047619048;1,047619048;8408;0;30711,00
06.04.2010;30713;29783;29238;;;30113;24923;22838;20725;0;19383;17705;16705;16458;FALSE;24;19;55;40;4;17;23;21;30536;0,095238095;0,904761905;8304;0;30713,00
07.04.2010;30803;30190;29418;;;30137;25150;23213;20995;0;19638;17765;16730;16485;FALSE;23;18;54;39;5;16;23;21;30657;0,142857143;0,857142857;8270;0;30803,00
08.04.2010;31163;30310;29345;;;30272;25243;23378;21013;0;19738;17700;16715;16425;FALSE;22;17;53;38;6;15;23;21;30919;0,19047619;0,80952381;8329;0;31163,00
09.04.2010;31403;30373;29305;;;30360;25425;23520;21235;0;19695;17740;16760;16440;FALSE;21;16;52;37;7;14;23;21;31060;0,238095238;0,761904762;8449;0;31403,00
12.04.2010;30925;29115;28088;;;29376;24543;22988;20938;0;19558;17633;16680;16353;FALSE;18;15;49;36;8;13;23;21;30235;0,285714286;0,714285714;8408;0;30925,00
13.04.2010;31495;30050;29010;;;30185;25225;23650;21358;0;19778;17743;16775;16438;FALSE;17;14;48;35;9;12;23;21;30876;0,333333333;0,666666667;8308;0;31495,00
14.04.2010;31750;30653;29663;;;30688;25780;23888;21485;0;19983;17895;16890;16490;FALSE;16;13;47;34;10;11;23;21;31228;0,380952381;0,619047619;8060;0;31750,00
15.04.2010;31595;30178;29118;;;30297;25300;23465;21215;0;19678;17713;16808;16415;FALSE;15;12;46;33;11;10;23;21;30853;0,428571429;0,571428571;7896;0;31595,00
16.04.2010;31328;29853;28603;;;29927;25120;23300;21145;0;19693;17705;16810;16430;FALSE;14;11;45;32;12;9;23;21;30485;0,476190476;0,523809524;7696;0;31328,00
19.04.2010;31190;29058;27680;;;29309;24040;22788;20910;0;19480;17568;16670;16285;FALSE;11;10;42;31;13;8;23;21;29870;0,523809524;0,476190476;7749;0;31190,00
20.04.2010;31245;28925;27550;;;29240;24170;22845;20918;0;19483;17560;16670;16280;FALSE;10;9;41;30;14;7;23;21;29698;0,571428571;0,428571429;7610;0;31245,00
21.04.2010;31173;28730;27413;;;29105;23925;22573;20755;0;19385;17513;16640;16258;FALSE;9;8;40;29;15;6;23;21;29428;0,619047619;0,380952381;7568;0;31173,00
22.04.2010;30988;28255;27008;;;28750;23513;22118;20493;0;19263;17460;16589;16230;FALSE;8;7;39;28;16;5;23;21;28906;0,666666667;0,333333333;7527;0;30988,00
23.04.2010;30943;27980;26675;;;28533;23455;22043;20405;0;19245;17445;16563;16248;FALSE;7;6;38;27;17;4;23;21;28544;0,714285714;0,285714286;7404;0;30943,00
26.04.2010;31070;28455;27220;;;28915;24248;22613;20928;0;19490;17488;16635;16308;FALSE;4;5;35;26;18;3;23;21;28829;0,761904762;0,238095238;7326;1;28455,00
27.04.2010;31455;30298;29350;;;30368;25553;23775;21605;0;19960;17720;16803;16435;FALSE;3;4;34;25;19;2;23;21;30408;0,80952381;0,19047619;6558;1;30298,00
28.04.2010;31200;30083;29195;;;30159;25138;23358;21135;0;19703;17638;16755;16378;FALSE;2;3;33;24;20;1;23;21;30136;0,857142857;0,142857143;6594;1;30083,00
29.04.2010;31120;29760;28823;;;29901;24740;23010;20990;0;19663;17628;16770;16395;FALSE;1;2;32;23;21;0;23;21;29760;0,904761905;0,095238095;6613;1;29760,00
30.04.2010;29675;28685;27175;;;29180;25045;23035;20983;20079;19650;17658;16738;16370;FALSE;0;1;31;22;22;1;23;23;28728;0,956521739;0,043478261;6623;1;28685,00
04.05.2010;30225;29150;27480;;;29688;25262;23388;21158;20253;19743;17793;16793;16420;TRUE;27;20;57;42;2;20;22;22;30127;0,090909091;0,909090909;6413;0;30225,00
05.05.2010;31200;29970;28013;;;30585;25762;23698;21388;20450;19895;17963;16895;16505;FALSE;26;19;56;41;3;19;22;22;31032;0,136363636;0,863636364;5869;0;31200,00
06.05.2010;32325;31063;28788;;;31694;26569;24518;21910;20933;20095;18110;16993;16618;FALSE;25;18;55;40;4;18;22;22;32096;0,181818182;0,818181818;5783;0;32325,00
07.05.2010;32847;31347;28819;;;32097;26614;24394;21961;20978;20044;18097;16992;16669;FALSE;24;17;54;39;5;17;22;22;32506;0,227272727;0,772727273;5735;0;32847,00
10.05.2010;33428;31831;29319;;;32629;27094;24989;22347;21306;20300;18269;17186;16739;FALSE;21;16;51;38;6;16;22;22;32992;0,272727273;0,727272727;5889;0;33428,00
11.05.2010;33586;31906;29372;;;32746;27194;25036;22303;21297;20339;18353;17194;16736;FALSE;20;15;50;37;7;15;22;22;33051;0,318181818;0,681818182;6080;0;33586,00
12.05.2010;33014;31342;28667;;;32178;26447;24194;21817;20861;20136;18253;17150;16694;FALSE;19;14;49;36;8;14;22;22;32406;0,363636364;0,636363636;6296;0;33014,00
13.05.2010;33461;31847;29000;;;32654;27264;24717;22083;21056;20203;18264;17228;16811;FALSE;18;13;48;35;9;13;22;22;32801;0,409090909;0,590909091;6293;0;33461,00
14.05.2010;34056;32347;29203;;;33201;27875;24875;22200;21189;20283;18306;17306;16886;FALSE;17;12;47;34;10;12;22;22;33279;0,454545455;0,545454545;6270;0;34056,00
17.05.2010;34086;32292;28931;;;33189;26956;24094;21814;20800;20022;18169;17219;16728;FALSE;14;11;44;33;11;11;22;22;33189;0,5;0,5;6318;0;34086,00
18.05.2010;34347;32556;29100;;;33451;26917;24122;21861;20803;19936;18111;17222;16769;FALSE;13;10;43;32;12;10;22;22;33370;0,545454545;0,454545455;6229;0;34347,00
19.05.2010;33944;31486;28489;;;32715;26333;23625;21511;20497;19658;17942;17106;16681;FALSE;12;9;42;31;13;9;22;22;32492;0,590909091;0,409090909;6256;0;33944,00
20.05.2010;34294;32169;28800;;;33232;26608;23628;21500;20475;19744;18014;17214;16708;FALSE;11;8;41;30;14;8;22;22;32942;0,636363636;0,363636364;6177;0;34294,00
21.05.2010;34528;32431;28833;;;33479;26783;23667;21586;20542;19800;18081;17250;16700;FALSE;10;7;40;29;15;7;22;22;33098;0,681818182;0,318181818;5989;0;34528,00
24.05.2010;34917;32875;29103;;;33896;27347;23958;21822;20822;19953;18156;17358;16781;FALSE;7;6;37;28;16;6;22;22;33432;0,727272727;0,272727273;5940;0;34917,00
25.05.2010;34859;33063;29453;;;33961;27500;24063;21856;20888;20078;18253;17394;16766;FALSE;6;5;36;27;17;5;22;22;33471;0,772727273;0,227272727;5846;1;33063,00
26.05.2010;34461;32400;28875;;;33431;26736;23819;21511;20589;19869;18064;17269;16667;FALSE;5;4;35;26;18;4;22;22;32775;0,818181818;0,181818182;5736;1;32400,00
27.05.2010;34434;31800;28375;;;33117;26272;23516;21325;20331;19656;18028;17219;16628;FALSE;4;3;34;25;19;3;22;22;32159;0,863636364;0,136363636;5614;1;31800,00
28.05.2010;31333;28567;26750;;;31333;26542;23536;21444;20317;19789;18067;17244;16669;FALSE;3;2;33;24;20;2;22;22;28818;0,909090909;0,090909091;5476;1;28567,00
01.06.2010;31028;28228;26556;;;31028;26583;23675;21600;20472;20017;18117;17331;16711;TRUE;29;22;60;44;1;21;23;22;30901;0;1;5165;0;31028,00
02.06.2010;29875;27139;25542;;;29875;25375;23308;21333;20292;19836;17972;17244;16700;FALSE;28;21;59;43;2;20;23;22;29626;0,045454545;0,954545455;5586;0;29875,00
03.06.2010;29486;26764;25125;;;29486;24692;22933;21278;20181;19556;17875;17169;16636;FALSE;27;20;58;42;3;19;23;22;29115;0,090909091;0,909090909;4712;0;29486,00
04.06.2010;29444;26625;25139;;;29444;24728;22900;21206;20158;19656;17914;17200;16619;FALSE;26;19;57;41;4;18;23;22;28931;0,136363636;0,863636364;4624;0;29444,00
07.06.2010;29522;26650;25028;;;29522;24692;22803;21181;20114;19536;17878;17167;16594;FALSE;23;18;54;40;5;17;23;22;28869;0,181818182;0,818181818;4505;0;29522,00
08.06.2010;28806;25558;24431;;;28806;24050;22347;21056;19997;19458;17808;17178;16564;FALSE;22;17;53;39;6;16;23;22;27920;0,227272727;0,772727273;4494;0;28806,00
09.06.2010;28356;24931;24061;;;28356;23878;22439;20972;19956;19492;17894;17194;16539;FALSE;21;16;52;38;7;15;23;22;27266;0,272727273;0,727272727;4478;0;28356,00
10.06.2010;27792;24164;23222;;;27792;23047;22063;20708;19611;19311;17856;17167;16539;FALSE;20;15;51;37;8;14;23;22;26473;0,318181818;0,681818182;4526;0;27792,00
11.06.2010;27181;23639;22753;;;27181;22181;21486;20222;19319;19007;17778;17167;16528;FALSE;19;14;50;36;9;13;23;22;25732;0,363636364;0,636363636;4554;0;27181,00
14.06.2010;26597;22339;21653;;;26597;21444;21014;20111;19328;18969;17733;17139;16528;FALSE;16;13;47;35;10;12;23;22;24662;0,409090909;0,590909091;4631;0;26597,00
15.06.2010;27181;22864;22125;;;27181;22272;21903;20506;19569;19083;17861;17214;16556;FALSE;15;12;46;34;11;11;23;22;25023;0,454545455;0,545454545;4595;0;27181,00
16.06.2010;27169;22875;22236;;;27169;22425;22183;20719;19622;19206;17903;17206;16542;FALSE;14;11;45;33;12;10;23;22;24827;0,5;0,5;4687;0;27169,00
17.06.2010;26708;22558;22067;;;26708;22261;22197;20711;19639;19144;17847;17189;16511;FALSE;13;10;44;32;13;9;23;22;24256;0,545454545;0,454545455;4707;0;26708,00
18.06.2010;26883;23286;22803;;;26883;23447;23314;21189;19994;19303;17922;17181;16531;FALSE;12;9;43;31;14;8;23;22;24594;0,590909091;0,409090909;4581;0;26883,00
21.06.2010;26794;23389;22928;;;26794;23597;23497;21389;20058;19364;17956;17156;16519;FALSE;9;8;40;30;15;7;23;22;24472;0,636363636;0,363636364;4616;0;26794,00
22.06.2010;26928;23903;23236;;;26928;23725;23736;21536;20264;19583;18089;17183;16564;FALSE;8;7;39;29;16;6;23;22;24728;0,681818182;0,318181818;4603;0;26928,00
23.06.2010;27083;24389;23667;;;27083;23986;24111;21708;20556;19764;18236;17336;16667;FALSE;7;6;38;28;17;5;23;22;25001;0,727272727;0,272727273;4668;0;27083,00
24.06.2010;26750;23375;22917;;;26750;23042;23294;21389;20347;19522;18147;17308;16622;FALSE;6;5;37;27;18;4;23;22;23989;0,772727273;0,227272727;4706;1;23375,00
25.06.2010;26778;23194;22709;;;26778;22850;23109;21334;20381;19478;18148;17334;16669;FALSE;5;4;36;26;19;3;23;22;23683;0,818181818;0,181818182;4573;1;23194,00
28.06.2010;26586;22292;21833;;;26586;21858;22711;21100;20158;19397;18097;17300;16733;FALSE;2;3;33;25;20;2;23;22;22682;0,863636364;0,136363636;4661;1;22292,00
29.06.2010;26350;21347;20833;;;26350;20708;21650;20600;19847;19203;18028;17250;16733;FALSE;1;2;32;24;21;1;23;22;21574;0,909090909;0,090909091;4850;1;21347,00
30.06.2010;20219;19806;19753;;;19926;20819;20000;19364;0;18908;17961;17314;16931;FALSE;0;1;31;23;22;0;23;22;19806;0,954545455;0,045454545;6217;1;19806,00
01.07.2010;18891;18656;18625;;;18724;19888;19344;18719;0;18281;17572;17138;16778;TRUE;30;22;61;44;1;21;23;22;18880;0;1;5385;0;18891,00
02.07.2010;17722;17850;17833;;;17802;19292;18767;18386;0;17700;17347;16906;16619;FALSE;29;21;60;43;2;20;23;22;17734;0,045454545;0,954545455;5240;0;17722,00
05.07.2010;17778;18097;18044;;;17973;19734;18831;18544;0;17875;17428;16969;16669;FALSE;26;20;57;42;3;19;23;22;17822;0,090909091;0,909090909;5257;0;17778,00
06.07.2010;17319;17539;17583;;;17481;19225;18461;18011;0;17878;17417;16911;16692;FALSE;25;19;56;41;4;18;23;22;17359;0,136363636;0,863636364;5066;0;17319,00
07.07.2010;16544;16691;16694;;;16643;18578;17922;17609;0;17575;17153;16778;16538;FALSE;24;18;55;40;5;17;23;22;16577;0,181818182;0,818181818;4986;0;16544,00
08.07.2010;16667;16850;17161;;;16893;19753;18586;18039;0;17758;17289;16858;16628;FALSE;23;17;54;39;6;16;23;22;16717;0,227272727;0,772727273;4892;0;16667,00
09.07.2010;17583;17900;18281;;;17921;20861;19114;18469;0;18247;17622;17153;16894;FALSE;22;16;53;38;7;15;23;22;17684;0,272727273;0,727272727;4847;0;17583,00
12.07.2010;17239;17719;18097;;;17685;20139;18833;18264;0;18050;17486;17028;16789;FALSE;19;15;50;37;8;14;23;22;17414;0,318181818;0,681818182;4884;0;17239,00
13.07.2010;17289;18114;18683;;;18029;20572;19153;18622;0;18269;17486;17136;16842;FALSE;18;14;49;36;9;13;23;22;17627;0,363636364;0,636363636;4939;0;17289,00
14.07.2010;17481;18594;19197;;;18424;21042;19417;18847;0;18553;17639;17217;16919;FALSE;17;13;48;35;10;12;23;22;17987;0,409090909;0,590909091;4957;0;17481,00
15.07.2010;17889;19544;20219;;;19218;21931;20206;19503;0;18825;17833;17328;17067;FALSE;16;12;47;34;11;11;23;22;18717;0,454545455;0,545454545;5208;0;17889,00
16.07.2010;18111;20264;21000;;;19792;22444;20750;20000;0;19347;18125;17544;17267;FALSE;15;11;46;33;12;10;23;22;19285;0,5;0,5;5294;0;18111,00
19.07.2010;18194;20194;21044;;;19811;22194;21056;20125;0;19417;18150;17575;17222;FALSE;12;10;43;32;13;9;23;22;19376;0,545454545;0,454545455;5300;0;18194,00
20.07.2010;18097;20056;21233;;;19795;22306;21072;20233;0;19269;18086;17542;17203;FALSE;11;9;42;31;14;8;23;22;19344;0,590909091;0,409090909;5454;0;18097,00
21.07.2010;18181;20861;22028;;;20356;23400;21683;20581;0;19522;18258;17628;17267;FALSE;10;8;41;30;15;7;23;22;20008;0,636363636;0,363636364;5384;0;18181,00
22.07.2010;18275;21206;22450;;;20644;23586;21742;20794;0;19700;18339;17708;17300;FALSE;9;7;40;29;16;6;23;22;20407;0,681818182;0,318181818;5393;0;18275,00
23.07.2010;18311;21431;22872;;;20871;23597;21750;20872;0;19756;18344;17694;17297;FALSE;8;6;39;28;17;5;23;22;20722;0,727272727;0,272727273;5196;0;18311,00
26.07.2010;18256;21542;23042;;;20946;23875;21789;20903;0;19942;18436;17689;17314;FALSE;5;5;36;27;18;4;23;22;20945;0,772727273;0,227272727;5120;0;18256,00
27.07.2010;18347;21728;23306;;;21127;23981;21817;20972;0;19997;18492;17711;17364;FALSE;4;4;35;26;19;3;23;22;21267;0,818181818;0,181818182;5174;1;21728,00
28.07.2010;18389;22275;23847;;;21504;24647;22336;21375;0;20308;18617;17819;17464;FALSE;3;3;34;25;20;2;23;22;21922;0,863636364;0,136363636;5170;1;22275,00
29.07.2010;18417;23678;25525;;;22540;25858;23539;22250;0;20986;18875;18058;17667;FALSE;2;2;33;24;21;1;23;22;23439;0,909090909;0,090909091;5032;1;23678,00
30.07.2010;23528;25458;25681;;;24493;25431;23208;22294;20403;20850;18647;18000;17578;FALSE;1;1;32;23;22;0;23;22;25458;0,954545455;0,045454545;5731;1;25458,00
02.08.2010;23139;25278;25440;;;24208;25400;23069;22189;20222;20808;18658;18019;17572;TRUE;29;22;59;44;0;22;22;22;23139;0;1;5163;0;23139,00
03.08.2010;21556;23417;24028;;;22486;24261;22333;21694;19736;20400;18611;17936;17497;FALSE;28;21;58;43;1;21;22;22;21641;0,045454545;0,954545455;5170;0;21556,00
04.08.2010;20613;22488;23781;;;21550;23941;22022;21522;19541;20213;18491;17866;17522;FALSE;27;20;57;42;2;20;22;22;20783;0,090909091;0,909090909;4936;0;20613,00
05.08.2010;21308;23417;24236;;;22363;24944;22347;21761;19856;20567;18644;17939;17556;FALSE;26;19;56;41;3;19;22;22;21596;0,136363636;0,863636364;5025;0;21308,00
06.08.2010;21938;24250;24872;;;23094;25959;23156;22378;20200;21297;18800;18097;17678;FALSE;25;18;55;40;4;18;22;22;22358;0,181818182;0,818181818;5158;0;21938,00
09.08.2010;22418;24969;25444;;;23694;26256;23467;22669;20408;21422;18853;18156;17769;FALSE;22;17;52;39;5;17;22;22;22998;0,227272727;0,772727273;5133;0;22418,00
10.08.2010;22625;25086;25531;;;23856;26267;23633;22772;20589;21519;18906;18236;17786;FALSE;21;16;51;38;6;16;22;22;23296;0,272727273;0,727272727;5196;0;22625,00
11.08.2010;23075;25864;26125;;;24469;26653;24039;23161;21000;21728;18978;18264;17814;FALSE;20;15;50;37;7;15;22;22;23962;0,318181818;0,681818182;5302;0;23075,00
12.08.2010;22656;25289;25475;;;23972;25564;23200;22422;20458;21292;18672;18022;17494;FALSE;19;14;49;36;8;14;22;22;23613;0,363636364;0,636363636;5304;0;22656,00
13.08.2010;22484;25063;25388;;;23773;25531;23059;22300;20331;21156;18609;17981;17509;FALSE;18;13;48;35;9;13;22;22;23539;0,409090909;0,590909091;5355;0;22484,00
16.08.2010;22711;25908;26200;;;24310;26278;23764;22753;20556;21497;18739;18061;17588;FALSE;15;12;45;34;10;12;22;22;24164;0,454545455;0,545454545;5353;0;22711,00
17.08.2010;23022;26584;26891;;;24803;27034;24150;23088;20809;21831;18884;18131;17650;FALSE;14;11;44;33;11;11;22;22;24803;0,5;0,5;5396;0;23022,00
18.08.2010;23014;26719;26983;;;24867;27111;24100;23092;20792;21950;18878;18139;17711;FALSE;13;10;43;32;12;10;22;22;25035;0,545454545;0,454545455;5282;0;23014,00
19.08.2010;23394;27444;27478;;;25420;27678;24489;23536;20981;22289;19047;18211;17814;FALSE;12;9;42;31;13;9;22;22;25787;0,590909091;0,409090909;5268;0;23394,00
20.08.2010;23731;28047;28206;;;25889;28278;25136;23967;21486;22886;19239;18286;17933;FALSE;11;8;41;30;14;8;22;22;26478;0,636363636;0,363636364;5229;0;23731,00
23.08.2010;23769;28069;28284;;;25919;28297;24936;23986;21583;22725;19286;18264;17961;FALSE;8;7;38;29;15;7;22;22;26701;0,681818182;0,318181818;5253;0;23769,00
24.08.2010;23317;26792;27008;;;25054;26764;23917;23097;20833;21781;18936;18014;17797;FALSE;7;6;37;28;16;6;22;22;25844;0,727272727;0,272727273;5277;0;23317,00
25.08.2010;22875;25694;26008;;;24285;26167;23556;22750;20597;21481;18778;17942;17711;FALSE;6;5;36;27;17;5;22;22;25053;0,772727273;0,227272727;5227;1;25694,00
26.08.2010;23000;25625;26250;;;24313;26469;23681;22844;20688;21534;18825;17984;17744;FALSE;5;4;35;26;18;4;22;22;25148;0,818181818;0,181818182;4993;1;25625,00
27.08.2010;23028;25500;26403;;;24264;26581;23625;22833;20653;21583;18817;17958;17731;FALSE;4;3;34;25;19;3;22;22;25163;0,863636364;0,136363636;4770;1;25500,00
31.08.2010;25450;26453;26603;;;25450;26769;23897;23028;21003;21684;18841;18063;17726;FALSE;0;1;30;23;21;1;22;22;26407;0,954545455;0,045454545;4839;1;26453,00
01.09.2010;26363;27809;28003;;;26363;28141;24578;23619;21578;22269;19047;18228;17859;TRUE;29;22;60;43;1;20;23;21;26432;0,047619048;1,047619048;4596;0;26363,00
02.09.2010;26417;27711;27928;;;26417;27794;24425;23472;21522;22111;18975;18186;17825;FALSE;28;21;59;42;2;19;23;21;26540;0;1;4615;0;26417,00
03.09.2010;26969;28156;28291;;;26969;28203;24559;23559;21559;22159;19050;18259;17819;FALSE;27;20;58;41;3;18;23;21;27139;0,047619048;0,952380952;4639;0;26969,00
06.09.2010;26844;28000;27903;;;26844;27747;24575;23584;21469;22203;19031;18266;17825;FALSE;24;19;55;40;4;17;23;21;27064;0,095238095;0,904761905;4772;0;26844,00
07.09.2010;27531;28553;28356;;;27531;28572;25042;24000;21708;22497;19264;18372;18033;FALSE;23;18;54;39;5;16;23;21;27774;0,142857143;0,857142857;4768;0;27531,00
08.09.2010;27400;28483;28306;;;27400;28347;24814;23864;21678;22475;19211;18350;18014;FALSE;22;17;53;38;6;15;23;21;27709;0,19047619;0,80952381;4901;0;27400,00
09.09.2010;26889;27833;27694;;;26889;27547;24211;23389;21358;22000;19011;18181;17956;FALSE;21;16;52;37;7;14;23;21;27204;0,238095238;0,761904762;4998;0;26889,00
10.09.2010;26939;27886;27669;;;26939;27675;24272;23456;21292;21953;19022;18194;17944;FALSE;20;15;51;36;8;13;23;21;27300;0,285714286;0,714285714;4962;0;26939,00
