Exchange Date,Trade Price
2017-01-24 00:00:00,886
2017-01-23 00:00:00,914
2017-01-20 00:00:00,925
2017-01-19 00:00:00,942
2017-01-18 00:00:00,952
2017-01-17 00:00:00,922
2017-01-16 00:00:00,925
2017-01-13 00:00:00,910
2017-01-12 00:00:00,892
2017-01-11 00:00:00,894
2017-01-10 00:00:00,926
2017-01-09 00:00:00,949
2017-01-06 00:00:00,963
2017-01-05 00:00:00,983
2017-01-04 00:00:00,969
2017-01-03 00:00:00,953
2016-12-23 00:00:00,961
2016-12-22 00:00:00,928
2016-12-21 00:00:00,926
2016-12-20 00:00:00,914
2016-12-19 00:00:00,927
2016-12-16 00:00:00,946
2016-12-15 00:00:00,966
2016-12-14 00:00:00,1003
2016-12-13 00:00:00,1052
2016-12-12 00:00:00,1069
2016-12-09 00:00:00,1090
2016-12-08 00:00:00,1122
2016-12-07 00:00:00,1162
2016-12-06 00:00:00,1186
2016-12-05 00:00:00,1196
2016-12-02 00:00:00,1198
2016-12-01 00:00:00,1196
2016-11-30 00:00:00,1204
2016-11-29 00:00:00,1202
2016-11-28 00:00:00,1184
2016-11-25 00:00:00,1181
2016-11-24 00:00:00,1201
2016-11-23 00:00:00,1224
2016-11-22 00:00:00,1232
2016-11-21 00:00:00,1240
2016-11-18 00:00:00,1257
2016-11-17 00:00:00,1231
2016-11-16 00:00:00,1145
2016-11-15 00:00:00,1084
2016-11-14 00:00:00,1065
2016-11-11 00:00:00,1045
2016-11-10 00:00:00,974
2016-11-09 00:00:00,954
2016-11-08 00:00:00,911
2016-11-07 00:00:00,870
2016-11-04 00:00:00,855
2016-11-03 00:00:00,849
2016-11-02 00:00:00,834
2016-11-01 00:00:00,838
2016-10-31 00:00:00,857
2016-10-28 00:00:00,834
2016-10-27 00:00:00,798
2016-10-26 00:00:00,802
2016-10-25 00:00:00,813
2016-10-24 00:00:00,831
2016-10-21 00:00:00,842
2016-10-20 00:00:00,849
2016-10-19 00:00:00,872
2016-10-18 00:00:00,890
2016-10-17 00:00:00,894
2016-10-14 00:00:00,892
2016-10-13 00:00:00,885
2016-10-12 00:00:00,906
2016-10-11 00:00:00,922
2016-10-10 00:00:00,922
2016-10-07 00:00:00,921
2016-10-06 00:00:00,915
2016-10-05 00:00:00,869
2016-10-04 00:00:00,860
2016-10-03 00:00:00,864
2016-09-30 00:00:00,875
2016-09-29 00:00:00,888
2016-09-28 00:00:00,912
2016-09-27 00:00:00,930
2016-09-26 00:00:00,934
2016-09-23 00:00:00,941
2016-09-22 00:00:00,937
2016-09-21 00:00:00,903
2016-09-20 00:00:00,865
2016-09-19 00:00:00,836
2016-09-16 00:00:00,800
2016-09-15 00:00:00,764
2016-09-14 00:00:00,756
2016-09-13 00:00:00,796
2016-09-12 00:00:00,804
2016-09-09 00:00:00,804
2016-09-08 00:00:00,792
2016-09-07 00:00:00,773
2016-09-06 00:00:00,745
2016-09-05 00:00:00,724
2016-09-02 00:00:00,720
2016-09-01 00:00:00,712
2016-08-31 00:00:00,711
2016-08-30 00:00:00,715
2016-08-26 00:00:00,720
2016-08-25 00:00:00,718
2016-08-24 00:00:00,706
2016-08-23 00:00:00,692
2016-08-22 00:00:00,687
2016-08-19 00:00:00,683
2016-08-18 00:00:00,682
2016-08-17 00:00:00,685
2016-08-16 00:00:00,687
2016-08-15 00:00:00,681
2016-08-12 00:00:00,671
2016-08-11 00:00:00,653
2016-08-10 00:00:00,638
2016-08-09 00:00:00,631
2016-08-08 00:00:00,636
2016-08-05 00:00:00,636
2016-08-04 00:00:00,636
2016-08-03 00:00:00,641
2016-08-02 00:00:00,645
2016-08-01 00:00:00,650
2016-07-29 00:00:00,656
2016-07-28 00:00:00,665
2016-07-27 00:00:00,679
2016-07-26 00:00:00,696
2016-07-25 00:00:00,709
2016-07-22 00:00:00,718
2016-07-21 00:00:00,726
2016-07-20 00:00:00,736
2016-07-19 00:00:00,746
2016-07-18 00:00:00,748
2016-07-15 00:00:00,745
2016-07-14 00:00:00,738
2016-07-13 00:00:00,726
2016-07-12 00:00:00,711
2016-07-11 00:00:00,704
2016-07-08 00:00:00,703
2016-07-07 00:00:00,699
2016-07-06 00:00:00,694
2016-07-05 00:00:00,692
2016-07-04 00:00:00,688
2016-07-01 00:00:00,677
2016-06-30 00:00:00,660
2016-06-29 00:00:00,640
2016-06-28 00:00:00,627
2016-06-27 00:00:00,616
2016-06-24 00:00:00,609
2016-06-23 00:00:00,596
2016-06-22 00:00:00,585
2016-06-21 00:00:00,580
2016-06-20 00:00:00,582
2016-06-17 00:00:00,587
2016-06-16 00:00:00,598
2016-06-15 00:00:00,604
2016-06-14 00:00:00,608
2016-06-13 00:00:00,609
2016-06-10 00:00:00,610
2016-06-09 00:00:00,611
2016-06-08 00:00:00,610
2016-06-07 00:00:00,606
2016-06-06 00:00:00,607
2016-06-03 00:00:00,610
2016-06-02 00:00:00,606
2016-06-01 00:00:00,612
2016-05-31 00:00:00,612
2016-05-27 00:00:00,606
2016-05-26 00:00:00,601
2016-05-25 00:00:00,605
2016-05-24 00:00:00,618
2016-05-23 00:00:00,624
2016-05-20 00:00:00,625
2016-05-19 00:00:00,634
2016-05-18 00:00:00,642
2016-05-17 00:00:00,643
2016-05-16 00:00:00,613
2016-05-13 00:00:00,600
2016-05-12 00:00:00,579
2016-05-11 00:00:00,579
2016-05-10 00:00:00,594
2016-05-09 00:00:00,616
2016-05-06 00:00:00,631
2016-05-05 00:00:00,642
2016-05-04 00:00:00,652
2016-05-03 00:00:00,682
2016-04-29 00:00:00,703
2016-04-28 00:00:00,710
2016-04-27 00:00:00,715
2016-04-26 00:00:00,704
2016-04-25 00:00:00,690
2016-04-22 00:00:00,688
2016-04-21 00:00:00,670
2016-04-20 00:00:00,669
2016-04-19 00:00:00,671
2016-04-18 00:00:00,659
2016-04-15 00:00:00,635
2016-04-14 00:00:00,597
2016-04-13 00:00:00,567
2016-04-12 00:00:00,560
2016-04-11 00:00:00,555
2016-04-08 00:00:00,539
2016-04-07 00:00:00,517
2016-04-06 00:00:00,500
2016-04-05 00:00:00,487
2016-04-04 00:00:00,471
2016-04-01 00:00:00,450
2016-03-31 00:00:00,429
2016-03-30 00:00:00,414
2016-03-29 00:00:00,409
2016-03-24 00:00:00,406
2016-03-23 00:00:00,401
2016-03-22 00:00:00,398
2016-03-21 00:00:00,398
2016-03-18 00:00:00,395
2016-03-17 00:00:00,392
2016-03-16 00:00:00,393
2016-03-15 00:00:00,396
2016-03-14 00:00:00,393
2016-03-11 00:00:00,388
2016-03-10 00:00:00,384
2016-03-09 00:00:00,376
2016-03-08 00:00:00,366
2016-03-07 00:00:00,354
2016-03-04 00:00:00,349
2016-03-03 00:00:00,342
2016-03-02 00:00:00,335
2016-03-01 00:00:00,332
2016-02-29 00:00:00,329
2016-02-26 00:00:00,327
2016-02-25 00:00:00,325
2016-02-24 00:00:00,322
2016-02-23 00:00:00,318
2016-02-22 00:00:00,316
2016-02-19 00:00:00,315
2016-02-18 00:00:00,313
2016-02-17 00:00:00,307
2016-02-16 00:00:00,301
2016-02-15 00:00:00,295
2016-02-12 00:00:00,291
2016-02-11 00:00:00,290
2016-02-10 00:00:00,290
2016-02-09 00:00:00,291
2016-02-08 00:00:00,293
2016-02-05 00:00:00,297
2016-02-04 00:00:00,298
2016-02-03 00:00:00,303
2016-02-02 00:00:00,310
2016-02-01 00:00:00,314
2016-01-29 00:00:00,317
2016-01-28 00:00:00,325
2016-01-27 00:00:00,337
2016-01-26 00:00:00,345
2016-01-25 00:00:00,354
2016-01-22 00:00:00,354
2016-01-21 00:00:00,355
2016-01-20 00:00:00,358
2016-01-19 00:00:00,363
2016-01-18 00:00:00,369
2016-01-15 00:00:00,373
2016-01-14 00:00:00,383
2016-01-13 00:00:00,394
2016-01-12 00:00:00,402
2016-01-11 00:00:00,415
2016-01-08 00:00:00,429
2016-01-07 00:00:00,445
2016-01-06 00:00:00,467
2016-01-05 00:00:00,468
2016-01-04 00:00:00,473
2015-12-24 00:00:00,478
2015-12-23 00:00:00,475
2015-12-22 00:00:00,474
2015-12-21 00:00:00,478
2015-12-18 00:00:00,477
2015-12-17 00:00:00,471
2015-12-16 00:00:00,471
2015-12-15 00:00:00,484
2015-12-14 00:00:00,508
2015-12-11 00:00:00,522
2015-12-10 00:00:00,534
2015-12-09 00:00:00,546
2015-12-08 00:00:00,551
2015-12-07 00:00:00,551
2015-12-04 00:00:00,563
2015-12-03 00:00:00,574
2015-12-02 00:00:00,590
2015-12-01 00:00:00,598
2015-11-30 00:00:00,584
2015-11-27 00:00:00,581
2015-11-26 00:00:00,562
2015-11-25 00:00:00,546
2015-11-24 00:00:00,528
2015-11-23 00:00:00,516
2015-11-20 00:00:00,498
2015-11-19 00:00:00,504
2015-11-18 00:00:00,519
2015-11-17 00:00:00,537
2015-11-16 00:00:00,550
2015-11-13 00:00:00,560
2015-11-12 00:00:00,579
2015-11-11 00:00:00,599
2015-11-10 00:00:00,622
2015-11-09 00:00:00,628
2015-11-06 00:00:00,631
2015-11-05 00:00:00,640
2015-11-04 00:00:00,657
2015-11-03 00:00:00,680
2015-11-02 00:00:00,706
2015-10-30 00:00:00,721
2015-10-29 00:00:00,728
2015-10-28 00:00:00,736
2015-10-27 00:00:00,739
2015-10-26 00:00:00,759
2015-10-23 00:00:00,774
2015-10-22 00:00:00,786
2015-10-21 00:00:00,780
2015-10-20 00:00:00,762
2015-10-19 00:00:00,747
2015-10-16 00:00:00,754
2015-10-15 00:00:00,766
2015-10-14 00:00:00,787
2015-10-13 00:00:00,804
2015-10-12 00:00:00,809
2015-10-09 00:00:00,809
2015-10-08 00:00:00,817
2015-10-07 00:00:00,841
2015-10-06 00:00:00,869
2015-10-05 00:00:00,881
2015-10-02 00:00:00,889
2015-10-01 00:00:00,888
2015-09-30 00:00:00,900
2015-09-29 00:00:00,926
2015-09-28 00:00:00,943
2015-09-25 00:00:00,943
2015-09-24 00:00:00,922
2015-09-23 00:00:00,917
2015-09-22 00:00:00,923
2015-09-21 00:00:00,978
2015-09-18 00:00:00,960
2015-09-17 00:00:00,883
2015-09-16 00:00:00,814
2015-09-15 00:00:00,802
2015-09-14 00:00:00,805
2015-09-11 00:00:00,818
2015-09-10 00:00:00,830
2015-09-09 00:00:00,855
2015-09-08 00:00:00,873
2015-09-07 00:00:00,876
2015-09-04 00:00:00,875
2015-09-03 00:00:00,891
2015-09-02 00:00:00,906
2015-09-01 00:00:00,911
2015-08-28 00:00:00,903
2015-08-27 00:00:00,905
2015-08-26 00:00:00,918
2015-08-25 00:00:00,942
2015-08-24 00:00:00,968
2015-08-21 00:00:00,994
2015-08-20 00:00:00,1014
2015-08-19 00:00:00,1031
2015-08-18 00:00:00,1046
2015-08-17 00:00:00,1063
2015-08-14 00:00:00,1055
2015-08-13 00:00:00,1046
2015-08-12 00:00:00,1093
2015-08-11 00:00:00,1162
2015-08-10 00:00:00,1197
2015-08-07 00:00:00,1200
2015-08-06 00:00:00,1201
2015-08-05 00:00:00,1222
2015-08-04 00:00:00,1200
2015-08-03 00:00:00,1151
2015-07-31 00:00:00,1131
2015-07-30 00:00:00,1100
2015-07-29 00:00:00,1104
2015-07-28 00:00:00,1094
2015-07-27 00:00:00,1090
2015-07-24 00:00:00,1086
2015-07-23 00:00:00,1102
2015-07-22 00:00:00,1118
2015-07-21 00:00:00,1113
2015-07-20 00:00:00,1067
2015-07-17 00:00:00,1048
2015-07-16 00:00:00,1009
2015-07-15 00:00:00,951
2015-07-14 00:00:00,915
2015-07-13 00:00:00,900
2015-07-10 00:00:00,874
2015-07-09 00:00:00,853
2015-07-08 00:00:00,840
2015-07-07 00:00:00,830
2015-07-06 00:00:00,815
2015-07-03 00:00:00,805
2015-07-02 00:00:00,794
2015-07-01 00:00:00,794
2015-06-30 00:00:00,800
2015-06-29 00:00:00,813
2015-06-26 00:00:00,823
2015-06-25 00:00:00,829
2015-06-24 00:00:00,829
2015-06-23 00:00:00,790
2015-06-22 00:00:00,779
2015-06-19 00:00:00,779
2015-06-18 00:00:00,773
2015-06-17 00:00:00,725
2015-06-16 00:00:00,681
2015-06-15 00:00:00,656
2015-06-12 00:00:00,642
2015-06-11 00:00:00,629
2015-06-10 00:00:00,618
2015-06-09 00:00:00,612
2015-06-08 00:00:00,610
2015-06-05 00:00:00,610
2015-06-04 00:00:00,603
2015-06-03 00:00:00,598
2015-06-02 00:00:00,591
2015-06-01 00:00:00,589
2015-05-29 00:00:00,589
2015-05-28 00:00:00,588
2015-05-27 00:00:00,587
2015-05-26 00:00:00,584
2015-05-22 00:00:00,586
2015-05-21 00:00:00,592
2015-05-20 00:00:00,606
2015-05-19 00:00:00,620
2015-05-18 00:00:00,630
2015-05-15 00:00:00,634
2015-05-14 00:00:00,637
2015-05-13 00:00:00,634
2015-05-12 00:00:00,589
2015-05-11 00:00:00,578
2015-05-08 00:00:00,574
2015-05-07 00:00:00,573
2015-05-06 00:00:00,575
2015-05-05 00:00:00,580
2015-05-01 00:00:00,587
2015-04-30 00:00:00,591
2015-04-29 00:00:00,595
2015-04-28 00:00:00,601
2015-04-27 00:00:00,600
2015-04-24 00:00:00,600
2015-04-23 00:00:00,599
2015-04-22 00:00:00,600
2015-04-21 00:00:00,601
2015-04-20 00:00:00,598
2015-04-17 00:00:00,597
2015-04-16 00:00:00,593
2015-04-15 00:00:00,586
2015-04-14 00:00:00,581
2015-04-13 00:00:00,578
2015-04-10 00:00:00,580
2015-04-09 00:00:00,580
2015-04-08 00:00:00,580
2015-04-07 00:00:00,583
2015-04-02 00:00:00,588
2015-04-01 00:00:00,596
2015-03-31 00:00:00,602
2015-03-30 00:00:00,599
2015-03-27 00:00:00,596
2015-03-26 00:00:00,598
2015-03-25 00:00:00,598
2015-03-24 00:00:00,597
2015-03-23 00:00:00,594
2015-03-20 00:00:00,591
2015-03-19 00:00:00,584
2015-03-18 00:00:00,571
2015-03-17 00:00:00,568
2015-03-16 00:00:00,564
2015-03-13 00:00:00,562
2015-03-12 00:00:00,560
2015-03-11 00:00:00,565
2015-03-10 00:00:00,568
2015-03-09 00:00:00,568
2015-03-06 00:00:00,565
2015-03-05 00:00:00,561
2015-03-04 00:00:00,559
2015-03-03 00:00:00,553
2015-03-02 00:00:00,548
2015-02-27 00:00:00,540
2015-02-26 00:00:00,533
2015-02-25 00:00:00,524
2015-02-24 00:00:00,516
2015-02-23 00:00:00,512
2015-02-20 00:00:00,513
2015-02-19 00:00:00,511
2015-02-18 00:00:00,509
2015-02-17 00:00:00,516
2015-02-16 00:00:00,522
2015-02-13 00:00:00,530
2015-02-12 00:00:00,540
2015-02-11 00:00:00,553
2015-02-10 00:00:00,556
2015-02-09 00:00:00,554
2015-02-06 00:00:00,559
2015-02-05 00:00:00,564
2015-02-04 00:00:00,569
2015-02-03 00:00:00,577
2015-02-02 00:00:00,590
2015-01-30 00:00:00,608
2015-01-29 00:00:00,632
2015-01-28 00:00:00,666
2015-01-27 00:00:00,688
2015-01-26 00:00:00,703
2015-01-23 00:00:00,720
2015-01-22 00:00:00,751
2015-01-21 00:00:00,770
2015-01-20 00:00:00,753
2015-01-19 00:00:00,739
2015-01-16 00:00:00,741
2015-01-15 00:00:00,749
2015-01-14 00:00:00,757
2015-01-13 00:00:00,762
2015-01-12 00:00:00,723
2015-01-09 00:00:00,709
2015-01-08 00:00:00,724
2015-01-07 00:00:00,744
2015-01-06 00:00:00,758
2015-01-05 00:00:00,761
2015-01-02 00:00:00,771
2014-12-24 00:00:00,782
2014-12-23 00:00:00,788
2014-12-22 00:00:00,794
2014-12-19 00:00:00,803
2014-12-18 00:00:00,814
2014-12-17 00:00:00,827
2014-12-16 00:00:00,838
2014-12-15 00:00:00,845
2014-12-12 00:00:00,863
2014-12-11 00:00:00,887
2014-12-10 00:00:00,911
2014-12-09 00:00:00,933
2014-12-08 00:00:00,952
2014-12-05 00:00:00,982
2014-12-04 00:00:00,1019
2014-12-03 00:00:00,1079
2014-12-02 00:00:00,1119
2014-12-01 00:00:00,1137
2014-11-28 00:00:00,1153
2014-11-27 00:00:00,1187
2014-11-26 00:00:00,1239
2014-11-25 00:00:00,1313
2014-11-24 00:00:00,1317
2014-11-21 00:00:00,1324
2014-11-20 00:00:00,1332
2014-11-19 00:00:00,1306
2014-11-18 00:00:00,1296
2014-11-17 00:00:00,1264
2014-11-14 00:00:00,1256
2014-11-13 00:00:00,1264
2014-11-12 00:00:00,1327
2014-11-11 00:00:00,1370
2014-11-10 00:00:00,1418
2014-11-07 00:00:00,1437
2014-11-06 00:00:00,1436
2014-11-05 00:00:00,1464
2014-11-04 00:00:00,1484
2014-11-03 00:00:00,1456
2014-10-31 00:00:00,1428
2014-10-30 00:00:00,1424
2014-10-29 00:00:00,1428
2014-10-28 00:00:00,1395
2014-10-27 00:00:00,1285
2014-10-24 00:00:00,1192
2014-10-23 00:00:00,1155
2014-10-22 00:00:00,1136
2014-10-21 00:00:00,1090
2014-10-20 00:00:00,973
2014-10-17 00:00:00,944
2014-10-16 00:00:00,930
2014-10-15 00:00:00,935
2014-10-14 00:00:00,948
2014-10-13 00:00:00,954
2014-10-10 00:00:00,963
2014-10-09 00:00:00,974
2014-10-08 00:00:00,991
2014-10-07 00:00:00,1015
2014-10-06 00:00:00,1029
2014-10-03 00:00:00,1037
2014-10-02 00:00:00,1041
2014-10-01 00:00:00,1055
2014-09-30 00:00:00,1063
2014-09-29 00:00:00,1062
2014-09-26 00:00:00,1049
2014-09-25 00:00:00,1038
2014-09-24 00:00:00,1056
2014-09-23 00:00:00,1073
2014-09-22 00:00:00,1077
2014-09-19 00:00:00,1075
2014-09-18 00:00:00,1089
2014-09-17 00:00:00,1124
2014-09-16 00:00:00,1150
2014-09-15 00:00:00,1173
2014-09-12 00:00:00,1181
2014-09-11 00:00:00,1186
2014-09-10 00:00:00,1197
2014-09-09 00:00:00,1197
2014-09-08 00:00:00,1166
2014-09-05 00:00:00,1155
2014-09-04 00:00:00,1147
2014-09-03 00:00:00,1142
2014-09-02 00:00:00,1149
2014-09-01 00:00:00,1151
2014-08-29 00:00:00,1147
2014-08-28 00:00:00,1119
2014-08-27 00:00:00,1063
2014-08-26 00:00:00,1070
2014-08-22 00:00:00,1088
2014-08-21 00:00:00,1096
2014-08-20 00:00:00,1061
2014-08-19 00:00:00,1040
2014-08-18 00:00:00,1042
2014-08-15 00:00:00,1015
2014-08-14 00:00:00,942
2014-08-13 00:00:00,871
2014-08-12 00:00:00,836
2014-08-11 00:00:00,792
2014-08-08 00:00:00,777
2014-08-07 00:00:00,765
2014-08-06 00:00:00,759
2014-08-05 00:00:00,755
2014-08-04 00:00:00,753
2014-08-01 00:00:00,751
2014-07-31 00:00:00,755
2014-07-30 00:00:00,754
2014-07-29 00:00:00,747
2014-07-28 00:00:00,743
2014-07-25 00:00:00,739
2014-07-24 00:00:00,732
2014-07-23 00:00:00,727
2014-07-22 00:00:00,723
2014-07-21 00:00:00,724
2014-07-18 00:00:00,732
2014-07-17 00:00:00,738
2014-07-16 00:00:00,755
2014-07-15 00:00:00,782
2014-07-14 00:00:00,798
2014-07-11 00:00:00,814
2014-07-10 00:00:00,836
2014-07-09 00:00:00,863
2014-07-08 00:00:00,881
2014-07-07 00:00:00,888
2014-07-04 00:00:00,893
2014-07-03 00:00:00,890
2014-07-02 00:00:00,890
2014-07-01 00:00:00,894
2014-06-30 00:00:00,850
2014-06-27 00:00:00,831
2014-06-26 00:00:00,824
2014-06-25 00:00:00,846
2014-06-24 00:00:00,867
2014-06-23 00:00:00,886
2014-06-20 00:00:00,904
2014-06-19 00:00:00,902
2014-06-18 00:00:00,867
2014-06-17 00:00:00,858
2014-06-16 00:00:00,880
2014-06-13 00:00:00,906
2014-06-12 00:00:00,939
2014-06-11 00:00:00,973
2014-06-10 00:00:00,1004
2014-06-09 00:00:00,999
2014-06-06 00:00:00,989
2014-06-05 00:00:00,977
2014-06-04 00:00:00,959
2014-06-03 00:00:00,948
2014-06-02 00:00:00,934
2014-05-30 00:00:00,934
2014-05-29 00:00:00,940
2014-05-28 00:00:00,954
2014-05-27 00:00:00,973
2014-05-23 00:00:00,964
2014-05-22 00:00:00,966
2014-05-21 00:00:00,988
2014-05-20 00:00:00,1010
2014-05-19 00:00:00,1022
2014-05-16 00:00:00,1027
2014-05-15 00:00:00,1021
2014-05-14 00:00:00,1002
2014-05-13 00:00:00,982
2014-05-12 00:00:00,987
2014-05-09 00:00:00,997
2014-05-08 00:00:00,1008
2014-05-07 00:00:00,1022
2014-05-06 00:00:00,1022
2014-05-02 00:00:00,1017
2014-05-01 00:00:00,993
2014-04-30 00:00:00,943
2014-04-29 00:00:00,949
2014-04-28 00:00:00,961
2014-04-25 00:00:00,967
2014-04-24 00:00:00,962
2014-04-23 00:00:00,956
2014-04-22 00:00:00,939
2014-04-17 00:00:00,930
2014-04-16 00:00:00,936
2014-04-15 00:00:00,970
2014-04-14 00:00:00,989
2014-04-11 00:00:00,1002
2014-04-10 00:00:00,1029
2014-04-09 00:00:00,1061
2014-04-08 00:00:00,1098
2014-04-07 00:00:00,1186
2014-04-04 00:00:00,1205
2014-04-03 00:00:00,1235
2014-04-02 00:00:00,1273
2014-04-01 00:00:00,1316
2014-03-31 00:00:00,1362
2014-03-28 00:00:00,1373
2014-03-27 00:00:00,1412
2014-03-26 00:00:00,1496
2014-03-25 00:00:00,1578
2014-03-24 00:00:00,1602
2014-03-21 00:00:00,1599
2014-03-20 00:00:00,1621
2014-03-19 00:00:00,1570
2014-03-18 00:00:00,1518
2014-03-17 00:00:00,1481
2014-03-14 00:00:00,1477
2014-03-13 00:00:00,1468
2014-03-12 00:00:00,1453
2014-03-11 00:00:00,1580
2014-03-10 00:00:00,1562
2014-03-07 00:00:00,1543
2014-03-06 00:00:00,1480
2014-03-05 00:00:00,1391
2014-03-04 00:00:00,1325
2014-03-03 00:00:00,1276
2014-02-28 00:00:00,1258
2014-02-27 00:00:00,1250
2014-02-26 00:00:00,1222
2014-02-25 00:00:00,1197
2014-02-24 00:00:00,1174
2014-02-21 00:00:00,1175
2014-02-20 00:00:00,1164
2014-02-19 00:00:00,1160
2014-02-18 00:00:00,1146
2014-02-17 00:00:00,1130
2014-02-14 00:00:00,1106
2014-02-13 00:00:00,1097
2014-02-12 00:00:00,1085
2014-02-11 00:00:00,1091
2014-02-10 00:00:00,1096
2014-02-07 00:00:00,1091
2014-02-06 00:00:00,1092
2014-02-05 00:00:00,1086
2014-02-04 00:00:00,1084
2014-02-03 00:00:00,1093
2014-01-31 00:00:00,1110
2014-01-30 00:00:00,1127
2014-01-29 00:00:00,1148
2014-01-28 00:00:00,1177
2014-01-27 00:00:00,1217
2014-01-24 00:00:00,1246
2014-01-23 00:00:00,1271
2014-01-22 00:00:00,1322
2014-01-21 00:00:00,1369
2014-01-20 00:00:00,1428
2014-01-17 00:00:00,1421
2014-01-16 00:00:00,1398
2014-01-15 00:00:00,1374
2014-01-14 00:00:00,1370
2014-01-13 00:00:00,1395
2014-01-10 00:00:00,1512
2014-01-09 00:00:00,1706
2014-01-08 00:00:00,1826
2014-01-07 00:00:00,1876
2014-01-06 00:00:00,1951
2014-01-03 00:00:00,2036
2014-01-02 00:00:00,2113
2013-12-24 00:00:00,2277
2013-12-23 00:00:00,2247
2013-12-20 00:00:00,2208
2013-12-19 00:00:00,2134
2013-12-18 00:00:00,2156
2013-12-17 00:00:00,2225
2013-12-16 00:00:00,2292
2013-12-13 00:00:00,2330
2013-12-12 00:00:00,2337
2013-12-11 00:00:00,2299
2013-12-10 00:00:00,2237
2013-12-09 00:00:00,2183
2013-12-06 00:00:00,2176
2013-12-05 00:00:00,2145
2013-12-04 00:00:00,1994
2013-12-03 00:00:00,1922
2013-12-02 00:00:00,1865
2013-11-29 00:00:00,1821
2013-11-28 00:00:00,1719
2013-11-27 00:00:00,1573
2013-11-26 00:00:00,1512
2013-11-25 00:00:00,1492
2013-11-22 00:00:00,1483
2013-11-21 00:00:00,1499
2013-11-20 00:00:00,1527
2013-11-19 00:00:00,1495
2013-11-18 00:00:00,1500
2013-11-15 00:00:00,1507
2013-11-14 00:00:00,1517
2013-11-13 00:00:00,1531
2013-11-12 00:00:00,1543
2013-11-11 00:00:00,1564
2013-11-08 00:00:00,1581
2013-11-07 00:00:00,1593
2013-11-06 00:00:00,1602
2013-11-05 00:00:00,1600
2013-11-04 00:00:00,1552
2013-11-01 00:00:00,1525
2013-10-31 00:00:00,1504
2013-10-30 00:00:00,1484
2013-10-29 00:00:00,1551
2013-10-28 00:00:00,1619
2013-10-25 00:00:00,1671
2013-10-24 00:00:00,1708
2013-10-23 00:00:00,1786
2013-10-22 00:00:00,1847
2013-10-21 00:00:00,1878
2013-10-18 00:00:00,1901
2013-10-17 00:00:00,1960
2013-10-16 00:00:00,1965
2013-10-15 00:00:00,1963
2013-10-14 00:00:00,1961
2013-10-11 00:00:00,1985
2013-10-10 00:00:00,2011
2013-10-09 00:00:00,2125
2013-10-08 00:00:00,2146
2013-10-07 00:00:00,2115
2013-10-04 00:00:00,2084
2013-10-03 00:00:00,2047
2013-10-02 00:00:00,2008
2013-10-01 00:00:00,1994
2013-09-30 00:00:00,2003
2013-09-27 00:00:00,2046
2013-09-26 00:00:00,2113
2013-09-25 00:00:00,2127
2013-09-24 00:00:00,2021
2013-09-23 00:00:00,1947
2013-09-20 00:00:00,1904
2013-09-19 00:00:00,1860
2013-09-18 00:00:00,1822
2013-09-17 00:00:00,1740
2013-09-16 00:00:00,1651
2013-09-13 00:00:00,1636
2013-09-12 00:00:00,1621
2013-09-11 00:00:00,1628
2013-09-10 00:00:00,1541
2013-09-09 00:00:00,1478
2013-09-06 00:00:00,1352
2013-09-05 00:00:00,1279
2013-09-04 00:00:00,1215
2013-09-03 00:00:00,1168
2013-09-02 00:00:00,1139
2013-08-30 00:00:00,1132
2013-08-29 00:00:00,1136
2013-08-28 00:00:00,1146
2013-08-27 00:00:00,1169
2013-08-23 00:00:00,1165
2013-08-22 00:00:00,1158
2013-08-21 00:00:00,1156
2013-08-20 00:00:00,1145
2013-08-19 00:00:00,1115
2013-08-16 00:00:00,1102
2013-08-15 00:00:00,1091
2013-08-14 00:00:00,1060
2013-08-13 00:00:00,1007
2013-08-12 00:00:00,996
2013-08-09 00:00:00,1001
2013-08-08 00:00:00,1012
2013-08-07 00:00:00,1024
2013-08-06 00:00:00,1046
2013-08-05 00:00:00,1058
2013-08-02 00:00:00,1065
2013-08-01 00:00:00,1066
2013-07-31 00:00:00,1062
2013-07-30 00:00:00,1067
2013-07-29 00:00:00,1075
2013-07-26 00:00:00,1082
2013-07-25 00:00:00,1092
2013-07-24 00:00:00,1117
2013-07-23 00:00:00,1127
2013-07-22 00:00:00,1135
2013-07-19 00:00:00,1138
2013-07-18 00:00:00,1146
2013-07-17 00:00:00,1151
2013-07-16 00:00:00,1152
2013-07-15 00:00:00,1151
2013-07-12 00:00:00,1149
2013-07-11 00:00:00,1139
2013-07-10 00:00:00,1130
2013-07-09 00:00:00,1120
2013-07-08 00:00:00,1115
2013-07-05 00:00:00,1099
2013-07-04 00:00:00,1103
2013-07-03 00:00:00,1133
2013-07-02 00:00:00,1170
2013-07-01 00:00:00,1179
2013-06-28 00:00:00,1171
2013-06-27 00:00:00,1151
2013-06-26 00:00:00,1125
2013-06-25 00:00:00,1090
2013-06-24 00:00:00,1062
2013-06-21 00:00:00,1027
2013-06-20 00:00:00,1012
2013-06-19 00:00:00,995
2013-06-18 00:00:00,962
2013-06-17 00:00:00,925
2013-06-14 00:00:00,900
2013-06-13 00:00:00,873
2013-06-12 00:00:00,847
2013-06-11 00:00:00,825
2013-06-10 00:00:00,815
2013-06-07 00:00:00,812
2013-06-06 00:00:00,806
2013-06-05 00:00:00,801
