Row Labels;4TC_PCURMON;4TC_P+1MON;4TC_P+2MON;4TC_P+3MON;4TC_PCURQ;4TC_P+1Q;4TC_P+2Q;4TC_P+3Q;4TC_P+1CAL;4TC_P+2CAL;4TC_P+3CAL;Rollover;4TC_ROLL
03.07.2020;12594;12578;12416;11600;12529;11463;8753;10188;9899;9288;8916;0;12594
06.07.2020;13659;13725;13369;12347;13584;12025;8944;10388;10100;9325;8925;0;13659
07.07.2020;13288;13328;12941;12041;13186;11622;8800;10263;9978;9266;8906;0;13288
08.07.2020;13503;13503;13003;12131;13337;11803;8884;10250;9986;9253;8909;0;13503
09.07.2020;13331;13413;13022;12125;13255;11784;8956;10269;10013;9244;8909;0;13331
10.07.2020;13206;13209;12916;12100;13111;11744;8988;10291;10039;9234;8909;0;13206
13.07.2020;12941;12953;12697;12038;12863;11722;8981;10313;10014;9225;8897;0;12941
14.07.2020;12400;12356;12284;11775;12347;11450;8806;10272;9922;9197;8888;0;12400
15.07.2020;11884;11672;11678;11622;11745;11431;8681;10156;9811;9181;8888;0;11884
16.07.2020;11631;11397;11444;11572;11491;11428;8609;10091;9752;9159;8881;0;11631
17.07.2020;11538;11341;11409;11528;11429;11403;8563;10050;9705;9131;8872;0;11538
20.07.2020;11384;10697;10909;11169;10997;10947;8206;9719;9413;9016;8819;0;11384
21.07.2020;11281;10350;10628;10891;10753;10694;8156;9638;9331;8928;8784;0;11281
22.07.2020;11125;9625;10213;10806;10321;10659;8141;9609;9303;8922;8778;0;11125
23.07.2020;11006;9506;10328;10822;10280;10684;8272;9678;9366;8931;8778;0;11006
24.07.2020;11009;9606;10581;10928;10399;10775;8516;9822;9505;8959;8784;0;11009
27.07.2020;11047;9856;10831;11225;10578;11106;8706;9966;9637;8991;8784;1;9856
28.07.2020;11084;10556;11569;11722;11070;11631;8909;10141;9756;9044;8809;1;10556
29.07.2020;11094;11338;12066;12044;11499;11813;8913;10178;9770;9069;8816;1;11338
30.07.2020;11088;11328;12013;12116;11476;11863;8849;10111;9708;9063;8809;1;11328
31.07.2020;11644;12219;12300;12116;11931;12091;8897;10113;9748;9066;8803;1;12219
03.08.2020;11978;12638;12625;12413;12308;12344;8972;10138;9786;9116;8813;0;11978
04.08.2020;12397;13116;12959;12656;12756;12585;9075;10228;9864;9134;8813;0;12397
05.08.2020;12969;13672;13109;12681;13320;12642;9100;10231;9876;9138;8813;0;12969
06.08.2020;13041;13413;12991;12622;13227;12537;9034;10178;9841;9144;8819;0;13041
07.08.2020;13088;13244;13053;12522;13166;12467;9003;10244;9856;9144;8819;0;13088
10.08.2020;13591;13788;13397;12669;13689;12672;9072;10284;9894;9153;8819;0;13591
11.08.2020;14088;14281;13650;12881;14184;12869;9175;10363;9963;9175;8838;0;14088
12.08.2020;13988;14013;13497;12766;14000;12722;9084;10347;9930;9175;8838;0;13988
13.08.2020;13784;13591;13206;12506;13688;12433;8841;10078;9753;9109;8809;0;13784
14.08.2020;13553;13338;13088;12334;13445;12297;8909;10078;9762;9122;8809;0;13553
17.08.2020;13453;13213;13084;12300;13333;12274;8903;10075;9757;9113;8803;0;13453
18.08.2020;13388;13103;12988;12156;13245;12162;8881;10094;9759;9109;8803;0;13388
19.08.2020;13163;12759;12713;12034;12961;11993;8706;10116;9735;9097;8803;0;13163
20.08.2020;13050;12681;12716;12100;12866;12035;8788;10159;9781;9091;8803;0;13050
21.08.2020;13159;13394;13284;12531;13277;12465;8950;10328;9928;9097;8803;0;13159
24.08.2020;13250;13981;13734;13000;13616;12907;9084;10422;10038;9122;8806;0;13250
25.08.2020;13288;14091;14019;13109;13689;13068;9191;10400;10068;9128;8806;1;14091
26.08.2020;13288;14200;14297;13363;13744;13334;9350;10459;10141;9163;8803;1;14200
27.08.2020;13278;14041;14153;13366;13660;13283;9384;10475;10149;9159;8803;1;14041
28.08.2020;13797;13872;13150;12063;13797;13028;9225;10419;10096;9163;8803;1;13872
01.09.2020;12766;12956;12478;11603;12766;12346;9028;10225;9950;9122;8797;0;12766
02.09.2020;12172;12725;12363;11634;12172;12241;8903;10184;9899;9103;8800;0;12172
03.09.2020;11859;12409;12191;11603;11859;12068;8959;10263;9935;9091;8794;0;11859
04.09.2020;12094;12700;12388;11863;12094;12317;9053;10331;9992;9116;8822;0;12094
07.09.2020;12272;12909;12684;12034;12272;12543;9216;10453;10092;9125;8825;0;12272
08.09.2020;11878;12281;12247;11725;11878;12084;9031;10369;10007;9141;8831;0;11878
09.09.2020;11291;11703;11847;11478;11291;11676;8875;10184;9841;9125;8825;0;11291
10.09.2020;11403;12238;12275;11772;11403;12095;9075;10316;9988;9147;8831;0;11403
11.09.2020;11334;12178;12303;11778;11334;12087;9119;10378;10040;9181;8831;0;11334
14.09.2020;11391;12697;12913;12181;11391;12597;9378;10566;10221;9228;8834;0;11391
15.09.2020;11319;12441;12759;12056;11319;12419;9344;10534;10188;9209;8825;0;11319
16.09.2020;11259;12128;12428;11922;11259;12159;9241;10484;10149;9197;8884;0;11259
17.09.2020;11231;12359;12622;11966;11231;12316;9384;10556;10225;9213;8897;0;11231
18.09.2020;11244;12747;12953;12228;11244;12643;9572;10706;10348;9266;8947;0;11244
21.09.2020;11213;12300;12650;12006;11213;12319;9447;10566;10249;9238;8938;0;11213
22.09.2020;11156;12194;12566;11969;11156;12243;9416;10534;10214;9250;8963;0;11156
23.09.2020;11203;12566;12900;12172;11203;12546;9606;10666;10348;9347;9016;0;11203
24.09.2020;11178;12588;12778;12075;11178;12480;9638;10716;10389;9366;9022;1;12588
25.09.2020;11184;12606;12784;12044;11184;12478;9544;10725;10378;9350;9034;1;12606
28.09.2020;11163;12153;12522;11881;11163;12186;9419;10653;10302;9344;9034;1;12153
29.09.2020;11153;11931;12416;11794;11153;12047;9394;10622;10281;9325;9034;1;11931
30.09.2020;11703;12159;11528;9566;11797;9231;10541;10534;10205;9303;9022;1;12159
01.10.2020;11900;12303;11613;9591;11939;9288;10622;10563;10247;9306;9022;0;11900
02.10.2020;12672;12809;12091;9869;12524;9606;10797;10659;10418;9416;9050;0;12672
05.10.2020;12425;12609;11959;9825;12331;9513;10725;10650;10366;9419;9022;0;12425
06.10.2020;12316;12681;12000;9825;12332;9541;10697;10638;10354;9403;9041;0;12316
07.10.2020;11816;12184;11734;9606;11911;9309;10584;10541;10230;9372;9038;0;11816
08.10.2020;11950;12344;11881;9581;12058;9372;10647;10588;10272;9378;9031;0;11950
09.10.2020;11697;12163;11691;9534;11850;9316;10613;10581;10246;9381;9031;0;11697
12.10.2020;11691;12088;11706;9541;11828;9303;10594;10559;10225;9369;9019;0;11691
13.10.2020;11416;11719;11472;9369;11536;9103;10466;10478;10107;9353;9013;0;11416
14.10.2020;10944;10891;10753;9106;10863;8784;10178;10288;9877;9269;9000;0;10944
15.10.2020;10681;10575;10569;8888;10608;8647;10153;10284;9832;9269;9003;0;10681
16.10.2020;10700;10453;10475;8794;10543;8647;10188;10319;9855;9278;9003;0;10700
19.10.2020;10728;10553;10538;8813;10606;8747;10222;10341;9896;9281;9003;0;10728
20.10.2020;10725;10663;10634;8831;10674;8819;10256;10413;9954;9319;9009;0;10725
21.10.2020;10750;10966;10850;8981;10855;8997;10328;10528;10052;9359;9009;0;10750
22.10.2020;10750;11181;10972;8988;10968;9000;10316;10538;10056;9363;9009;0;10750
23.10.2020;10756;11353;11084;8978;11065;8984;10328;10544;10057;9359;9013;0;10756
26.10.2020;10775;10969;10847;8831;10864;8794;10216;10522;9969;9338;9013;0;10775
27.10.2020;10766;10681;10450;8669;10632;8706;10181;10428;9900;9331;9009;1;10681
28.10.2020;10750;10175;9950;8369;10292;8366;10022;10313;9726;9306;9013;1;10175
29.10.2020;10734;9956;9434;8003;10042;8066;9856;10216;9571;9275;9013;1;9956
30.10.2020;9925;9466;8003;7141;9695;8072;9853;10234;9585;9278;9016;1;9466
02.11.2020;9434;9231;7641;6772;9333;7746;9638;10159;9415;9278;8994;0;9434
03.11.2020;9369;9266;7588;6791;9317;7750;9603;10094;9382;9278;8997;0;9369
04.11.2020;9484;9313;7672;6950;9399;7860;9638;10147;9436;9288;8997;0;9484
05.11.2020;9513;9456;7859;7278;9485;8048;9741;10281;9565;9316;9003;0;9513
06.11.2020;9350;9469;8097;7453;9410;8189;9919;10413;9701;9338;8997;0;9350
09.11.2020;9541;9672;8213;7644;9606;8330;9994;10478;9759;9356;8997;0;9541
10.11.2020;9469;9578;8050;7513;9524;8196;9944;10431;9691;9356;8997;0;9469
11.11.2020;9319;9350;7869;7456;9334;8104;9844;10375;9623;9366;8997;0;9319
12.11.2020;9622;9641;7950;7522;9631;8178;10041;10481;9735;9409;9013;0;9622
13.11.2020;9744;9794;8013;7613;9769;8266;10088;10641;9813;9466;9025;0;9744
16.11.2020;9688;9725;7913;7625;9706;8221;10041;10616;9782;9469;9025;0;9688
17.11.2020;9994;10425;8338;7863;10210;8469;10213;10684;9928;9553;9050;0;9994
18.11.2020;10009;10456;8428;7825;10233;8488;10247;10669;9934;9597;9059;0;10009
19.11.2020;10056;10666;8594;7894;10361;8599;10206;10644;9944;9584;9063;0;10056
20.11.2020;10106;10628;8597;7922;10367;8626;10272;10634;9966;9600;9056;0;10106
23.11.2020;10141;10841;8656;7994;10491;8700;10328;10716;10035;9675;9078;0;10141
24.11.2020;10144;10672;8438;7759;10408;8485;10197;10663;9923;9641;9066;1;10672
25.11.2020;10156;10819;8491;7853;10488;8572;10378;10803;10045;9663;9084;1;10819
26.11.2020;10166;10719;8428;7822;10443;8522;10291;10728;9989;9681;9088;1;10719
27.11.2020;10154;10725;8213;7513;10440;8274;10159;10688;9877;9659;9084;1;10725
30.11.2020;10675;7922;7319;8981;10675;8074;10069;10663;9795;9631;9078;1;7922
01.12.2020;10409;7656;7069;8922;10409;7882;9934;10638;9697;9584;9072;0;10409
02.12.2020;10266;7597;6997;8847;10266;7814;9803;10625;9642;9536;9059;0;10266
03.12.2020;10444;8066;7331;9119;10444;8172;10066;10822;9883;9614;9078;0;10444
04.12.2020;10541;8400;7528;9297;10541;8408;10188;10969;10032;9650;9091;0;10541
07.12.2020;10697;8703;7700;9578;10697;8660;10278;11134;10172;9684;9113;0;10697
08.12.2020;11216;9119;8034;9813;11216;8989;10409;11334;10349;9788;9172;0;11216
09.12.2020;11309;9256;8100;9813;11309;9056;10431;11375;10374;9800;9269;0;11309
10.12.2020;11425;9334;8016;9681;11425;9010;10328;11313;10301;9753;9328;0;11425
11.12.2020;11550;9408;8024;9597;11550;9009;10372;11313;10293;9747;9341;0;11550
14.12.2020;11678;9863;8369;9775;11678;9335;10506;11378;10431;9813;9350;0;11678
15.12.2020;11434;9150;7872;9309;11434;8777;10161;11184;10118;9681;9331;0;11434
16.12.2020;11347;8963;7834;9344;11347;8714;10123;11134;10063;9628;9319;0;11347
17.12.2020;11275;9250;8094;9581;11275;8975;10225;11163;10158;9650;9322;0;11275
18.12.2020;11266;8981;8066;9538;11266;8862;10159;11166;10132;9644;9313;0;11266
21.12.2020;11256;8791;7994;9541;11256;8775;10134;11172;10107;9638;9313;0;11256
22.12.2020;11259;9038;8081;9663;11259;8927;10259;11216;10194;9644;9313;0;11259
23.12.2020;11256;9004;8122;9734;11256;8954;10453;11338;10290;9675;9325;0;11256
24.12.2020;8973;8106;9734;9956;8938;10441;11344;10406;9681;9325;8994;0;8973
29.12.2020;9144;8247;9884;9984;9092;10413;11372;10400;9703;9325;9000;1;8247
30.12.2020;9684;8866;10288;10256;9613;10581;11456;10459;9791;9369;9019;1;8866
31.12.2020;9719;8838;10306;10294;9621;10622;11497;10491;9838;9375;9028;1;8838
04.01.2021;10644;9581;10903;10809;10376;11147;11606;10609;10194;9475;9084;0;10644
05.01.2021;11391;9853;11084;11106;10776;11278;11747;10738;10269;9519;9103;0;11391
06.01.2021;11231;9494;10653;10988;10459;11025;11681;10731;10263;9522;9103;0;11231
07.01.2021;12344;10428;11341;11363;11371;11366;11975;11169;10463;9566;9116;0;12344
08.01.2021;12919;10909;11369;11438;11732;11416;11909;11384;10581;9756;9191;0;12919
11.01.2021;13922;12075;12075;12069;12691;11997;12209;11709;10841;9881;9247;0;13922
12.01.2021;12681;11019;11206;11419;11636;11338;11653;11419;10547;9838;9247;0;12681
13.01.2021;12006;10544;10741;11144;11097;11147;11444;11288;10406;9803;9247;0;12006
14.01.2021;12438;11313;11528;11763;11760;11781;11906;11625;10700;9878;9366;0;12438
15.01.2021;12913;11966;12109;12241;12329;12269;12313;12103;10847;9956;9403;0;12913
18.01.2021;12566;11500;11684;11919;11917;11934;12034;11834;10788;9963;9406;0;12566
19.01.2021;12656;11625;11778;12009;12020;12044;12156;11891;10653;9925;9453;0;12656
20.01.2021;12831;11863;12009;12188;12234;12216;12253;11972;10559;9938;9463;0;12831
21.01.2021;12963;12369;12453;12425;12595;12463;12444;12222;10575;9944;9469;0;12963
22.01.2021;12966;12166;12300;12363;12477;12288;12284;12041;10578;10006;9550;0;12966
25.01.2021;12944;12044;12166;12278;12384;12278;12272;11966;10566;10134;9975;0;12944
26.01.2021;12922;11372;11469;11825;11921;11863;12088;11731;10491;10100;9991;1;11372
27.01.2021;12947;12172;12159;12375;12426;12413;12519;12178;10656;10159;10019;1;12172
28.01.2021;12950;11903;11991;12500;12281;12400;12453;12128;10722;10206;10013;1;11903
29.01.2021;12359;12328;12825;12609;12559;12705;12650;12288;10822;10247;10003;1;12328
01.02.2021;12444;12400;12866;12653;12611;12751;12619;12266;10822;10250;10006;0;12444
02.02.2021;11928;11853;12313;12122;12257;12270;12219;11897;10709;10197;9994;0;11928
03.02.2021;12544;12419;12741;12500;12651;12654;12569;12066;10800;10241;10022;0;12544
04.02.2021;12719;12563;12778;12691;12757;12747;12688;12081;10825;10241;10028;0;12719
05.02.2021;13444;13288;13400;13254;13240;13287;12903;12234;10969;10297;10038;0;13444
08.02.2021;13391;13188;13256;13150;13189;13156;12841;11969;10813;10272;10022;0;13391
09.02.2021;14219;14113;14109;13988;13774;13968;13372;12413;11119;10322;10047;0;14219
10.02.2021;14588;14516;14466;14291;14031;14266;13281;12403;11088;10297;10047;0;14588
11.02.2021;15475;15475;15109;14897;14646;14843;13638;12553;11359;10372;10069;0;15475
12.02.2021;15916;16263;15953;15341;15056;15370;13866;12925;11594;10397;10103;0;15916
15.02.2021;15994;17131;16794;15694;15371;15861;14100;13016;11650;10519;10128;0;15994
16.02.2021;17266;21250;19728;17391;17168;17852;15056;13838;12044;10756;10219;0;17266
17.02.2021;18013;22313;20050;17244;17772;17817;15069;13863;12053;10772;10213;0;18013
18.02.2021;17100;17681;16906;14975;15923;15321;13878;12891;11466;10547;10119;0;17100
19.02.2021;16906;19716;18594;16988;16537;17150;14809;13622;11700;10641;10159;0;16906
22.02.2021;16850;18806;17863;16216;16215;16375;14466;13344;11444;10566;10181;0;16850
23.02.2021;16838;19222;18081;16309;16350;16486;14578;13428;11422;10606;10225;1;19222
24.02.2021;16763;17678;16806;16075;15810;16002;14231;13128;11259;10569;10244;1;17678
25.02.2021;16750;17031;16691;16150;15590;16005;14144;13041;11509;10622;10247;1;17031
26.02.2021;16947;16766;16209;15269;15526;16081;14134;13097;11472;10588;10219;1;16766
01.03.2021;16803;16722;16231;15350;15478;16101;14169;13109;11528;10581;10222;0;16803
02.03.2021;19759;19219;17700;16616;16463;17845;15159;13694;11991;10788;10281;0;19759
03.03.2021;19550;19847;17953;16741;16394;18180;15303;13888;11941;10828;10288;0;19550
04.03.2021;19647;20244;18206;17119;16426;18523;15444;13966;11853;10784;10275;0;19647
05.03.2021;19800;21044;19078;17891;16477;19337;16391;14525;12075;10888;10313;0;19800
08.03.2021;19794;21328;19450;18150;16475;19643;16709;14700;12206;10950;10331;0;19794
09.03.2021;19081;20213;19228;18000;16237;19147;16181;14116;12103;10869;10300;0;19081
10.03.2021;18450;18728;17925;16988;16027;17880;15653;13700;11941;10772;10275;0;18450
11.03.2021;18775;20000;18994;17994;16135;18996;16588;14588;12250;10931;10306;0;18775
12.03.2021;19038;20931;19956;18763;16223;19883;17184;15131;12459;10997;10328;0;19038
15.03.2021;19328;21641;20756;19663;16320;20687;17606;15566;12575;11166;10366;0;19328
16.03.2021;19994;22644;21800;20588;16542;21677;18000;15938;12725;11256;10375;0;19994
17.03.2021;21119;25078;24019;22081;16917;23726;18856;16653;13228;11588;10444;0;21119
18.03.2021;21769;27206;25419;23184;17133;25270;19641;17375;13503;11706;10494;0;21769
19.03.2021;22294;27163;25425;23331;17308;25306;19575;17413;13497;11847;10494;0;22294
22.03.2021;22281;26484;24484;22431;17304;24467;18900;16819;13300;11753;10466;0;22281
23.03.2021;21628;23078;21109;19428;17086;21205;17109;15000;12706;11406;10391;0;21628
24.03.2021;21447;22819;21134;19316;17026;21090;17053;14997;12763;11441;10409;0;21447
25.03.2021;21522;25928;23756;21525;17051;23737;18506;16088;13206;11666;10494;1;25928
26.03.2021;21456;25231;23331;21206;17029;23256;18113;15931;13172;11663;10481;1;25231
29.03.2021;21341;23103;21216;19500;16991;21273;16938;14984;12944;11528;10444;1;23103
30.03.2021;21319;21050;19769;18125;16983;19648;16172;14294;12741;11466;10419;1;21050
31.03.2021;20641;19744;18291;17606;19559;16638;14831;11575;12780;11522;10466;1;19744
01.04.2021;21091;20753;19650;18219;20498;17225;15256;12113;13260;12131;10606;0;21091
06.04.2021;19963;19875;19150;17719;19663;16856;14872;11984;13178;12006;10538;0;19963
07.04.2021;18475;18706;18356;17063;18512;16247;14631;11800;13057;11891;10538;0;18475
08.04.2021;17100;17100;16914;16307;17038;15782;14614;11579;12813;11650;10529;0;17100
09.04.2021;17029;17264;17257;16500;17183;15971;14907;11750;12929;11743;10536;0;17029
12.04.2021;17475;18229;18164;17214;17956;16757;15529;12018;13180;11939;10564;0;17475
13.04.2021;17457;18232;18129;17275;17939;16832;15582;11957;13161;11929;10600;0;17457
14.04.2021;18893;20921;20257;18764;20024;18271;16507;12332;13435;12129;10664;0;18893
15.04.2021;19557;22814;21825;19407;21399;18936;16914;12571;13614;12214;10668;0;19557
16.04.2021;19596;22539;21339;19321;21158;18707;16757;12568;13613;12232;10664;0;19596
19.04.2021;19864;23021;21607;19557;21497;18914;16943;12814;13829;12471;10750;0;19864
20.04.2021;20664;24457;22386;20036;22502;19386;17354;12936;13938;12525;10836;0;20664
21.04.2021;20957;24789;22596;20207;22781;19461;17421;12996;14001;12418;10829;0;20957
22.04.2021;20539;22157;20439;19414;21045;18618;16904;12696;13780;12286;10768;0;20539
23.04.2021;20514;22879;21557;20107;21650;19121;17232;12982;13925;12332;10782;0;20514
26.04.2021;20343;21446;20889;20114;20893;19107;17157;12943;13875;12304;10775;1;21446
27.04.2021;20493;23721;23054;21304;22423;20043;18107;13429;14245;12507;10836;1;23721
28.04.2021;20486;23814;23436;21629;22579;20236;18221;13571;14357;12557;10850;1;23814
29.04.2021;20536;24939;24589;23007;23355;21129;18914;14200;14859;12807;10964;1;24939
30.04.2021;24689;24704;23282;20900;23204;21340;18943;14754;15253;12986;11029;1;24704
04.05.2021;25911;26079;24900;22789;24069;23161;20164;15393;15822;13207;11114;0;25911
05.05.2021;25779;25864;24871;22914;23954;23202;20100;15371;15839;13257;11121;0;25779
06.05.2021;24429;24514;23636;21729;23054;22033;19443;14950;15488;12986;11036;0;24429
07.05.2021;26107;26300;25621;23632;24208;23873;20929;15650;16127;13382;11164;0;26107
10.05.2021;26457;27364;26743;24914;24680;25083;21879;16479;16666;13625;11393;0;26457
11.05.2021;25993;26407;25475;24121;24206;24194;21143;16243;16543;13539;11371;0;25993
12.05.2021;25286;25261;24586;23421;23588;23433;20379;15843;16192;13368;11318;0;25286
13.05.2021;24950;24786;24307;23414;23318;23438;20204;15843;16161;13371;11321;0;24950
14.05.2021;24814;24161;23975;22907;23064;22945;19854;15611;15965;13279;11314;0;24814
17.05.2021;24496;22779;23129;22264;22498;22269;19443;15214;15641;13096;11250;0;24496
18.05.2021;24664;24371;24543;23543;23084;23581;20279;15643;16025;13346;11307;0;24664
19.05.2021;25114;25693;25936;24729;23675;24759;21218;16064;16427;13414;11329;0;25114
20.05.2021;25114;25950;26321;25021;23761;25128;21386;16071;16456;13457;11393;0;25114
21.05.2021;25104;26129;26721;25629;23817;25664;21721;16289;16608;13539;11486;0;25104
24.05.2021;24950;24818;25554;24857;23329;24829;21075;16043;16433;13457;11461;0;24950
25.05.2021;24764;24186;24793;24386;23056;24345;20586;15900;16354;13329;11443;1;24186
26.05.2021;24696;23961;24439;24261;22958;24223;20504;15875;16331;13293;11443;1;23961
27.05.2021;24650;24368;25218;25018;23079;24914;21318;15861;16298;13186;11421;1;24368
28.05.2021;24346;25196;25139;24754;23067;25030;21454;15654;16273;13200;11418;1;25196
01.06.2021;24818;26050;25768;25186;23225;25668;21746;15882;16428;13246;11429;0;24818
02.06.2021;24929;25843;25854;25325;23262;25674;21807;15861;16352;13193;11414;0;24929
03.06.2021;25000;26146;26086;25664;23285;25965;22050;16018;16412;13200;11414;0;25000
04.06.2021;25907;27111;27093;26761;23588;26988;22971;16450;16765;13486;11550;0;25907
07.06.2021;25239;26311;26286;26039;23365;26212;22400;16321;16602;13371;11507;0;25239
08.06.2021;25829;27200;26929;26586;23562;26905;23011;16986;16997;13550;11543;0;25829
09.06.2021;27575;29550;29061;28811;24144;29140;25164;18421;17940;14039;11771;0;27575
10.06.2021;28400;31621;30714;29929;24419;30755;26557;18936;18356;14311;12011;0;28400
11.06.2021;28932;32750;31750;31021;24596;31840;27357;19182;18523;14379;12193;0;28932
14.06.2021;28421;31704;31039;30432;24426;31058;26696;18789;18224;14164;12114;0;28421
15.06.2021;29032;33796;32625;31675;24629;32699;28307;19821;18929;14525;12289;0;29032
16.06.2021;29507;35068;34096;33189;24788;34118;29289;21268;19906;14893;12539;0;29507
17.06.2021;28861;33079;32079;31071;24572;32076;28189;19879;19087;14571;12386;0;28861
18.06.2021;28782;32107;31621;31121;24546;31617;28175;19175;18745;14229;12279;0;28782
21.06.2021;28482;31632;31407;31179;24446;31406;28218;19057;18639;14207;12229;0;28482
22.06.2021;28232;31814;32114;31843;24363;31924;28736;19321;18878;14350;12304;0;28232
23.06.2021;28279;33446;33739;33186;24378;33457;29482;19907;19232;14500;12479;0;28279
24.06.2021;28343;34468;35071;33775;24400;34438;30093;20507;19571;14682;12536;1;34468
25.06.2021;28461;37036;37089;35086;24439;36403;30421;21139;20072;14857;12614;1;37036
28.06.2021;28482;35950;36671;34779;24446;35800;30004;21071;20063;14782;12600;1;35950
29.06.2021;28507;36089;36868;35025;24454;35994;30032;21057;20114;14775;12604;1;36089
30.06.2021;37639;37314;35343;31821;36765;30279;21100;22893;20333;14829;12607;1;37314
01.07.2021;36525;35336;33886;30786;35249;29146;20207;22264;19769;14557;12543;0;36525
02.07.2021;35357;34514;33521;30211;34464;28600;19811;21950;19560;14468;12507;0;35357
05.07.2021;32668;31454;30875;28664;31666;27193;18421;20925;18698;13939;12343;0;32668
06.07.2021;34036;33271;32164;29464;33157;27929;18921;21329;18998;14157;12429;0;34036
07.07.2021;35250;34982;34179;30643;34804;29000;19600;21936;19438;14339;12514;0;35250
