"","Capesize.Bulkcarrier.Fleet...Average.Age..Years.","Panamax.Bulkcarrier.Fleet...Average.Age..Years.","Handymax.Bulkcarrier.Fleet...Average.Age..Years.","Handysize.Bulkcarrier.Fleet...Average.Age..Years."
"26-08-2006",11.0813950661451,11.5652489082032,11.3161240568705,19.1535328325599
"27-08-2006",11.0798662239077,11.5660254574074,11.318474860259,19.1546070688518
"28-08-2006",11.0781056578486,11.5668248173958,11.3209150872932,19.1556913073368
"29-08-2006",11.0761133662054,11.5676469889687,11.3234447404159,19.1567855491006
"30-08-2006",11.0738893469838,11.568491972949,11.3260638221594,19.1578897952386
"31-08-2006",11.0714335979574,11.5693597701826,11.3287723351454,19.1590040468559
"01-09-2006",11.0687461166678,11.5702503815381,11.3315702820853,19.1601283050677
"02-09-2006",11.066265957674,11.5710275040037,11.3342959956655,19.1612267275335
"03-09-2006",11.0639931184931,11.5716911383571,11.3369494786146,19.1622993153531
"04-09-2006",11.0619275968499,11.5722412852628,11.3395307335888,19.1633460695996
"05-09-2006",11.0600693906767,11.5726779452714,11.3420397631721,19.1643669913211
"06-09-2006",11.0584184981133,11.5730011188201,11.3444765698761,19.1653620815394
"07-09-2006",11.0569749175074,11.5732108062324,11.3468411561403,19.1663313412514
"08-09-2006",11.0557386474135,11.5733070077181,11.3491335243315,19.1672747714262
"09-09-2006",11.0547096865943,11.5732897233738,11.3513536767448,19.1681923730093
"10-09-2006",11.0538880340196,11.5731589531818,11.3535016156023,19.1690841469186
"11-09-2006",11.0532736888671,11.5729146970114,11.3555773430545,19.169950094047
"12-09-2006",11.0528666505216,11.5725569546181,11.3575808611791,19.1707902152613
"13-09-2006",11.0526669185756,11.5720857256438,11.3595121719818,19.1716045114024
"14-09-2006",11.0526744928294,11.5715010096166,11.3613712773959,19.1723929832858
"15-09-2006",11.0528893732904,11.5708028059514,11.3631581792824,19.1731556317004
"16-09-2006",11.0533115601738,11.5699911139492,11.3648728794302,19.1738924574101
"17-09-2006",11.0539410539021,11.5690659327973,11.3665153795556,19.1746034611518
"18-09-2006",11.0547778551058,11.5680272615699,11.3680856813031,19.1752886436382
"19-09-2006",11.055821964622,11.5668750992268,11.3695837862444,19.1759480055541
"20-09-2006",11.0570733834964,11.5656094446149,11.3710096958792,19.1765815475604
"21-09-2006",11.0585321129814,11.5642302964672,11.372363411635,19.1771892702909
"22-09-2006",11.0601981545375,11.5627376534032,11.3736449348669,19.1777711743543
"23-09-2006",11.0620715098324,11.5611315139284,11.3748542668577,19.1783272603327
"24-09-2006",11.0641521807414,11.5594118764353,11.3759914088181,19.1788575287832
"25-09-2006",11.0664401693472,11.5575787392023,11.3770563618863,19.179361980236
"26-09-2006",11.0689354779405,11.5556321003944,11.3780491271285,19.1798406151968
"27-09-2006",11.0716381090189,11.5535719580629,11.3789697055383,19.1802934341442
"28-09-2006",11.0745480652881,11.5513983101455,11.3798180980375,19.1807204375318
"29-09-2006",11.077665349661,11.5491111544663,11.3805943054753,19.1811216257871
"30-09-2006",11.080989965258,11.5467104887357,11.3812983286286,19.1814969993111
"01-10-2006",11.0845219154074,11.5441963105506,11.3819301682022,19.1818465584804
"02-10-2006",11.087793595092,11.541850494812,11.3825573923998,19.1822841737316
"03-10-2006",11.090805007587,11.5396730391719,11.3831800018494,19.1828098455036
"04-10-2006",11.0935561559069,11.5376639414502,11.3837979971742,19.1834235743223
"05-10-2006",11.0960470428058,11.535823199636,11.3844113789927,19.1841253608021
"06-10-2006",11.0982776707769,11.5341508118864,11.385020147919,19.184915205645
"07-10-2006",11.1002480420537,11.5326467765274,11.3856243045627,19.1857931096428
"08-10-2006",11.1019581586081,11.5313110920534,11.3862238495283,19.1867590736733
"09-10-2006",11.1034080221522,11.5301437571272,11.3868187834161,19.1878130987038
"10-10-2006",11.1045976341374,11.5291447705804,11.3874091068216,19.1889551857895
"11-10-2006",11.1055269957546,11.5283141314129,11.3879948203358,19.1901853360736
"12-10-2006",11.1061961079341,11.5276518387932,11.3885759245451,19.1915035507875
"13-10-2006",11.1066049713457,11.5271578920583,11.3891524200311,19.1929098312512
"14-10-2006",11.1067535863986,11.5268322907137,11.3897243073709,19.194404178872
"15-10-2006",11.1066419532417,11.5266750344336,11.390291587137,19.1959865951457
"16-10-2006",11.1062700717633,11.5266861230604,11.3908542598973,19.1976570816568
"17-10-2006",11.1056379415909,11.5268655566053,11.391412326215,19.1994156400772
"18-10-2006",11.1047455620918,11.5272133352478,11.3919657866488,19.2012622721672
"19-10-2006",11.1035929323728,11.5277294593363,11.3925146417528,19.203196979776
"20-10-2006",11.10218005128,11.5284139293872,11.3930588920763,19.2052197648397
"21-10-2006",11.100506917399,11.5292667460859,11.3935985381642,19.2073306293834
"22-10-2006",11.0985735290551,11.530287910286,11.3941335805567,19.2095295755204
"23-10-2006",11.0963798843126,11.5314774230096,11.3946640197894,19.2118166054516
"24-10-2006",11.0939259809758,11.5328352854477,11.3951898563932,19.2141917214666
"25-10-2006",11.091211816588,11.5343614989594,11.3957110908946,19.2166549259425
"26-10-2006",11.0882373884326,11.5360560650727,11.3962277238155,19.2192062213464
"27-10-2006",11.0850026935315,11.5379189854837,11.3967397556727,19.2218456102306
"28-10-2006",11.0815077286471,11.5399502620574,11.3972471869791,19.2245730952385
"29-10-2006",11.0777524902806,11.5421498968273,11.3977500182425,19.2273886790998
"30-10-2006",11.0737369746727,11.544517891995,11.3982482499663,19.2302923646331
"31-10-2006",11.069461177804,11.5470542499314,11.3987418826493,19.2332841547453
"01-11-2006",11.064925095394,11.5497589731752,11.3992309167857,19.2363640524314
"02-11-2006",11.0606254174803,11.5523679256303,11.3997099907999,19.239256111138
"03-11-2006",11.0565621397586,11.5548811099083,11.4001791051715,19.24196033376
"04-11-2006",11.0527352581616,11.5572985285251,11.4006382603702,19.2444767230047
"05-11-2006",11.0491447688581,11.5596201839006,11.4010874568555,19.246805281391
"06-11-2006",11.0457906682543,11.561846078359,11.4015266950773,19.2489460112503
"07-11-2006",11.0426729529921,11.5639762141282,11.401955975475,19.2508989147248
"08-11-2006",11.0397916199508,11.5660105933409,11.4023752984785,19.2526639937699
"09-11-2006",11.0371466662461,11.5679492180334,11.4027846645075,19.2542412501526
"10-11-2006",11.0347380892301,11.5697920901465,11.4031840739719,19.2556306854516
"11-11-2006",11.0325658864919,11.5715392115249,11.4035735272714,19.256832301058
"12-11-2006",11.0306300558569,11.5731905839176,11.403953024796,19.2578460981747
"13-11-2006",11.0289305953873,11.5747462089777,11.4043225669255,19.2586720778162
"14-11-2006",11.0274675033819,11.5762060882624,11.4046821540298,19.2593102408097
"15-11-2006",11.0262407783759,11.5775702232331,11.4050317864689,19.2597605877937
"16-11-2006",11.0252504191414,11.5788386152554,11.4053714645928,19.2600231192191
"17-11-2006",11.0244964246871,11.580011265599,11.4057011887416,19.2600978353492
"18-11-2006",11.023978794258,11.5810881754378,11.4060209592452,19.259984736258
"19-11-2006",11.0236975273363,11.5820693458499,11.406330776424,19.2596838218333
"20-11-2006",11.02365262364,11.5829547778173,11.4066306405877,19.2591950917725
"21-11-2006",11.0238440831244,11.5837444722265,11.4069205520368,19.2585185455874
"22-11-2006",11.0242719059811,11.584438429868,11.4072005110615,19.2576541826004
"23-11-2006",11.0249360926384,11.5850366514365,11.407470517942,19.2566020019464
"24-11-2006",11.0258366437611,11.5855391375308,11.4077305729485,19.2553620025719
"25-11-2006",11.0269735602508,11.5859458886539,11.4079806763414,19.2539341832359
"26-11-2006",11.0283468432456,11.586256905213,11.4082208283712,19.2523185425087
"27-11-2006",11.0299564941202,11.5864721875196,11.4084510292781,19.2505150787736
"28-11-2006",11.0318025144859,11.586591735789,11.4086712792927,19.2485237902246
"29-11-2006",11.0338849061907,11.5866155501409,11.4088815786353,19.2463446748685
"30-11-2006",11.036203671319,11.5865436305991,11.4090819275165,19.2439777305238
"01-12-2006",11.0387588121922,11.5863759770918,11.409272326137,19.2414229548217
"02-12-2006",11.041272086993,11.5862511904074,11.4095077318105,19.2390590552724
"03-12-2006",11.0437434982374,11.5861692704209,11.409788144773,19.2368860295102
"04-12-2006",11.0461730483993,11.5861302170504,11.410113565305,19.2349038753597
"05-12-2006",11.048560739911,11.586134030257,11.4104839937325,19.233112590837
"06-12-2006",11.0509065751624,11.5861807100441,11.410899430426,19.2315121741482
"07-12-2006",11.053210556502,11.5862702564588,11.4113598758016,19.2301026236917
"08-12-2006",11.0554726862361,11.5864026695905,11.4118653303202,19.2288839380567
"09-12-2006",11.0576929666292,11.5865779495719,11.4124157944877,19.2278561160225
"10-12-2006",11.0598713999038,11.5867960965783,11.4130112688551,19.2270191565606
"11-12-2006",11.0620079882408,11.5870571108282,11.4136517540186,19.2263730588332
"12-12-2006",11.0641027337791,11.587360992583,11.4143372506194,19.225917822194
"13-12-2006",11.0661556386153,11.5877077421466,11.4150677593435,19.2256534461864
"14-12-2006",11.0681667048046,11.5880973598663,11.4158432809224,19.2255799305462
"15-12-2006",11.0701359343604,11.5885298461322,11.4166638161323,19.2256972751999
"16-12-2006",11.0720633292535,11.589005201377,11.4175293657946,19.2260054802645
"17-12-2006",11.0739488914138,11.5895234260768,11.4184399307759,19.2265045460491
"18-12-2006",11.0757926227286,11.5900845207503,11.4193955119875,19.2271944730531
"19-12-2006",11.0775945250435,11.590688485959,11.4203961103861,19.2280752619669
"20-12-2006",11.0793546001624,11.5913353223077,11.4214417269734,19.2291469136726
"21-12-2006",11.0810728498473,11.5920250304439,11.422532362796,19.2304094292427
"22-12-2006",11.082749275818,11.5927576110579,11.4236680189457,19.2318628099411
"23-12-2006",11.0843838797529,11.5935330648832,11.4248486965595,19.2335070572229
"24-12-2006",11.0859766632881,11.5943513926959,11.4260743968189,19.2353421727334
"25-12-2006",11.0875276280183,11.5952125953153,11.4273451209513,19.2373681583104
"26-12-2006",11.0890367754959,11.5961166736035,11.4286608702287,19.2395850159818
"27-12-2006",11.0905041072316,11.5970636284654,11.4300216459679,19.2419927479663
"28-12-2006",11.0919296246946,11.5980534608492,11.4314274495316,19.2445913566753
"29-12-2006",11.0933133293115,11.5990861717456,11.4328782823267,19.2473808447088
"30-12-2006",11.0946552224675,11.6001617621883,11.4343741458055,19.2503612148598
"31-12-2006",11.095955305506,11.6012802332541,11.4359150414657,19.2535324701115
"01-01-2007",11.0972135797286,11.6024415860627,11.4375009708497,19.2568946136392
"02-01-2007",11.0983121168887,11.6035752325308,11.4391069508152,19.2600031401222
"03-01-2007",11.0992509180862,11.6046811737935,11.4407329829701,19.2628580526733
"04-01-2007",11.1000299842607,11.6057594109576,11.4423790689421,19.2654593541497
"05-01-2007",11.1006493161921,11.6068099451027,11.4440452103788,19.2678070471555
"06-01-2007",11.1011089145005,11.6078327772802,11.4457314089483,19.2699011340411
"07-01-2007",11.101408779646,11.6088279085142,11.4474376663384,19.2717416169026
"08-01-2007",11.1015489119287,11.6097953398008,11.4491639842573,19.2733284975825
"09-01-2007",11.1015293114887,11.6107350721084,11.450910364433,19.274661777669
"10-01-2007",11.1013499783066,11.6116471063778,11.4526768086137,19.2757414584973
"11-01-2007",11.101010912203,11.6125314435219,11.4544633185679,19.2765675411481
"12-01-2007",11.1005121128382,11.6133880844261,11.4562698960837,19.2771400264483
"13-01-2007",11.099853579713,11.6142170299477,11.4580965429697,19.2774589149705
"14-01-2007",11.0990353121682,11.6150182809168,11.4599432610545,19.2775242070346
"15-01-2007",11.0980573093846,11.6157918381352,11.4618100521866,19.2773359027054
"16-01-2007",11.0969195703832,11.6165377023774,11.4636969182348,19.2768940017948
"17-01-2007",11.0956220940251,11.6172558743902,11.465603861088,19.2761985038602
"18-01-2007",11.0941648790115,11.6179463548922,11.4675308826551,19.2752494082055
"19-01-2007",11.0925479238835,11.6186091445748,11.4694779848651,19.2740467138805
"20-01-2007",11.0907712270228,11.6192442441016,11.4714451696673,19.2725904196818
"21-01-2007",11.0888347866505,11.6198516541081,11.4734324390307,19.270880524151
"22-01-2007",11.0867386008281,11.6204313752024,11.4754397949447,19.2689170255759
"23-01-2007",11.0844826674576,11.620983407965,11.477467239419,19.2666999219922
"24-01-2007",11.0820669842805,11.6215077529484,11.4795147744829,19.26422921118
"25-01-2007",11.0794915488785,11.6220044106775,11.4815824021862,19.2615048906658
"26-01-2007",11.0767563586736,11.6224733816495,11.4836701245986,19.2585269577223
"27-01-2007",11.0738614109277,11.6229146663337,11.48577794381,19.2552954093686
"28-01-2007",11.0708067027428,11.6233282651721,11.4879058619305,19.2518102423701
"29-01-2007",11.0675922310611,11.6237141785785,11.4900538810903,19.2480714532377
"30-01-2007",11.0642179926645,11.6240724069394,11.4922220034394,19.2440790382284
"31-01-2007",11.0606839841757,11.6244029506134,11.4944102311486,19.2398329933465
"01-02-2007",11.0569902020564,11.6247058099311,11.4966185664079,19.2353333143401
"02-02-2007",11.0534964044145,11.6250333068473,11.498767034521,19.2310982700081
"03-02-2007",11.0502025877519,11.6253854416895,11.5008556376381,19.2271278561095
"04-02-2007",11.0471087487719,11.6257622148105,11.5028843778504,19.2234220686707
"05-02-2007",11.0442148843769,11.6261636265871,11.5048532571884,19.2199809039816
"06-02-2007",11.0415209916703,11.6265896774214,11.5067622776232,19.216804358597
"07-02-2007",11.0390270679554,11.6270403677398,11.5086114410659,19.2138924293381
"08-02-2007",11.0367331107355,11.6275156979935,11.5104007493674,19.211245113289
"09-02-2007",11.0346391177145,11.6280156686583,11.5121302043191,19.2088624078002
"10-02-2007",11.032745086796,11.6285402802347,11.5137998076521,19.2067443104861
"11-02-2007",11.0310510160841,11.6290895332479,11.5154095610378,19.2048908192268
"12-02-2007",11.0295569038829,11.6296634282476,11.5169594660877,19.2033019321664
"13-02-2007",11.0282627486968,11.6302619658085,11.5184495243532,19.2019776477148
"14-02-2007",11.0271685492301,11.6308851465296,11.519879737326,19.2009179645459
"15-02-2007",11.0262743043878,11.6315329710348,11.5212501064378,19.2001228815995
"16-02-2007",11.0255800132744,11.6322054399725,11.5225606330603,19.1995923980787
"17-02-2007",11.0250856751951,11.6329025540161,11.5238113185056,19.1993265134536
"18-02-2007",11.0247912896548,11.6336243138632,11.5250021640255,19.1993252274573
"19-02-2007",11.0246968563591,11.6343707202364,11.5261331708122,19.1995885400888
"20-02-2007",11.0248023752132,11.6351417738829,11.5272043399978,19.2001164516115
"21-02-2007",11.0251078463229,11.6359374755746,11.5282156726547,19.200908962554
"22-02-2007",11.025613269994,11.636757826108,11.5291671697952,19.2019660737098
"23-02-2007",11.0263186467322,11.6376028263042,11.5300588323718,19.2032877861364
"24-02-2007",11.027223977244,11.6384724770092,11.5308906612771,19.2048741011579
"25-02-2007",11.0283292624355,11.6393667790936,11.531662657344,19.2067250203619
"26-02-2007",11.0296345034132,11.6402857334527,11.5323748213451,19.2088405456014
"27-02-2007",11.0311397014834,11.6412293410061,11.5330271539931,19.2112206789932
"28-02-2007",11.0328448581531,11.6421976026986,11.5336196559414,19.2138654229208
"01-03-2007",11.0347499751295,11.6431905194996,11.534152327783,19.2167747800318
"02-03-2007",11.0366012262979,11.6441775276801,11.5347248538156,19.2196381486255
"03-03-2007",11.0383986135116,11.6451586282284,11.5353372346125,19.2224555315686
"04-03-2007",11.04014213857,11.6461338221265,11.5359894707867,19.2252269316815
"05-03-2007",11.0418318032185,11.6471031103508,11.5366815629911,19.2279523517386
"06-03-2007",11.0434676091484,11.6480664938714,11.5374135119185,19.230631794468
"07-03-2007",11.0450495579971,11.6490239736526,11.5381853183015,19.2332652625513
"08-03-2007",11.0465776513485,11.6499755506532,11.538996982913,19.2358527586262
"09-03-2007",11.0480518907321,11.6509212258256,11.5398485065653,19.2383942852816
"10-03-2007",11.0494722776236,11.6518610001163,11.5407398901108,19.240889845062
"11-03-2007",11.0508388134451,11.6527948744665,11.541671134442,19.2433394404661
"12-03-2007",11.0521514995644,11.6537228498105,11.5426422404909,19.2457430739454
"13-03-2007",11.0534103372955,11.6546449270776,11.5436532092296,19.2481007479061
"14-03-2007",11.0546153278988,11.6555611071909,11.5447040416704,19.2504124647091
"15-03-2007",11.0557664725803,11.6564713910672,11.545794738865,19.2526782266676
"16-03-2007",11.0568637724925,11.6573757796181,11.5469253019054,19.2548980360502
"17-03-2007",11.0579072287338,11.6582742737486,11.5480957319231,19.2570718950787
"18-03-2007",11.0588968423488,11.6591668743585,11.5493060300901,19.2591998059299
"19-03-2007",11.059832614328,11.660053582341,11.5505561976176,19.2612817707331
"20-03-2007",11.0607145456083,11.6609343985838,11.5518462357573,19.263317791573
"21-03-2007",11.0615426370724,11.6618093239688,11.5531761458004,19.2653078704874
"22-03-2007",11.0623168895495,11.6626783593718,11.5545459290785,19.267252009469
"23-03-2007",11.0630373038145,11.6635415056626,11.5559555869626,19.2691502104635
"24-03-2007",11.0637038805885,11.6643987637053,11.5574051208639,19.2710024753711
"25-03-2007",11.0643166205389,11.6652501343582,11.5588945322333,19.2728088060461
"26-03-2007",11.064875524279,11.6660956184734,11.560423822562,19.2745692042967
"27-03-2007",11.0653805923684,11.6669352168973,11.5619929933807,19.2762836718853
"28-03-2007",11.0658318253127,11.6677689304705,11.5636020462604,19.2779522105281
"29-03-2007",11.0662292235633,11.6685967600273,11.5652509828117,19.279574821895
"30-03-2007",11.0665727875184,11.6694187063967,11.5669398046852,19.2811515076107
"31-03-2007",11.0668625175217,11.6702347704013,11.5686685135716,19.2826822692535
"01-04-2007",11.0670984138633,11.6710449528582,11.5704371112015,19.2841671083557
"02-04-2007",11.0672715822607,11.6717977177624,11.5721391469636,19.2856102440935
"03-04-2007",11.0673820228871,11.6724930658674,11.5737746225618,19.2870116779112
"04-04-2007",11.067429735853,11.6731309978693,11.5753435396332,19.2883714112119
"05-04-2007",11.0674147212064,11.6737115144067,11.5768458997484,19.2896894453566
"06-04-2007",11.0673369789322,11.6742346160608,11.5782817044115,19.290965781665
"07-04-2007",11.0671965089525,11.6747003033552,11.5796509550596,19.2922004214147
"08-04-2007",11.0669933111266,11.6751085767561,11.5809536530634,19.2933933658413
"09-04-2007",11.0667273852513,11.6754594366721,11.582189799727,19.2945446161392
"10-04-2007",11.0663987310603,11.6757528834545,11.5833593962879,19.2956541734611
"11-04-2007",11.0660073482245,11.6759889173971,11.5844624439168,19.2967220389174
"12-04-2007",11.0655532363522,11.676167538736,11.5854989437179,19.2977482135768
"13-04-2007",11.0650363949888,11.6762887476502,11.5864688967289,19.2987326984671
"14-04-2007",11.0644568236171,11.6763525442611,11.5873723039208,19.2996754945741
"15-04-2007",11.0638145216567,11.6763589286323,11.5882091661979,19.3005766028409
"16-04-2007",11.0631094884647,11.6763079007704,11.5889794843977,19.3014360241696
"17-04-2007",11.0623417233354,11.6761994606242,11.5896832592917,19.3022537594211
"18-04-2007",11.0615112254997,11.6760336080851,11.590320491584,19.3030298094126
"19-04-2007",11.0606179941272,11.6758103429874,11.590891181913,19.3037641749231
"20-04-2007",11.059662028323,11.6755296651072,11.5913953308496,19.3044568566859
"21-04-2007",11.0586433271304,11.6751915741637,11.5918329388986,19.3051078553954
"22-04-2007",11.0575618895295,11.6747960698185,11.5922040064981,19.3057171717027
"23-04-2007",11.0564177144379,11.6743431516756,11.5925085340194,19.3062848062182
"24-04-2007",11.0552108007101,11.6738328192817,11.5927465217676,19.3068107595097
"25-04-2007",11.053941147138,11.6732650721258,11.5929179699807,19.3072950321041
"26-04-2007",11.0526087524507,11.6726399096397,11.5930228788305,19.3077376244862
"27-04-2007",11.0512136153141,11.6719573311975,11.5930612484218,19.3081385370985
"28-04-2007",11.049755734332,11.6712173361159,11.5930330787933,19.3084977703431
"29-04-2007",11.0482351080446,11.6704199236542,11.5929383699166,19.3088153245789
"30-04-2007",11.04665173493,11.669565093014,11.5927771216969,19.309091200124
"01-05-2007",11.0450056134031,11.6686528433398,11.5925493339729,19.309325397255
"02-05-2007",11.0434683499183,11.6678575378209,11.5923307192245,19.3095732273192
"03-05-2007",11.0420399429368,11.667179175661,11.5921212772329,19.3098346905649
"04-05-2007",11.0407203910288,11.6666177561812,11.5919210077885,19.3101097872537
"05-05-2007",11.0395096928733,11.6661732788195,11.5917299106907,19.3103985176612
"06-05-2007",11.0384078472582,11.6658457431308,11.5915479857482,19.3107008820761
"07-05-2007",11.0374148530807,11.6656351487874,11.591375232779,19.3110168808012
"08-05-2007",11.0365307093467,11.6655414955784,11.5912116516101,19.3113465141531
"09-05-2007",11.0357554151712,11.6655647834101,11.5910572420779,19.3116897824618
"10-05-2007",11.0350889697778,11.6657050123056,11.5909120040275,19.3120466860702
"11-05-2007",11.0345313724997,11.6659621824056,11.5907759373137,19.3124172253363
"12-05-2007",11.0340826227787,11.6663362939674,11.5906490418005,19.3128014006311
"13-05-2007",11.0337427201655,11.6668273473655,11.5905313173605,19.3131992123387
"14-05-2007",11.0335116643196,11.6674353430913,11.5904227638759,19.3136106608572
"15-05-2007",11.03338945501,11.6681602817537,11.5903233812383,19.3140357465989
"16-05-2007",11.0333760921142,11.6690021640781,11.590233169348,19.3144744699892
"17-05-2007",11.0334715756192,11.6699609909077,11.5901521281149,19.3149268314678
"18-05-2007",11.03367590562,11.6710367632019,11.5900802574575,19.3153928314864
"19-05-2007",11.0339890823217,11.6722294820379,11.5900175573043,19.3158724705126
"20-05-2007",11.0344111060373,11.6735391486094,11.5899640275921,19.3163657490257
"21-05-2007",11.0349419771895,11.6749657642276,11.5899196682676,19.3168726675198
"22-05-2007",11.0355816963099,11.6765093303207,11.5898844792864,19.3173932265027
"23-05-2007",11.0363302640386,11.6781698484336,11.5898584606132,19.3179274264951
"24-05-2007",11.0371876811251,11.6799473202288,11.5898416122219,19.3184752680318
"25-05-2007",11.0381539484277,11.6818417474855,11.5898339340957,19.3190367516615
"26-05-2007",11.0392290669137,11.6838531321002,11.5898354262269,19.319611877946
"27-05-2007",11.0404130376592,11.6859814760863,11.589846088617,19.3202006474609
"28-05-2007",11.0417058618496,11.6882267815744,11.5898659212766,19.3208030607959
"29-05-2007",11.0431075407789,11.6905890508121,11.5898949242256,19.3214191185536
"30-05-2007",11.0446180758504,11.6930682861643,11.5899330974932,19.3220488213515
"31-05-2007",11.0462374685761,11.6956644901127,11.5899804411175,19.3226921698193
"01-06-2007",11.0479657205771,11.6983776652562,11.5900369551457,19.323349164601
"02-06-2007",11.0497112096971,11.7009999998448,11.5900939599112,19.3240058505284
"03-06-2007",11.0514739376833,11.7035314965036,11.5901514554713,19.3246622282591
"04-06-2007",11.0532539063003,11.7059721577667,11.5902094418832,19.3253182984494
"05-06-2007",11.0550511173299,11.7083219860773,11.5902679192051,19.3259740617568
"06-06-2007",11.0568655725713,11.7105809837879,11.5903268874956,19.3266295188375
"07-06-2007",11.0586972738407,11.7127491531595,11.5903863468136,19.3272846703477
"08-06-2007",11.0605462229718,11.7148264963628,11.5904462972187,19.3279395169428
"09-06-2007",11.0624124218154,11.7168130154772,11.5905067387709,19.3285940592787
"10-06-2007",11.0642958722399,11.7187087124914,11.5905676715307,19.3292482980109
"11-06-2007",11.0661965761303,11.7205135893028,11.590629095559,19.3299022337936
"12-06-2007",11.0681145353897,11.7222276477186,11.5906910109176,19.3305558672823
"13-06-2007",11.0700497519378,11.7238508894543,11.590753417668,19.3312091991304
"14-06-2007",11.072002227712,11.725383316135,11.5908163158732,19.3318622299929
"15-06-2007",11.0739719646668,11.7268249292947,11.5908797055958,19.3325149605228
"16-06-2007",11.0759589647738,11.7281757303764,11.5909435868993,19.3331673913737
"17-06-2007",11.0779632300222,11.7294357207325,11.5910079598477,19.3338195231985
"18-06-2007",11.0799847624184,11.7306049016242,11.5910728245055,19.3344713566501
"19-06-2007",11.0820235639862,11.731683274222,11.5911381809376,19.3351228923818
"20-06-2007",11.0840796367662,11.7326708396052,11.5912040292094,19.3357741310446
"21-06-2007",11.0861529828169,11.7335675987626,11.5912703693868,19.3364250732913
"22-06-2007",11.0882436042136,11.7343735525919,11.5913372015363,19.3370757197732
"23-06-2007",11.0903515030491,11.7350887018996,11.5914045257245,19.3377260711411
"24-06-2007",11.0924766814338,11.735713047402,11.5914723420192,19.338376128047
"25-06-2007",11.0946191414948,11.7362465897238,11.5915406504881,19.3390258911411
"26-06-2007",11.096778885377,11.7366893293994,11.5916094511997,19.3396753610742
"27-06-2007",11.0989559152422,11.7370412668717,11.5916787442226,19.3403245384959
"28-06-2007",11.1011502332698,11.7373024024931,11.5917485296264,19.3409734240564
"29-06-2007",11.1033618416565,11.737472736525,11.5918188074809,19.3416220184052
"30-06-2007",11.1055907426161,11.737552269138,11.5918895778564,19.3422703221918
"01-07-2007",11.1078369383799,11.7375410004117,11.5919608408239,19.3429183360648
"02-07-2007",11.1099080645095,11.737556843159,11.5919889191843,19.3435232938959
"03-07-2007",11.1118041230783,11.7375997973958,11.5919738129659,19.344085196291
"04-07-2007",11.1135251159843,11.7376698631651,11.5919155221534,19.3446040438125
"05-07-2007",11.1150710449502,11.737767040537,11.5918140466887,19.3450798369797
"06-07-2007",11.1164419115236,11.7378913296088,11.59166938647,19.3455125762688
"07-07-2007",11.117637717077,11.738042730505,11.5914815413527,19.3459022621136
"08-07-2007",11.1186584628071,11.7382212433771,11.5912505111486,19.3462488949034
"09-07-2007",11.119504149736,11.7384268684037,11.5909762956264,19.3465524749856
"10-07-2007",11.1201747787101,11.7386596057908,11.5906588945117,19.3468130026637
"11-07-2007",11.1206703504008,11.7389194557713,11.5902983074867,19.3470304781991
"12-07-2007",11.1209908653043,11.7392064186053,11.5898945341905,19.3472049018094
"13-07-2007",11.1211363237412,11.7395204945802,11.5894475742189,19.3473362736688
"14-07-2007",11.1211067258572,11.7398616840102,11.5889574271243,19.347424593909
"15-07-2007",11.1209020716229,11.7402299872371,11.5884240924164,19.3474698626188
"16-07-2007",11.1205223608332,11.7406254046293,11.5878475695609,19.3474720798428
"17-07-2007",11.119967593108,11.7410479365828,11.587227857981,19.3474312455838
"18-07-2007",11.1192377678918,11.7414975835204,11.586564957056,19.3473473598002
"19-07-2007",11.1183328844544,11.7419743458925,11.5858588661227,19.347220422409
"20-07-2007",11.1172529418898,11.7424782241762,11.585109584474,19.3470504332826
"21-07-2007",11.1159979391168,11.7430092188759,11.5843171113599,19.3468373922506
"22-07-2007",11.1145678748793,11.7435673305233,11.5834814459872,19.3465812991008
"23-07-2007",11.1129627477456,11.7441525596769,11.5826025875192,19.3462821535754
"24-07-2007",11.1111825561088,11.7447649069225,11.5816805350762,19.3459399553757
"25-07-2007",11.109227298187,11.7454043728732,11.5807152877352,19.3455547041589
"26-07-2007",11.1070969720231,11.7460709581694,11.57970684453,19.3451263995401
"27-07-2007",11.104791575484,11.7467646634778,11.5786552044509,19.3446550410892
"28-07-2007",11.1023111062624,11.7474854894933,11.5775603664454,19.3441406283357
"29-07-2007",11.0996555618751,11.7482334369373,11.5764223294174,19.3435831607641
"30-07-2007",11.0968249396636,11.7490085065585,11.5752410922276,19.342982637816
"31-07-2007",11.0938192367944,11.7498106991328,11.5740166536936,19.3423390588904
"01-08-2007",11.0906384502588,11.7506400154634,11.5727490125897,19.3416524233434
"02-08-2007",11.0876682601445,11.7514662024222,11.5716065347155,19.3410255843522
"03-08-2007",11.0849086634782,11.7522892608363,11.5705892189273,19.3404585412894
"04-08-2007",11.0823596574976,11.7531091915297,11.5696970642067,19.3399512935873
"05-08-2007",11.0800212396506,11.7539259953229,11.5689300696604,19.3395038407376
"06-08-2007",11.0778934075967,11.7547396730339,11.5682882345209,19.339116182293
"07-08-2007",11.0759761592058,11.7555502254771,11.5677715581456,19.3387883178656
"08-08-2007",11.0742694925586,11.7563576534638,11.5673800400173,19.3385202471266
"09-08-2007",11.0727734059466,11.7571619578025,11.567113679744,19.3383119698082
"10-08-2007",11.0714878978722,11.7579631392982,11.5669724770591,19.3381634857013
