"","Handysize.Bulker.Orderbook..No.","Handymax.Bulker.Orderbook..No.","Panamax.Bulker.Orderbook..No.","Capesize.Bulker.Orderbook..No.","Handysize.Bulker.Orderbook..CGT.","Handymax.Bulker.Orderbook..CGT.","Panamax.Bulker.Orderbook..CGT.","Capesize.Bulker.Orderbook..CGT.","Handysize.Bulker.Orderbook..DWT.","Handymax.Bulker.Orderbook..DWT.","Capesize.Bulker.Orderbook..DWT.","Handysize.Bulker.Orderbook..GT.","Handymax.Bulker.Orderbook..GT.","Capesize.Bulker.Orderbook..GT.","Panamax.Bulker.Orderbook..DWT."
"10-05-2020",281.296303836625,236.045100418802,236.784115323073,186.338296151738,3074142.55001235,4137774.0156161,4763464.96357906,6512966.39437937,7764034.47170467,14328556.3804495,40557530.5786275,4860486.15127249,8588563.07477368,21270231.4312858,19831343.6167918
"11-05-2020",281.432109005197,236.050959249815,236.1888228036,186.314764512894,3075197.00796943,4138180.77610735,4751684.25918118,6511355.86454406,7766548.86304879,14329089.1897433,40544113.8631564,4861707.46078501,8589790.03945164,21263041.0393848,19782371.6381725
"12-05-2020",281.565893037271,236.055358934092,235.607853101736,186.287649289507,3076265.10751862,4138546.7976063,4740174.74121737,6509696.76325708,7769120.99188956,14329563.0847112,40530737.6135787,4862989.89129272,8590912.05837905,21255884.4559594,19734507.6742433
"13-05-2020",281.697656066702,236.058299475958,235.041205635861,186.2569504544,3077346.84972831,4138872.08047806,4728936.39816525,6507989.08885659,7771750.8607996,14329978.0658231,40517401.8164984,4864333.44407798,8591929.13267652,21248761.6738424,19687751.6770867
"14-05-2020",281.827398225442,236.059780878411,234.488879838764,186.222667976864,3078442.23568199,4139156.62504917,4717969.21877527,6506232.83963379,7774438.47241315,14330334.1334975,40504106.4585694,4865738.12048679,8592841.26336396,21241672.6859055,19642103.5999003
"15-05-2020",281.955119643364,236.059803142934,233.950875157545,186.184801822583,3079551.26647611,4139400.43160443,4707273.19206887,6504428.01383069,7777183.82942045,14330631.2880909,40490851.5264831,4867203.92192518,8593648.45135444,21234617.4850527,19597563.3969884
"16-05-2020",282.080820448321,236.058366269547,233.427191053634,186.143351953648,3080673.94322089,4139603.5003879,4696848.30733877,6502574.60964043,7779986.93456978,14330869.5299005,40477637.00697,4868730.84986052,8594350.69745593,21227596.064221,19554131.0237641
"17-05-2020",282.204500766123,236.055470256785,232.917827002783,186.098318328556,3081810.26703988,4139765.83160241,4686694.55414887,6500672.62520742,7782847.7906664,14331048.8591634,40464462.8868002,4870318.90582083,8594948.00237053,21220608.4163809,19511806.4367483
"18-05-2020",282.326160720585,236.051115101755,232.422782495098,186.04970090223,3082960.23907064,4139887.42541053,4676811.92233485,6498722.05862778,7785766.40057426,14331169.2760593,40451329.1527865,4871968.0913959,8595440.36669637,21213654.5345376,19470589.5935723
"19-05-2020",282.445800433545,236.045300800153,231.942057035053,185.997499626021,3084123.86046499,4139968.28193495,4667200.40200446,6496722.90794949,7788742.76721671,14331230.780712,40438235.7917846,4873678.40823772,8595827.79092815,21206734.4117318,19430480.4529791
"20-05-2020",282.563420024695,236.038027346083,231.475650141376,185.941714447644,3085301.13238688,4140008.40125534,4657859.98353527,6494675.17117041,7791776.89357094,14331233.3731789,40425182.7906823,4875449.85805693,8596110.27545124,21199848.0410334,19391478.9748141
"21-05-2020",282.679019611828,236.029294732313,231.023561347198,185.88234531128,3086492.05601542,4140007.78341265,4648790.65757757,6492578.84624142,7794868.7826758,14331177.0534652,40412170.1364174,4877282.44262781,8596287.82054999,21192995.4155511,19353585.120037
"22-05-2020",282.792599310618,236.019102950055,230.585790199931,185.81939215747,3087696.63254224,4139966.42840555,4639992.41505207,6490433.93106317,7798018.43762506,14331061.821512,40399197.8159588,4879176.16378401,8596360.42640068,21186176.5284228,19316798.8507124
"23-05-2020",282.904159234834,236.00745198918,230.16233626139,185.752854923231,3088914.86317396,4139884.3361938,4631465.24715218,6488240.42348958,7801225.86157366,14330887.677208,40386265.8163268,4881131.02342251,8596328.09307832,21179391.3728253,19281120.130019
"24-05-2020",283.013699496073,235.99434183794,229.75319910763,185.682733541919,3090146.7491292,4139761.50669386,4623209.14534086,6485998.32132371,7804491.05773009,14330654.6203742,40373374.1245693,4883147.02349874,8596190.82054783,21172639.9419633,19246548.9222369
"25-05-2020",283.121220204061,235.979772483291,229.358378329134,185.609027943379,3091392.29164195,4139597.93978405,4615224.10135429,6483707.62232233,7807814.02936505,14330362.6507817,40360522.7277883,4885224.16603216,8595948.60867433,21165922.2290819,19213085.1927625
"26-05-2020",283.226721466371,235.963743910578,228.977873530622,185.531738053789,3092651.49195834,4139393.63529952,4607510.10719822,6481368.32419114,7811194.77980322,14330011.7681344,40347711.6131118,4887362.45310093,8595601.45721316,21159238.2274527,19180728.9080934
"27-05-2020",283.330203388647,235.946256103796,228.611684331224,185.450863795798,3093924.35133929,4139148.59303638,4600067.15515119,6478980.42458905,7814633.31242983,14329601.9720832,40334940.7677193,4889561.88684619,8595149.36581804,21152587.9303866,19149480.0358422
"28-05-2020",283.431666074487,235.927309045443,228.259810364358,185.366405088457,3095210.87105907,4138862.81274942,4592895.23776231,6476543.9211259,7818129.63068727,14329133.2622181,40322210.1788277,4891822.46946985,8594592.33403656,21145971.3312271,19119338.5447265
"29-05-2020",283.531109625419,235.906902716514,227.922251277771,185.278361847193,3096511.05240507,4138536.29415192,4585994.34785189,6474058.81136187,7821683.73807427,14328605.6380678,40309519.833689,4894144.20323405,8593930.36130986,21139388.4233486,19090304.4045723
"30-05-2020",283.628534141052,235.885037096641,227.599006733579,185.1867339839,3097824.89667953,4138169.03691799,4579364.47851244,6471525.0928101,7825295.63815047,14328019.0991074,40296869.719604,4896527.09046411,8593163.44697719,21132839.2001634,19062377.5863177
"31-05-2020",283.723939718849,235.861712163871,227.290076408164,185.091521406826,3099152.40519697,4137761.04067895,4573005.62310641,6468942.76293346,7828965.33452972,14327373.6447462,40284259.8239054,4898971.13354426,8592291.59026882,21126323.6551135,19035558.0620034
"01-06-2020",283.817326454352,235.836927894895,226.995459992301,184.992724020681,3100493.57928668,4137312.30502704,4566917.77526885,6466311.81914753,7832692.83088659,14326669.2743404,40271690.1339736,4901476.33492174,8591314.79031321,21119841.7816783,19009845.8047842
"02-06-2020",283.896220855345,235.795609128485,226.689343229285,184.870167578682,3101672.6262935,4136573.02862044,4560605.8393368,6462873.29528432,7835991.8207094,14324909.1437376,40254119.0347567,4903716.32426509,8589738.53671662,21110748.9854401,18983213.3191248
"03-06-2020",283.960623000807,235.73775582328,226.371725812682,184.723851958149,3102689.54739773,4135543.21071909,4554069.80899173,6458627.18790188,7838862.30730069,14322093.2511759,40231546.5086665,4905691.10381668,8587562.82790111,21099045.2572971,18955660.5783649
"04-06-2020",284.010532955208,235.663367921366,226.042607424545,184.553777012617,3103544.3436174,4134222.85029214,4547309.67769085,6453573.49274978,7841304.29353397,14318221.5938366,40203972.5331077,4907400.67555341,8584787.66168875,21084730.5855338,18927187.5549232
"05-06-2020",284.0459507685,235.572445348278,225.701987735409,184.359942571831,3104237.01580804,4132611.9460178,4540325.43866693,6447712.20476898,7843317.78185347,14313294.1678438,40171397.080477,4908845.04118641,8581413.03530144,21067804.9558205,18897794.2202967
"06-06-2020",284.066876476162,235.464988013003,225.349866404301,184.142348441755,3104767.56466332,4130710.49628359,4533117.08492844,6441043.31809204,7844902.77427538,14307310.9682652,40133820.1181645,4910024.20216195,8577438.94536117,21048268.3512134,18867480.5450617
"07-06-2020",284.073310099096,235.340995807945,224.986243078717,183.900994404559,3105135.99071387,4128518.49918566,4525684.60925922,6433566.82604294,7846059.2723852,14300271.9891101,40091241.6085535,4910938.1596597,8572865.38788894,21026120.7521554,18836246.4988714
"08-06-2020",284.065251643789,235.200468609018,224.611117394674,183.635880218647,3105342.294329,4126035.95253028,4518028.00421945,6425282.7211376,7846787.27734192,14292177.223334,40043661.5090219,4911586.91459537,8567692.35830748,21001362.1364761,18804092.0504609
"09-06-2020",284.04270110215,235.043406275528,224.224488976645,183.347005618625,3105386.47571494,4123262.85383199,4510147.2621443,6416190.99508323,7847086.78987357,14283026.6628325,39991079.7719399,4911970.46761793,8561919.85143773,20973992.4793911,18771017.1676415
"10-06-2020",284.005658451623,234.869808650261,223.826357437602,183.034370315318,3105268.53491616,4120199.20031499,4502042.37514492,6406291.63877864,7846957.81028054,14272820.2984463,39933496.344671,4912088.8191117,8555547.86150156,20944011.7535023,18737021.8173039
"11-06-2020",283.954123655096,234.679675559417,223.416722378987,182.69797399576,3104988.47181421,4116844.98891209,4493713.33510771,6395584.64231399,7846400.33843277,14261558.1199571,39870911.1695709,4911941.96919456,8548576.38211963,20911419.9287972,18702105.9654164
"12-06-2020",283.888096660993,234.473006812667,222.995583390733,182.337816323193,3104546.2861289,4113200.21626563,4485160.13369489,6384069.99497077,7845414.37377262,14249240.1160912,39803324.1839868,4911529.91771975,8541005.4063133,20876216.9726488,18666269.5770266
"13-06-2020",283.807577403259,234.249802203171,222.562940051297,181.953896937111,3103941.97741806,4109264.87872774,4476382.762345,6371747.68522317,7843999.91531435,14235866.2745202,39730735.3202664,4910852.66427559,8532834.92650509,20838402.84982,18629512.6162633
"14-06-2020",283.71256580122,234.010061507426,222.118791927537,181.546215453168,3103175.54507593,4105038.97235792,4467381.21227059,6358617.70073529,7842156.9616399,14221436.5818527,39653144.505741,4909910.20818279,8524064.9345139,20797977.5224553,18591835.0463275
"15-06-2020",283.603061759822,233.753784485485,221.66313857487,181.114771463267,3102246.98833591,4100522.49292654,4458155.47446129,6344680.02836362,7839885.51090598,14205951.0236461,39570551.6627394,4908702.54849889,8514695.42156196,20754940.9500873,18553236.8295046
"16-06-2020",283.479065169414,233.480970880785,221.195979537154,180.65956453551,3101156.30626814,4095715.43591216,4448705.53968146,6329934.65415592,7837185.56083797,14189409.5843981,39482956.7085829,4907229.68401449,8504726.37826947,20709293.0896348,18513717.927155
"17-06-2020",283.340575905893,233.191620420242,220.717314346751,180.180594214222,3099903.49778104,4090617.79650288,4439031.39847149,6314381.56335163,7834057.10873365,14171812.2475504,39390359.5555859,4905491.61325552,8494157.79465731,20661033.8954027,18473278.2997193
"18-06-2020",283.187593830594,232.885732814169,220.227142524477,179.677860019912,3098488.56162012,4085229.56959521,4429133.04114673,6298020.74038077,7830500.15146042,14153158.9954857,39292760.111051,4903488.33448153,8482989.66014488,20610163.3190795,18431917.9067141
"19-06-2020",283.020118790397,232.563307756391,219.725463579667,179.151361449341,3096911.49636925,4079550.74979582,4419010.45779888,6280852.16886604,7826514.6854583,14133449.8095327,39190158.2772804,4901219.8456876,8471221.96355335,20556681.3097434,18389636.7067373
"20-06-2020",282.838150617668,232.224344924153,219.212277010117,178.601097975457,3095172.30044989,4073581.33142005,4408663.63829477,6262875.83162085,7822100.70673809,14112684.6699623,39082553.9515643,4898686.14460316,8458854.69310295,20500587.8138561,18346434.6574634
"21-06-2020",282.641689130212,231.86884397811,218.687582302092,178.027069047412,3093270.9721206,4067321.30849181,4398092.5722765,6244091.71064976,7817258.21088014,14090863.555986,38969947.0261845,4895887.22869116,8445887.83641262,20441882.7752647,18302311.7156444
"22-06-2020",282.430734131404,231.496804562419,218.151378930368,177.429274090593,3091207.50947855,4060770.67474499,4387297.24916233,6224499.78714952,7811987.1930381,14067986.4457615,38852337.3884189,4892823.09515053,8432321.38050284,20380566.1352042,18257267.8371125
"23-06-2020",282.205285410006,231.108226304601,217.603666358146,176.807712506551,3088981.91045741,4053929.4236213,4376277.658145,6204100.04150686,7806287.64793363,14044053.316385,38729724.9205305,4889493.74091279,8418155.31179138,20316637.8322915,18211302.9767742
"24-06-2020",281.965342740398,230.703108815728,217.044444037175,176.162383673103,3086594.17282996,4046797.54827325,4365033.78819405,6182892.45330153,7800159.56986304,14019064.1439014,38602109.4997826,4885899.16264626,8403389.61609917,20250097.8025336,18164417.0886192
"25-06-2020",281.710905882356,230.281451690231,216.473711407637,175.493286944237,3084044.29420566,4039375.04156108,4353565.62805364,6160877.0013035,7793602.95269108,13993018.9032939,38469490.9984253,4882039.35675212,8388024.27864422,20180945.9793203,18116610.1257117
"26-06-2020",281.441974581174,229.843254506016,215.8914678982,174.800421650156,3081332.2720319,4031661.89605453,4341873.16624357,6138053.66347437,7786617.78985412,13965917.5684903,38331869.2837021,4877914.31936641,8372059.28404519,20109182.2934277,18067882.0401946
"27-06-2020",281.158548567637,229.388516824411,215.297712926003,174.083787097259,3078458.10359378,4023658.10403218,4329956.39105896,6114422.41696652,7779204.07435951,13937760.11236,38189244.2178442,4873524.04635968,8355494.61631991,20034806.6730157,18018232.7832881
"28-06-2020",280.860627558065,228.917238190256,214.692445896704,173.343382568191,3075421.78601469,4015363.6574827,4317815.29057124,6089983.23812486,7771361.79878731,13908546.506719,38041615.6580831,4868868.53333804,8338330.25888806,19957819.0436336,17967662.3052937
"29-06-2020",280.548211254153,228.429418131705,214.075666204356,172.579207321738,3072223.31625422,4006778.54810177,4305449.85262574,6064736.10248365,7763090.95528465,13878276.7223191,37888983.4566298,4863947.77563957,8320566.19456499,19878219.3282103,17916170.5555844
"30-06-2020",280.221299343252,227.925056160519,213.44737323159,171.791260592967,3068862.69111167,3997902.76729676,4292860.06484513,6038680.98477054,7754391.53557487,13846950.7288637,37731347.4606992,4858761.76834018,8302202.40557091,19796007.4470661,17863757.482619
"01-07-2020",279.879891498004,227.404151771709,212.807566349396,170.979541593065,3065339.90722169,3988736.30618102,4280045.9146253,6011817.85890194,7745263.53094645,13814568.4949888,37568707.5124838,4853310.50624652,8283238.87351969,19711183.3179,17810423.0339248
"02-07-2020",279.546243422566,226.892059579291,212.185197881002,170.194053749244,3061894.955525,3979712.90249394,4267581.05661505,5985782.0387269,7736347.9295087,13782680.2788061,37410929.6224712,4847982.29298029,8264550.53534048,19628879.3250258,17758558.3812701
"03-07-2020",279.220354782946,226.388779070652,211.580267203395,169.434796275198,3058527.83257312,3970832.5472029,4255465.47833661,5960573.49818248,7727644.72233704,13751286.0483952,37258013.6327196,4842777.12320789,8246137.37232589,19549095.3860539,17708163.4727365
"04-07-2020",278.902225252879,225.894309741941,210.992773710985,168.701768410864,3055238.53499497,3962095.23141756,4243699.16766123,5936192.21203343,7719153.90071789,13720385.7723263,37109959.390151,4837694.99171794,8227999.36604206,19471831.4211159,17659238.2578744
"05-07-2020",278.591854513909,225.408651098183,210.422716815679,167.994969422453,3052027.05949787,3953500.94639165,4232282.11281055,5912638.15587317,7710875.45615182,13689979.4196675,36966766.7465574,4832735.89342312,8210136.49833239,19397087.3528678,17611782.6877085
"06-07-2020",278.289242255381,224.931802653247,209.870095946833,167.314398602435,3048893.4028675,3945049.68352245,4221214.30235576,5889911.30612322,7702809.38035297,13660066.9599827,36828435.5585977,4827899.82335997,8192548.75131644,19324863.1064877,17565796.7147342
"07-07-2020",277.994388174331,224.46376392976,209.334910551244,166.660055269524,3045837.5619665,3936741.43434947,4210495.72521742,5868011.64003283,7694955.66524579,13630648.3633267,36694965.6877953,4823186.77668669,8175236.10738729,19255158.6096757,17521280.2929173
"08-07-2020",277.707291975588,224.004534459177,208.817160093147,166.031938768678,3042859.53373571,3928576.19055547,4200126.37066533,5846939.13567908,7687314.302968,13601723.6002492,36566357.0005386,4818596.74868509,8158198.54921361,19187973.7926532,17478233.3776931
"09-07-2020",277.427953371791,223.554113781825,208.316844054281,165.430048471149,3039959.31519442,3920553.94396729,4190106.22831989,5826693.77196814,7679885.28587135,13573292.6417971,36442609.3680887,4814129.73476103,8141436.05974125,19123308.5881673,17436655.9259723
"10-07-2020",277.156372083279,223.11250144678,207.833961933781,164.854383774393,3037136.90343902,3912674.68655376,4180435.28815001,5807275.52863271,7672668.60651814,13545355.4595082,36323722.666564,4809785.73044225,8124948.62218913,19061162.9314829,17396547.8961318
"11-07-2020",276.892547838183,222.679697011971,207.368513248264,164.304944102154,3034392.2956441,3904938.41042744,4171113.54047469,5788684.38623467,7665664.25768403,13517912.025416,36209696.7769561,4805564.73138014,8108736.22005268,19001536.7603906,17357909.2480219
