"","World.Steel.Production..000.tonnes."
"18-09-2019",5062.823
"19-09-2019",5062.823
"20-09-2019",5062.823
"21-09-2019",5062.823
"22-09-2019",5062.823
"23-09-2019",5062.823
"24-09-2019",5062.823
"25-09-2019",5062.823
"26-09-2019",5062.823
"27-09-2019",5062.823
"28-09-2019",5062.823
"29-09-2019",5062.823
"30-09-2019",5062.823
"01-10-2019",4878.97403225806
"02-10-2019",4878.97403225806
"03-10-2019",4878.97403225806
"04-10-2019",4878.97403225806
"05-10-2019",4878.97403225806
"06-10-2019",4878.97403225806
"07-10-2019",4878.97403225806
"08-10-2019",4878.97403225806
"09-10-2019",4878.97403225806
"10-10-2019",4878.97403225806
"11-10-2019",4878.97403225806
"12-10-2019",4878.97403225806
"13-10-2019",4878.97403225806
"14-10-2019",4878.97403225806
"15-10-2019",4878.97403225806
"16-10-2019",4878.97403225806
"17-10-2019",4878.97403225806
"18-10-2019",4878.97403225806
"19-10-2019",4878.97403225806
"20-10-2019",4878.97403225806
"21-10-2019",4878.97403225806
"22-10-2019",4878.97403225806
"23-10-2019",4878.97403225806
"24-10-2019",4878.97403225806
"25-10-2019",4878.97403225806
"26-10-2019",4878.97403225806
"27-10-2019",4878.97403225806
"28-10-2019",4878.97403225806
"29-10-2019",4878.97403225806
"30-10-2019",4878.97403225806
"31-10-2019",4878.97403225806
"01-11-2019",4947.2468
"02-11-2019",4947.2468
"03-11-2019",4947.2468
"04-11-2019",4947.2468
"05-11-2019",4947.2468
"06-11-2019",4947.2468
"07-11-2019",4947.2468
"08-11-2019",4947.2468
"09-11-2019",4947.2468
"10-11-2019",4947.2468
"11-11-2019",4947.2468
"12-11-2019",4947.2468
"13-11-2019",4947.2468
"14-11-2019",4947.2468
"15-11-2019",4947.2468
"16-11-2019",4947.2468
"17-11-2019",4947.2468
"18-11-2019",4947.2468
"19-11-2019",4947.2468
"20-11-2019",4947.2468
"21-11-2019",4947.2468
"22-11-2019",4947.2468
"23-11-2019",4947.2468
"24-11-2019",4947.2468
"25-11-2019",4947.2468
"26-11-2019",4947.2468
"27-11-2019",4947.2468
"28-11-2019",4947.2468
"29-11-2019",4947.2468
"30-11-2019",4947.2468
"01-12-2019",4888.14754838709
"02-12-2019",4888.14754838709
"03-12-2019",4888.14754838709
"04-12-2019",4888.14754838709
"05-12-2019",4888.14754838709
"06-12-2019",4888.14754838709
"07-12-2019",4888.14754838709
"08-12-2019",4888.14754838709
"09-12-2019",4888.14754838709
"10-12-2019",4888.14754838709
"11-12-2019",4888.14754838709
"12-12-2019",4888.14754838709
"13-12-2019",4888.14754838709
"14-12-2019",4888.14754838709
"15-12-2019",4888.14754838709
"16-12-2019",4888.14754838709
"17-12-2019",4888.14754838709
"18-12-2019",4888.14754838709
"19-12-2019",4888.14754838709
"20-12-2019",4888.14754838709
"21-12-2019",4888.14754838709
"22-12-2019",4888.14754838709
"23-12-2019",4888.14754838709
"24-12-2019",4888.14754838709
"25-12-2019",4888.14754838709
"26-12-2019",4888.14754838709
"27-12-2019",4888.14754838709
"28-12-2019",4888.14754838709
"29-12-2019",4888.14754838709
"30-12-2019",4888.14754838709
"31-12-2019",4888.14754838709
"01-01-2020",4882.32483870968
"02-01-2020",4882.32483870968
"03-01-2020",4882.32483870968
"04-01-2020",4882.32483870968
"05-01-2020",4882.32483870968
"06-01-2020",4882.32483870968
"07-01-2020",4882.32483870968
"08-01-2020",4882.32483870968
"09-01-2020",4882.32483870968
"10-01-2020",4882.32483870968
"11-01-2020",4882.32483870968
"12-01-2020",4882.32483870968
"13-01-2020",4882.32483870968
"14-01-2020",4882.32483870968
"15-01-2020",4882.32483870968
"16-01-2020",4882.32483870968
"17-01-2020",4882.32483870968
"18-01-2020",4882.32483870968
"19-01-2020",4882.32483870968
"20-01-2020",4882.32483870968
"21-01-2020",4882.32483870968
"22-01-2020",4882.32483870968
"23-01-2020",4882.32483870968
"24-01-2020",4882.32483870968
"25-01-2020",4882.32483870968
"26-01-2020",4882.32483870968
"27-01-2020",4882.32483870968
"28-01-2020",4882.32483870968
"29-01-2020",4882.32483870968
"30-01-2020",4882.32483870968
"31-01-2020",4882.32483870968
"01-02-2020",4982.94237931034
"02-02-2020",4982.94237931034
"03-02-2020",4982.94237931034
"04-02-2020",4982.94237931034
"05-02-2020",4982.94237931034
"06-02-2020",4982.94237931034
"07-02-2020",4982.94237931034
"08-02-2020",4982.94237931034
"09-02-2020",4982.94237931034
"10-02-2020",4982.94237931034
"11-02-2020",4982.94237931034
"12-02-2020",4982.94237931034
"13-02-2020",4982.94237931034
"14-02-2020",4982.94237931034
"15-02-2020",4982.94237931034
"16-02-2020",4982.94237931034
"17-02-2020",4982.94237931034
"18-02-2020",4982.94237931034
"19-02-2020",4982.94237931034
"20-02-2020",4982.94237931034
"21-02-2020",4982.94237931034
"22-02-2020",4982.94237931034
"23-02-2020",4982.94237931034
"24-02-2020",4982.94237931034
"25-02-2020",4982.94237931034
"26-02-2020",4982.94237931034
"27-02-2020",4982.94237931034
"28-02-2020",4982.94237931034
"29-02-2020",4982.94237931034
"01-03-2020",4747.62122580645
"02-03-2020",4747.62122580645
"03-03-2020",4747.62122580645
"04-03-2020",4747.62122580645
"05-03-2020",4747.62122580645
"06-03-2020",4747.62122580645
"07-03-2020",4747.62122580645
"08-03-2020",4747.62122580645
"09-03-2020",4747.62122580645
"10-03-2020",4747.62122580645
"11-03-2020",4747.62122580645
"12-03-2020",4747.62122580645
"13-03-2020",4747.62122580645
"14-03-2020",4747.62122580645
"15-03-2020",4747.62122580645
"16-03-2020",4747.62122580645
"17-03-2020",4747.62122580645
"18-03-2020",4747.62122580645
"19-03-2020",4747.62122580645
"20-03-2020",4747.62122580645
"21-03-2020",4747.62122580645
"22-03-2020",4747.62122580645
"23-03-2020",4747.62122580645
"24-03-2020",4747.62122580645
"25-03-2020",4747.62122580645
"26-03-2020",4747.62122580645
"27-03-2020",4747.62122580645
"28-03-2020",4747.62122580645
"29-03-2020",4747.62122580645
"30-03-2020",4747.62122580645
"31-03-2020",4747.62122580645
"01-04-2020",4598.41326666666
"02-04-2020",4598.41326666666
"03-04-2020",4598.41326666666
"04-04-2020",4598.41326666666
"05-04-2020",4598.41326666666
"06-04-2020",4598.41326666666
"07-04-2020",4598.41326666666
"08-04-2020",4598.41326666666
"09-04-2020",4598.41326666666
"10-04-2020",4598.41326666666
"11-04-2020",4598.41326666666
"12-04-2020",4598.41326666666
"13-04-2020",4598.41326666666
"14-04-2020",4598.41326666666
"15-04-2020",4598.41326666666
"16-04-2020",4598.41326666666
"17-04-2020",4598.41326666666
"18-04-2020",4598.41326666666
"19-04-2020",4598.41326666666
"20-04-2020",4598.41326666666
"21-04-2020",4598.41326666666
"22-04-2020",4598.41326666666
"23-04-2020",4598.41326666666
"24-04-2020",4598.41326666666
"25-04-2020",4598.41326666666
"26-04-2020",4598.41326666666
"27-04-2020",4598.41326666666
"28-04-2020",4598.41326666666
"29-04-2020",4598.41326666666
"30-04-2020",4598.41326666666
"01-05-2020",4837.08670967742
"02-05-2020",4837.08670967742
"03-05-2020",4837.08670967742
"04-05-2020",4837.08670967742
"05-05-2020",4837.08670967742
"06-05-2020",4837.08670967742
"07-05-2020",4837.08670967742
"08-05-2020",4837.08670967742
"09-05-2020",4837.08670967742
"10-05-2020",4837.08670967742
"11-05-2020",4837.08670967742
"12-05-2020",4837.08670967742
"13-05-2020",4837.08670967742
"14-05-2020",4837.08670967742
"15-05-2020",4837.08670967742
"16-05-2020",4837.08670967742
"17-05-2020",4837.08670967742
"18-05-2020",4837.08670967742
"19-05-2020",4837.08670967742
"20-05-2020",4837.08670967742
"21-05-2020",4837.08670967742
"22-05-2020",4837.08670967742
"23-05-2020",4837.08670967742
"24-05-2020",4837.08670967742
"25-05-2020",4837.08670967742
"26-05-2020",4837.08670967742
"27-05-2020",4837.08670967742
"28-05-2020",4837.08670967742
"29-05-2020",4837.08670967742
"30-05-2020",4837.08670967742
"31-05-2020",4837.08670967742
"01-06-2020",5019.08496666666
"02-06-2020",5019.08496666666
"03-06-2020",5019.08496666666
"04-06-2020",5019.08496666666
"05-06-2020",5019.08496666666
"06-06-2020",5019.08496666666
"07-06-2020",5019.08496666666
"08-06-2020",5019.08496666666
"09-06-2020",5019.08496666666
"10-06-2020",5019.08496666666
"11-06-2020",5019.08496666666
"12-06-2020",5019.08496666666
"13-06-2020",5019.08496666666
"14-06-2020",5019.08496666666
"15-06-2020",5019.08496666666
"16-06-2020",5019.08496666666
"17-06-2020",5019.08496666666
"18-06-2020",5019.08496666666
"19-06-2020",5019.08496666666
"20-06-2020",5019.08496666666
"21-06-2020",5019.08496666666
"22-06-2020",5019.08496666666
"23-06-2020",5019.08496666666
"24-06-2020",5019.08496666666
"25-06-2020",5019.08496666666
"26-06-2020",5019.08496666666
"27-06-2020",5019.08496666666
"28-06-2020",5019.08496666666
"29-06-2020",5019.08496666666
"30-06-2020",5019.08496666666
"01-07-2020",5056.55796774193
"02-07-2020",5056.55796774193
"03-07-2020",5056.55796774193
"04-07-2020",5056.55796774193
"05-07-2020",5056.55796774193
"06-07-2020",5056.55796774193
"07-07-2020",5056.55796774193
"08-07-2020",5056.55796774193
"09-07-2020",5056.55796774193
"10-07-2020",5056.55796774193
"11-07-2020",5056.55796774193
"12-07-2020",5056.55796774193
"13-07-2020",5056.55796774193
"14-07-2020",5056.55796774193
"15-07-2020",5056.55796774193
"16-07-2020",5056.55796774193
"17-07-2020",5056.55796774193
"18-07-2020",5056.55796774193
"19-07-2020",5056.55796774193
"20-07-2020",5056.55796774193
"21-07-2020",5056.55796774193
"22-07-2020",5056.55796774193
"23-07-2020",5056.55796774193
"24-07-2020",5056.55796774193
"25-07-2020",5056.55796774193
"26-07-2020",5056.55796774193
"27-07-2020",5056.55796774193
"28-07-2020",5056.55796774193
"29-07-2020",5056.55796774193
"30-07-2020",5056.55796774193
"31-07-2020",5056.55796774193
"01-08-2020",5140.27983870968
"02-08-2020",5140.27983870968
"03-08-2020",5140.27983870968
"04-08-2020",5140.27983870968
"05-08-2020",5140.27983870968
"06-08-2020",5140.27983870968
"07-08-2020",5140.27983870968
"08-08-2020",5140.27983870968
"09-08-2020",5140.27983870968
"10-08-2020",5140.27983870968
"11-08-2020",5140.27983870968
"12-08-2020",5140.27983870968
"13-08-2020",5140.27983870968
"14-08-2020",5140.27983870968
"15-08-2020",5140.27983870968
"16-08-2020",5140.27983870968
"17-08-2020",5140.27983870968
"18-08-2020",5140.27983870968
"19-08-2020",5140.27983870968
"20-08-2020",5140.27983870968
"21-08-2020",5140.27983870968
"22-08-2020",5140.27983870968
"23-08-2020",5140.27983870968
"24-08-2020",5140.27983870968
"25-08-2020",5140.27983870968
"26-08-2020",5140.27983870968
"27-08-2020",5140.27983870968
"28-08-2020",5140.27983870968
"29-08-2020",5140.27983870968
"30-08-2020",5140.27983870968
"31-08-2020",5140.27983870968
"01-09-2020",5286.63593333333
"02-09-2020",5286.63593333333
"03-09-2020",5286.63593333333
"04-09-2020",5286.63593333333
"05-09-2020",5286.63593333333
"06-09-2020",5286.63593333333
"07-09-2020",5286.63593333333
"08-09-2020",5286.63593333333
"09-09-2020",5286.63593333333
"10-09-2020",5286.63593333333
"11-09-2020",5286.63593333333
"12-09-2020",5286.63593333333
"13-09-2020",5286.63593333333
"14-09-2020",5286.63593333333
"15-09-2020",5286.63593333333
"16-09-2020",5286.63593333333
"17-09-2020",5286.63593333333
"18-09-2020",5286.63593333333
"19-09-2020",5286.63593333333
"20-09-2020",5286.63593333333
"21-09-2020",5286.63593333333
"22-09-2020",5286.63593333333
"23-09-2020",5286.63593333333
"24-09-2020",5286.63593333333
"25-09-2020",5286.63593333333
"26-09-2020",5286.63593333333
"27-09-2020",5286.63593333333
"28-09-2020",5286.63593333333
"29-09-2020",5286.63593333333
"30-09-2020",5286.63593333333
"01-10-2020",5255.53019354838
"02-10-2020",5255.53019354838
"03-10-2020",5255.53019354838
"04-10-2020",5255.53019354838
"05-10-2020",5255.53019354838
"06-10-2020",5255.53019354838
"07-10-2020",5255.53019354838
"08-10-2020",5255.53019354838
"09-10-2020",5255.53019354838
"10-10-2020",5255.53019354838
"11-10-2020",5255.53019354838
"12-10-2020",5255.53019354838
"13-10-2020",5255.53019354838
"14-10-2020",5255.53019354838
"15-10-2020",5255.53019354838
"16-10-2020",5255.53019354838
"17-10-2020",5255.53019354838
"18-10-2020",5255.53019354838
"19-10-2020",5255.53019354838
"20-10-2020",5255.53019354838
"21-10-2020",5255.53019354838
"22-10-2020",5255.53019354838
"23-10-2020",5255.53019354838
"24-10-2020",5255.53019354838
"25-10-2020",5255.53019354838
"26-10-2020",5255.53019354838
"27-10-2020",5255.53019354838
"28-10-2020",5255.53019354838
"29-10-2020",5255.53019354838
"30-10-2020",5255.53019354838
"31-10-2020",5255.53019354838
"01-11-2020",5261.21856666666
"02-11-2020",5261.21856666666
"03-11-2020",5261.21856666666
"04-11-2020",5261.21856666666
"05-11-2020",5261.21856666666
"06-11-2020",5261.21856666666
"07-11-2020",5261.21856666666
"08-11-2020",5261.21856666666
"09-11-2020",5261.21856666666
"10-11-2020",5261.21856666666
"11-11-2020",5261.21856666666
"12-11-2020",5261.21856666666
"13-11-2020",5261.21856666666
"14-11-2020",5261.21856666666
"15-11-2020",5261.21856666666
"16-11-2020",5261.21856666666
"17-11-2020",5261.21856666666
"18-11-2020",5261.21856666666
"19-11-2020",5261.21856666666
"20-11-2020",5261.21856666666
"21-11-2020",5261.21856666666
"22-11-2020",5261.21856666666
"23-11-2020",5261.21856666666
"24-11-2020",5261.21856666666
"25-11-2020",5261.21856666666
"26-11-2020",5261.21856666666
"27-11-2020",5261.21856666666
"28-11-2020",5261.21856666666
"29-11-2020",5261.21856666666
"30-11-2020",5261.21856666666
"01-12-2020",5238.54206451613
"02-12-2020",5238.54206451613
"03-12-2020",5238.54206451613
"04-12-2020",5238.54206451613
"05-12-2020",5238.54206451613
"06-12-2020",5238.54206451613
"07-12-2020",5238.54206451613
"08-12-2020",5238.54206451613
"09-12-2020",5238.54206451613
"10-12-2020",5238.54206451613
"11-12-2020",5238.54206451613
"12-12-2020",5238.54206451613
"13-12-2020",5238.54206451613
"14-12-2020",5238.54206451613
"15-12-2020",5238.54206451613
"16-12-2020",5238.54206451613
"17-12-2020",5238.54206451613
"18-12-2020",5238.54206451613
"19-12-2020",5238.54206451613
"20-12-2020",5238.54206451613
"21-12-2020",5238.54206451613
"22-12-2020",5238.54206451613
"23-12-2020",5238.54206451613
"24-12-2020",5238.54206451613
"25-12-2020",5238.54206451613
"26-12-2020",5238.54206451613
"27-12-2020",5238.54206451613
"28-12-2020",5238.54206451613
"29-12-2020",5238.54206451613
"30-12-2020",5238.54206451613
"31-12-2020",5238.54206451613
"01-01-2021",5346.86579774193
"02-01-2021",5346.86579774193
"03-01-2021",5346.86579774193
"04-01-2021",5346.86579774193
"05-01-2021",5346.86579774193
"06-01-2021",5346.86579774193
"07-01-2021",5346.86579774193
"08-01-2021",5346.86579774193
"09-01-2021",5346.86579774193
"10-01-2021",5346.86579774193
"11-01-2021",5346.86579774193
"12-01-2021",5346.86579774193
"13-01-2021",5346.86579774193
"14-01-2021",5346.86579774193
"15-01-2021",5346.86579774193
"16-01-2021",5346.86579774193
"17-01-2021",5346.86579774193
"18-01-2021",5346.86579774193
"19-01-2021",5346.86579774193
"20-01-2021",5346.86579774193
"21-01-2021",5346.86579774193
"22-01-2021",5346.86579774193
"23-01-2021",5346.86579774193
"24-01-2021",5346.86579774193
"25-01-2021",5346.86579774193
"26-01-2021",5346.86579774193
"27-01-2021",5346.86579774193
"28-01-2021",5346.86579774193
"29-01-2021",5346.86579774193
"30-01-2021",5346.86579774193
"31-01-2021",5346.86579774193
"01-02-2021",5412.01388178571
"02-02-2021",5412.01388178571
"03-02-2021",5412.01388178571
"04-02-2021",5412.01388178571
"05-02-2021",5412.01388178571
"06-02-2021",5412.01388178571
"07-02-2021",5412.01388178571
"08-02-2021",5412.01388178571
"09-02-2021",5412.01388178571
"10-02-2021",5412.01388178571
"11-02-2021",5412.01388178571
"12-02-2021",5412.01388178571
"13-02-2021",5412.01388178571
"14-02-2021",5412.01388178571
"15-02-2021",5412.01388178571
"16-02-2021",5412.01388178571
"17-02-2021",5412.01388178571
"18-02-2021",5412.01388178571
"19-02-2021",5412.01388178571
"20-02-2021",5412.01388178571
"21-02-2021",5412.01388178571
"22-02-2021",5412.01388178571
"23-02-2021",5412.01388178571
"24-02-2021",5412.01388178571
"25-02-2021",5412.01388178571
"26-02-2021",5412.01388178571
"27-02-2021",5412.01388178571
"28-02-2021",5412.01388178571
"01-03-2021",5520.85314096774
"02-03-2021",5520.85314096774
"03-03-2021",5520.85314096774
"04-03-2021",5520.85314096774
"05-03-2021",5520.85314096774
"06-03-2021",5520.85314096774
"07-03-2021",5520.85314096774
"08-03-2021",5520.85314096774
"09-03-2021",5520.85314096774
"10-03-2021",5520.85314096774
"11-03-2021",5520.85314096774
"12-03-2021",5520.85314096774
"13-03-2021",5520.85314096774
"14-03-2021",5520.85314096774
"15-03-2021",5520.85314096774
"16-03-2021",5520.85314096774
"17-03-2021",5520.85314096774
"18-03-2021",5520.85314096774
"19-03-2021",5520.85314096774
"20-03-2021",5520.85314096774
"21-03-2021",5520.85314096774
"22-03-2021",5520.85314096774
"23-03-2021",5520.85314096774
"24-03-2021",5520.85314096774
"25-03-2021",5520.85314096774
"26-03-2021",5520.85314096774
"27-03-2021",5520.85314096774
"28-03-2021",5520.85314096774
"29-03-2021",5520.85314096774
"30-03-2021",5520.85314096774
"31-03-2021",5520.85314096774
"01-04-2021",5721.398175
"02-04-2021",5721.398175
"03-04-2021",5721.398175
"04-04-2021",5721.398175
"05-04-2021",5721.398175
"06-04-2021",5721.398175
"07-04-2021",5721.398175
"08-04-2021",5721.398175
"09-04-2021",5721.398175
"10-04-2021",5721.398175
"11-04-2021",5721.398175
"12-04-2021",5721.398175
"13-04-2021",5721.398175
"14-04-2021",5721.398175
"15-04-2021",5721.398175
"16-04-2021",5721.398175
"17-04-2021",5721.398175
"18-04-2021",5721.398175
"19-04-2021",5721.398175
"20-04-2021",5721.398175
"21-04-2021",5721.398175
"22-04-2021",5721.398175
"23-04-2021",5721.398175
"24-04-2021",5721.398175
"25-04-2021",5721.398175
"26-04-2021",5721.398175
"27-04-2021",5721.398175
"28-04-2021",5721.398175
"29-04-2021",5721.398175
"30-04-2021",5721.398175
"01-05-2021",5672.39323129032
"02-05-2021",5672.39323129032
"03-05-2021",5672.39323129032
"04-05-2021",5672.39323129032
"05-05-2021",5672.39323129032
"06-05-2021",5672.39323129032
"07-05-2021",5672.39323129032
"08-05-2021",5672.39323129032
"09-05-2021",5672.39323129032
"10-05-2021",5672.39323129032
"11-05-2021",5672.39323129032
"12-05-2021",5672.39323129032
"13-05-2021",5672.39323129032
"14-05-2021",5672.39323129032
"15-05-2021",5672.39323129032
"16-05-2021",5672.39323129032
"17-05-2021",5672.39323129032
"18-05-2021",5672.39323129032
"19-05-2021",5672.39323129032
"20-05-2021",5672.39323129032
"21-05-2021",5672.39323129032
"22-05-2021",5672.39323129032
"23-05-2021",5672.39323129032
"24-05-2021",5672.39323129032
"25-05-2021",5672.39323129032
"26-05-2021",5672.39323129032
"27-05-2021",5672.39323129032
"28-05-2021",5672.39323129032
"29-05-2021",5672.39323129032
"30-05-2021",5672.39323129032
"31-05-2021",5672.39323129032
"01-06-2021",5604.72202833333
"02-06-2021",5604.72202833333
"03-06-2021",5604.72202833333
"04-06-2021",5604.72202833333
"05-06-2021",5604.72202833333
"06-06-2021",5604.72202833333
"07-06-2021",5604.72202833333
"08-06-2021",5604.72202833333
"09-06-2021",5604.72202833333
"10-06-2021",5604.72202833333
"11-06-2021",5604.72202833333
"12-06-2021",5604.72202833333
"13-06-2021",5604.72202833333
"14-06-2021",5604.72202833333
"15-06-2021",5604.72202833333
"16-06-2021",5604.72202833333
"17-06-2021",5604.72202833333
"18-06-2021",5604.72202833333
"19-06-2021",5604.72202833333
"20-06-2021",5604.72202833333
"21-06-2021",5604.72202833333
"22-06-2021",5604.72202833333
"23-06-2021",5604.72202833333
"24-06-2021",5604.72202833333
"25-06-2021",5604.72202833333
"26-06-2021",5604.72202833333
"27-06-2021",5604.72202833333
"28-06-2021",5604.72202833333
"29-06-2021",5604.72202833333
"30-06-2021",5604.72202833333
"01-07-2021",5156.1567632258
"02-07-2021",5156.1567632258
"03-07-2021",5156.1567632258
"04-07-2021",5156.1567632258
"05-07-2021",5156.1567632258
"06-07-2021",5156.1567632258
"07-07-2021",5156.1567632258
"08-07-2021",5156.1567632258
"09-07-2021",5156.1567632258
"10-07-2021",5156.1567632258
"11-07-2021",5156.1567632258
"12-07-2021",5156.1567632258
"13-07-2021",5156.1567632258
"14-07-2021",5156.1567632258
"15-07-2021",5156.1567632258
"16-07-2021",5156.1567632258
"17-07-2021",5156.1567632258
"18-07-2021",5156.1567632258
"19-07-2021",5156.1567632258
"20-07-2021",5156.1567632258
"21-07-2021",5156.1567632258
"22-07-2021",5156.1567632258
"23-07-2021",5156.1567632258
"24-07-2021",5156.1567632258
"25-07-2021",5156.1567632258
"26-07-2021",5156.1567632258
"27-07-2021",5156.1567632258
"28-07-2021",5156.1567632258
"29-07-2021",5156.1567632258
"30-07-2021",5156.1567632258
"31-07-2021",5156.1567632258
"01-08-2021",5004.88578451613
"02-08-2021",5004.88578451613
"03-08-2021",5004.88578451613
"04-08-2021",5004.88578451613
"05-08-2021",5004.88578451613
"06-08-2021",5004.88578451613
"07-08-2021",5004.88578451613
"08-08-2021",5004.88578451613
"09-08-2021",5004.88578451613
"10-08-2021",5004.88578451613
"11-08-2021",5004.88578451613
"12-08-2021",5004.88578451613
"13-08-2021",5004.88578451613
"14-08-2021",5004.88578451613
"15-08-2021",5004.88578451613
"16-08-2021",5004.88578451613
"17-08-2021",5004.88578451613
"18-08-2021",5004.88578451613
"19-08-2021",5004.88578451613
"20-08-2021",5004.88578451613
"21-08-2021",5004.88578451613
"22-08-2021",5004.88578451613
"23-08-2021",5004.88578451613
"24-08-2021",5004.88578451613
"25-08-2021",5004.88578451613
"26-08-2021",5004.88578451613
"27-08-2021",5004.88578451613
"28-08-2021",5004.88578451613
"29-08-2021",5004.88578451613
"30-08-2021",5004.88578451613
"31-08-2021",5004.88578451613
"01-09-2021",4881.64289333333
"02-09-2021",4881.64289333333
"03-09-2021",4881.64289333333
"04-09-2021",4881.64289333333
"05-09-2021",4881.64289333333
"06-09-2021",4881.64289333333
"07-09-2021",4881.64289333333
"08-09-2021",4881.64289333333
"09-09-2021",4881.64289333333
"10-09-2021",4881.64289333333
"11-09-2021",4881.64289333333
"12-09-2021",4881.64289333333
"13-09-2021",4881.64289333333
"14-09-2021",4881.64289333333
"15-09-2021",4881.64289333333
"16-09-2021",4881.64289333333
"17-09-2021",4881.64289333333
"18-09-2021",4881.64289333333
"19-09-2021",4881.64289333333
"20-09-2021",4881.64289333333
"21-09-2021",4881.64289333333
"22-09-2021",4881.64289333333
"23-09-2021",4881.64289333333
"24-09-2021",4881.64289333333
"25-09-2021",4881.64289333333
"26-09-2021",4881.64289333333
"27-09-2021",4881.64289333333
"28-09-2021",4881.64289333333
"29-09-2021",4881.64289333333
"30-09-2021",4881.64289333333
"01-10-2021",4755.4331532258
"02-10-2021",4755.4331532258
"03-10-2021",4755.4331532258
"04-10-2021",4755.4331532258
"05-10-2021",4755.4331532258
"06-10-2021",4755.4331532258
"07-10-2021",4755.4331532258
"08-10-2021",4755.4331532258
"09-10-2021",4755.4331532258
"10-10-2021",4755.4331532258
"11-10-2021",4755.4331532258
"12-10-2021",4755.4331532258
"13-10-2021",4755.4331532258
"14-10-2021",4755.4331532258
"15-10-2021",4755.4331532258
"16-10-2021",4755.4331532258
"17-10-2021",4755.4331532258
"18-10-2021",4755.4331532258
"19-10-2021",4755.4331532258
"20-10-2021",4755.4331532258
"21-10-2021",4755.4331532258
"22-10-2021",4755.4331532258
"23-10-2021",4755.4331532258
"24-10-2021",4755.4331532258
"25-10-2021",4755.4331532258
"26-10-2021",4755.4331532258
"27-10-2021",4755.4331532258
"28-10-2021",4755.4331532258
"29-10-2021",4755.4331532258
"30-10-2021",4755.4331532258
"31-10-2021",4755.4331532258
"01-11-2021",4761.83328466666
"02-11-2021",4761.83328466666
"03-11-2021",4761.83328466666
"04-11-2021",4761.83328466666
"05-11-2021",4761.83328466666
"06-11-2021",4761.83328466666
"07-11-2021",4761.83328466666
"08-11-2021",4761.83328466666
"09-11-2021",4761.83328466666
"10-11-2021",4761.83328466666
"11-11-2021",4761.83328466666
"12-11-2021",4761.83328466666
"13-11-2021",4761.83328466666
"14-11-2021",4761.83328466666
"15-11-2021",4761.83328466666
"16-11-2021",4761.83328466666
"17-11-2021",4761.83328466666
"18-11-2021",4761.83328466666
"19-11-2021",4761.83328466666
"20-11-2021",4761.83328466666
"21-11-2021",4761.83328466666
"22-11-2021",4761.83328466666
"23-11-2021",4761.83328466666
"24-11-2021",4761.83328466666
"25-11-2021",4761.83328466666
"26-11-2021",4761.83328466666
"27-11-2021",4761.83328466666
"28-11-2021",4761.83328466666
"29-11-2021",4761.83328466666
"30-11-2021",4761.83328466666
"01-12-2021",5080.06680096774
"02-12-2021",5080.06680096774
"03-12-2021",5080.06680096774
"04-12-2021",5080.06680096774
"05-12-2021",5080.06680096774
"06-12-2021",5080.06680096774
"07-12-2021",5080.06680096774
"08-12-2021",5080.06680096774
"09-12-2021",5080.06680096774
"10-12-2021",5080.06680096774
"11-12-2021",5080.06680096774
"12-12-2021",5080.06680096774
"13-12-2021",5080.06680096774
"14-12-2021",5080.06680096774
"15-12-2021",5080.06680096774
"16-12-2021",5080.06680096774
"17-12-2021",5080.06680096774
"18-12-2021",5080.06680096774
"19-12-2021",5080.06680096774
"20-12-2021",5080.06680096774
"21-12-2021",5080.06680096774
"22-12-2021",5080.06680096774
"23-12-2021",5080.06680096774
"24-12-2021",5080.06680096774
"25-12-2021",5080.06680096774
"26-12-2021",5080.06680096774
"27-12-2021",5080.06680096774
"28-12-2021",5080.06680096774
"29-12-2021",5080.06680096774
"30-12-2021",5080.06680096774
"31-12-2021",5080.06680096774
"01-01-2022",5090.17033451613
"02-01-2022",5090.17033451613
"03-01-2022",5090.17033451613
"04-01-2022",5090.17033451613
"05-01-2022",5090.17033451613
"06-01-2022",5090.17033451613
"07-01-2022",5090.17033451613
"08-01-2022",5090.17033451613
"09-01-2022",5090.17033451613
"10-01-2022",5090.17033451613
"11-01-2022",5090.17033451613
"12-01-2022",5090.17033451613
"13-01-2022",5090.17033451613
"14-01-2022",5090.17033451613
"15-01-2022",5090.17033451613
"16-01-2022",5090.17033451613
"17-01-2022",5090.17033451613
"18-01-2022",5090.17033451613
"19-01-2022",5090.17033451613
"20-01-2022",5090.17033451613
"21-01-2022",5090.17033451613
"22-01-2022",5090.17033451613
"23-01-2022",5090.17033451613
"24-01-2022",5090.17033451613
"25-01-2022",5090.17033451613
"26-01-2022",5090.17033451613
"27-01-2022",5090.17033451613
"28-01-2022",5090.17033451613
"29-01-2022",5090.17033451613
"30-01-2022",5090.17033451613
"31-01-2022",5090.17033451613
"01-02-2022",5178.27670678571
"02-02-2022",5178.27670678571
"03-02-2022",5178.27670678571
"04-02-2022",5178.27670678571
"05-02-2022",5178.27670678571
"06-02-2022",5178.27670678571
"07-02-2022",5178.27670678571
"08-02-2022",5178.27670678571
"09-02-2022",5178.27670678571
"10-02-2022",5178.27670678571
"11-02-2022",5178.27670678571
"12-02-2022",5178.27670678571
"13-02-2022",5178.27670678571
"14-02-2022",5178.27670678571
"15-02-2022",5178.27670678571
"16-02-2022",5178.27670678571
