"","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Coal.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Grain.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator..Volume.Index.","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Iron.Ore.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Coal.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Coal.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Grain.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Grain.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Minor.Bulk.Trade.Indicator....Yr.Yr.3mma.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator....Yr.Yr.","Monthly.Global.Seaborne.Dry.Bulk.Trade.Indicator....Yr.Yr.3mma."
"21-02-2023",101.706704232667,97.3313789276183,114.507936367114,103.291509760645,102.101763454127,10.3811648392724,4.69779035832012,1.43862708481941,15.2746705626217,-8.50713797649559,-4.81641737427249,-1.22294716048697,-3.87239372960483,2.67114162798579,3.09191513307968
"22-02-2023",102.467186047526,98.3401577157303,116.062728272538,103.857596263742,102.946216428311,10.1268565401331,4.72462111345992,1.41136324650058,15.3630935094834,-7.54814186082633,-4.57141519063534,-1.30759171000098,-3.76219523734533,2.68698086946814,3.18102794023451
"23-02-2023",103.316651804581,99.4351866224985,117.763944314177,104.485799536455,103.876370006949,9.81466450944658,4.74802039285,1.47033904815195,15.4654214046415,-6.46999654148032,-4.30776404590985,-1.39626184041695,-3.64809784157996,2.71255724660522,3.2754398732242
"24-02-2023",104.258661910449,100.619144023202,119.615672372076,105.177554117285,104.895039223016,9.43428724864522,4.76799085019469,1.61560963875217,15.5816564247751,-5.26461321343698,-4.02543113990702,-1.48929056168702,-3.53009984846129,2.74835063974772,3.37515675722035
"25-02-2023",105.297164657315,101.894925806904,121.622361994081,105.934439667819,106.005306994753,8.9731733296906,4.78453475033685,1.84731086257072,15.7118010423904,-3.92294846618325,-3.724381348286,-1.58702725290726,-3.40819950623505,2.79503262743716,3.48018474470756
"26-02-2023",106.436512771606,103.26565245962,123.788835087733,106.75818457998,107.210533455861,8.41610723165737,4.79765396951457,2.16565938619764,15.8558580258728,-2.43493643536043,-3.40457721818429,-1.68983897444752,-3.28239500521428,2.85347908699204,3.59053031586296
"27-02-2023",107.68148165778,104.734676696843,126.12029750691,107.65066992291,108.514366124675,7.74470726940652,4.80734999557407,2.570952901151,16.013830439546,-0.789413283432329,-3.06597896355842,-1.79811184648498,-3.15268447775219,2.92478662827853,3.70620027895614
"28-02-2023",109.037289413706,106.305591664087,128.622351561055,108.6139337385,109.920750943067,6.93681904734296,4.81362392813839,3.06357040225175,16.1857216437379,1.02596655721049,-2.70854446023417,-1.91225249911892,-3.01906599821477,3.01029316900632,3.82720177076907
"01-03-2023",110.50961870153,107.982239725499,131.301009477063,109.650175695375,111.433944218525,5.9657844238603,4.81647647873209,3.64397254202644,16.3715352948509,3.02482300709798,-2.33222924066611,-2.03268959951255,-2.88153758295182,3.1116030375966,3.95354225703661
"02-03-2023",111.867067190079,109.546357065521,133.804109090243,110.6160899536,112.839777763362,5.15593992027441,4.81930024021411,4.19995881755422,16.5372212675392,4.84173126413285,-1.9721492554431,-2.14599494449136,-2.75050934924486,3.19953351448714,4.07190907257443
"03-03-2023",113.11532441838,111.001769421712,136.13766513988,111.51388223424,114.142506216679,4.48056284294261,4.8220955328263,4.73204913826169,16.6827830862104,6.49032271581707,-1.62825970790185,-2.25259406413329,-2.62597935189767,3.27573440754019,4.18230952055907
"04-03-2023",114.259622266888,112.352036645736,138.307284966239,112.345602697885,115.346072178534,3.91736756215334,4.82486267358182,5.24074106818185,16.8082238471983,7.98296594973523,-1.30051781559144,-2.35288730258535,-2.50794574218429,3.34163544666186,4.28475041264596
"05-03-2023",115.304756886121,113.600461410547,140.318181984531,113.113150626309,116.454118141897,3.44777014619762,4.8276019763012,5.72651029123218,16.9135462188304,9.33085954910961,-0.988882804950935,-2.447251321598,-2.3964067678218,3.39847310930932,4.37923806938969
"06-03-2023",116.255108798988,114.750097288527,142.17518821232,113.818278759592,117.46999751635,3.05627514153293,4.83031375164782,6.18981105603231,16.9987524414825,10.5441161103761,-0.693315906236866,-2.53604051511772,-2.29136077294417,3.44731382007191,4.46577832063401
"07-03-2023",117.114661261095,115.803756220345,143.882765880452,114.462597298602,118.396784776909,2.72996426443197,4.83299830716319,6.6310766006775,17.0638443276284,11.6318381131245,-0.413780348699952,-2.61958834025056,-2.19280619807767,3.48907395961152,4.54437650587147
"08-03-2023",117.887016955946,116.764015392793,145.445018155431,115.047577581982,119.237284768664,2.45807013231398,4.83565594730188,7.05071955786461,17.1088232618773,12.6021862116179,-0.150241356010564,-2.69820856959523,-2.10074158011789,3.52453705838286,4.61503747457295
"09-03-2023",118.575413095049,117.633223542433,146.865698998976,115.574555446037,119.994041195414,2.23162096903716,4.83828697346592,7.44913234074995,17.1336902010035,13.4624404602517,0.0973338580677749,-2.77219646964887,-2.01516555230784,3.55436849773313,4.67776558648677
"10-03-2023",119.182734986197,118.413506700464,148.148222188483,116.044734275192,120.669344317978,2.04314456038124,4.84089168403912,7.82668750989953,17.1384456739668,14.2190549322944,0.328976093757155,-2.84182990971131,-1.93607684421774,3.57912799421251,4.73256471190778
"11-03-2023",119.711528126791,119.106773392871,149.295669520047,116.459187749994,121.265237885476,1.88642169104616,4.84347037442082,8.18373812167489,17.1230897819238,14.8777061416912,0.544714169097083,-2.90737040545228,-1.86347428172604,3.59928010133422,4.77943823191612
"12-03-2023",120.164008872912,119.71471930856,150.310798213758,116.818862298918,121.783525320568,1.75628092724986,4.84602333705942,8.52061805838034,17.08762219823,15.4433356312136,0.74457492352972,-2.96906410106088,-1.79735678700225,3.61520292582468,4.81838903858578
"13-03-2023",120.542073728837,120.238831446917,151.196047539072,117.124579259597,122.225775177366,1.6484279733023,4.84855086148557,8.8376423404803,17.0320421684327,15.9201870464744,0.928583221238863,-3.02714269366584,-1.73772337849069,3.62719522190385,4.84941953516311
"14-03-2023",120.84730729595,120.680391754919,151.953544676173,117.377036754388,122.593325888532,1.55930397138073,4.85105323434493,9.13510742117871,16.9563485102553,16.3118379739573,1.09676195424324,-3.08182430349829,-1.68457317089598,3.635481996703,4.87253163621509
"15-03-2023",121.080988914355,121.040480262696,152.585109827407,117.57681128458,122.887289815933,1.48596806877946,4.85353073943078,9.41329146363594,16.8605396135717,16.6212267819247,1.24913204524446,-3.13331429306518,-1.63790537516999,3.64021873199252,4.88772676774742
"16-03-2023",121.24409802504,121.319977725222,153.092260591076,117.724359046864,123.108556617114,1.42600037766872,4.85598365771613,9.67245460108261,16.7446134403726,16.8506746655793,1.38571245022993,-3.1818060384096,-1.59771929849994,3.64149430143029,4.89500586729254
"17-03-2023",121.337318275053,121.519567776592,153.476215608104,117.82001697509,123.257795937773,1.37742212529533,4.85841226738562,9.91283918007311,16.6085675247215,17.0019030618739,1.50652016083116,-3.22748165535476,-1.56401434429843,3.63933263806618,4.89436938396742
"18-03-2023",121.361040382903,121.639738602146,153.737897490325,117.864003509666,123.335459438385,1.33863035979616,4.86081684386703,10.1346699871069,16.452398972703,17.0760465646238,1.61157020643763,-3.27051268345903,-1.53679001219422,3.63369318338919,4.88581727850136
"19-03-2023",121.315363776201,121.680784132543,153.877935037441,117.856419096388,123.341782161121,1.30834505709164,4.86319765986259,10.3381544588291,16.2761044623604,17.0736614368174,1.70087565606657,-3.31106073025068,-1.51604589802503,3.62447012634275,4.8693490232335
"20-03-2023",121.20009700839,121.642804762699,153.896664747983,117.797246415811,123.276783241178,1.28556688352888,4.86555498537983,10.5234828760068,16.0796802436258,16.9947297839896,1.77444761998884,-3.34927807816189,-1.50178169383151,3.61149041802996,4.84496360208026
"21-03-2023",121.014756956333,121.525707597343,153.794131627879,117.686350343696,123.140265964695,1.26954422055497,4.86788908776222,10.6908285414629,15.8631221382398,16.8386594199682,1.83229525111108,-3.38530825644133,-1.49399718785265,3.59451052485949,4.8126595104727
"22-03-2023",120.758566795371,121.329206223806,153.570089298607,117.523477642449,122.93181717341,1.25974836332337,4.87020023171955,10.8403479421341,15.6264255396628,16.6042794239864,1.87442574611448,-3.41928658019328,-1.49269226452239,3.57321185921255,4.77243475526364
"23-03-2023",120.43045274338,121.052820011469,153.223999405165,117.308256382839,122.650806014275,1.25585607485389,4.87248867935786,10.9721808954029,15.3695854129773,16.2898313558283,1.90084434635008,-3.45134065856765,-1.49786690446848,3.54719480189813,4.72428685460472
"24-03-2023",120.029039560181,120.695872936169,152.755030322446,117.040195094675,122.296382030227,1.25773892008043,4.87475469020923,11.0864506798432,15.0925962947803,15.8929560630987,1.91155433849082,-3.48159087400952,-1.50952118451168,3.51597120424209,4.66821283779323
"25-03-2023",119.552644783425,120.257491926689,152.16205515692,116.718681644502,121.867472586356,1.26545902783877,4.87699852126118,11.1832641504994,14.7954522930673,15.4106759816393,1.90655705494042,-3.51015083436799,-1.52765527766706,3.47895522912946,4.60420924508886
"26-03-2023",118.99927167681,119.736604729272,151.443649038794,116.342981837767,121.362779623656,1.27927114095127,4.87922042698582,11.2627118388077,14.4781470871071,14.8393727962988,1.88585187399913,-3.53712779956235,-1.55226945314663,3.43545235915365,4.5322721275002
"27-03-2023",118.366600861064,119.131937284954,150.598085698177,115.912237742233,120.780775730564,1.29963102205586,4.88142065936876,11.324868037253,14.1406739273071,14.1747602944574,1.84943621978646,-3.56262308440793,-1.58336407636325,3.38464636563657,4.45239704654114
"28-03-2023",117.65198059262,118.442010613296,149.62333331699,115.425465728851,120.119699520372,1.32721049254905,4.88359946793758,11.3697908688412,13.78302563507,13.4118522086378,1.79730556192063,-3.58673243911446,-1.62093960893603,3.32558399402395,4.36457907395694
"29-03-2023",116.852415649233,117.665137194881,148.517049646685,114.881554225579,119.377550300534,1.36291960088773,4.88575709979023,11.3975223414503,13.4051946026409,12.5449248069422,1.72945341495499,-3.60954640888604,-1.66499660869741,3.25715707831358,4.26881279142022
"30-03-2023",115.964554775966,116.799416843744,147.27657638001,114.279261179047,118.552082017739,1.40793665174419,4.887893799623,11.4080883871124,13.0071727929455,11.5674739506487,1.64587133757118,-3.63115067397314,-1.71553572970113,3.17808174893576,4.16509229019667
"31-03-2023",114.984676638911,115.842732059633,145.898932763323,113.617211218254,117.640796460411,1.46374708689571,4.89000980975832,11.4014988862634,12.5889517394191,10.4721662967916,1.54654893152902,-3.65162637145369,-1.77255772223217,3.08687434397109,4.05341117078039
"01-04-2023",113.908674227782,114.792742848726,144.38080843409,112.89389251383,116.640935698085,1.53219250081384,4.89210537017217,11.3777476769822,12.1505225458267,9.250784279621,1.43147384037279,-3.67105039995189,-1.83606343281775,2.98182357173632,3.93376254249914
"02-04-2023",112.924969746971,113.812482315321,142.961892293272,112.229715063407,115.717608063915,1.59072673149654,4.89392382525812,11.350853957278,11.7314712173976,8.14436778358053,1.33519009688575,-3.68366150006193,-1.89609415508743,2.89197718780421,3.82123965863409
"03-04-2023",112.029440148655,112.899552800724,141.638774803906,111.62316217937,114.868019183083,1.64128125135266,4.89546538124655,11.3207925785114,11.3317888402352,7.14461589862825,1.2576857226447,-3.68950703408976,-1.95265078023497,2.81564943683887,3.71583557657654
"04-04-2023",111.21833195663,112.051721333888,140.408276625188,111.072848763133,114.089597845018,1.68552422376466,4.89673021296479,11.2875354299269,10.9514669124521,6.24402796792207,1.1989510755215,-3.68860895555,-2.00573414787886,2.75140820874485,3.61754379294444
"05-04-2023",110.488245534185,111.266914169702,139.267440972777,110.577518142186,113.379988221837,1.7249155480001,4.89771846385699,11.2510514123664,10.5904973439886,5.43584731400427,1.1589788484835,-3.68096389161475,-2.055345046075,2.6980481685014,3.52635824318126
"06-04-2023",109.836120835044,110.543211716733,138.213526513897,110.136039200413,112.737042738631,1.76075503196661,4.89843024600035,11.2113064091882,10.248872456441,4.71401054670505,1.13776406868446,-3.6665431304465,-2.10148421132831,2.65456814089557,3.4422733011817
"07-04-2023",109.259224577643,109.878843842022,137.244000780136,109.747403795122,112.158815574001,1.79422528238204,4.89886564011783,11.1682632543637,9.92658498289781,4.07310207244665,1.13530409684591,-3.64529251336789,-2.14415232860365,2.62015232583244,3.36528377894461
"08-04-2023",108.755138788998,109.272185541443,136.356534082143,109.410724454891,111.643556771196,1.82643072762002,4.89902469558735,11.121881697723,9.62362806778586,3.50831346365322,1.15159862692883,-3.61713223146307,-2.18335003133593,2.59415499177176,3.29538492625287
"09-04-2023",108.32175067014,108.72175296504,135.548993911572,109.125232352976,111.189706942009,1.85843406088019,4.89890743044732,11.0721183673171,9.33999526672371,3.01540738343483,1.18664968609554,-3.581956525847,-2.21907790143968,2.57608836009971,3.23257243038032
"10-04-2023",107.957243740638,108.226199787617,134.819439816848,108.890275551654,110.795892547421,1.89129130620973,4.89851383139874,11.0189267288594,9.07568054638515,2.59068579488978,1.2404616349619,-3.5396332904769,-2.25133646931746,2.56561345311446,3.17684241582568
"11-04-2023",107.660090225096,107.784313915713,134.166118740422,108.705317513483,110.460921740696,1.92608666446076,4.89784385380368,10.9622570422117,8.8306782843706,2.23096221651495,1.31304116813983,-3.49000357601416,-2.28012621386808,2.56253373390967,3.12819144407341
"12-04-2023",107.429044649716,107.395014522886,133.587460806319,108.569935876087,110.183780760355,1.9639682890067,4.89689742168021,10.9020563148711,8.60498326908758,1.93353781556994,1.40439731507014,-3.43288099287347,-2.30544756249322,2.56679141882333,3.08661651338157
"13-04-2023",107.263138622085,107.057349406082,133.08207554786,108.483821487667,109.963630862114,2.00618617171999,4.89567442769378,10.8382682524164,8.39859069963974,1.69618116003493,1.51454144114586,-3.36805101121725,-2.32730089110418,2.57846639326371,3.0521150585966
"14-04-2023",107.161676772304,106.7704926566,132.648748566485,108.446777701038,109.79980578049,2.05413338934684,4.89417473314506,10.7708332058661,8.21149618572496,1.51711147725106,1.64348724912621,-3.29527015526639,-2.34568652412741,2.59777771057049,3.02468495099504
"15-04-2023",107.124233838449,106.53374263997,132.286438613652,108.458719924572,109.691809712406,2.10939207129851,4.89239816795419,10.6996881159005,8.0436957475416,1.39498529364094,1.7912507808413,-3.21426508890146,-2.36060473450913,2.62508770203368,3.00432449815223
"16-04-2023",107.150652884155,106.346520279797,131.994275088809,108.519675429026,109.639315816681,2.17378560567278,4.89034453064152,10.6247664538935,7.89518581570437,1.3288863552735,1.9578504191879,-3.1247315891204,-2.37205574371954,2.6609087751851,2.99103244383786
"17-04-2023",107.241044640835,106.208367641374,131.771555947411,108.629783409819,109.642165224877,2.24943880616416,4.88801358830473,10.5459981597017,7.76596323116786,1.31831875365204,2.14330689041629,-3.02633340349707,-2.38003972175598,2.70591302791627,2.98480796793848
"18-04-2023",107.3957879718,106.118946811602,131.617746013965,108.789295304894,109.700366560492,2.3388480252093,4.88540507659245,10.4633095761494,7.65602524515966,1.3632032051517,2.34764326670892,-2.91870098735022,-2.38455678714567,2.76094485880907,2.98565068640686
"19-04-2023",107.615531460203,106.078039072475,131.532475696049,108.998575368886,109.814095965061,2.44496352691296,4.88251869967423,10.3766233801516,7.56536951912188,1.46387645619259,2.57088496905066,-2.80143011587969,-2.38560700694734,2.82703681028214,2.99356065123832
"20-04-2023",107.901196127478,106.085544366107,131.515540096211,109.258101504924,109.983697631233,2.57128683784008,4.87935413020705,10.285858510408,7.49399412466132,1.62109380968595,2.81305977039139,-2.67408036605789,-2.38319039675199,2.90542894181234,3.00853835047397
"21-04-2023",108.253979293661,106.141481049997,131.566898519619,109.568466355946,110.209684844441,2.72198628798844,4.87591100929815,10.1909300916017,7.44189754350846,1.83603479170813,3.07419779910119,-2.53617346257507,-2.37730692068369,2.99759209672395,3.03058470823074
"22-04-2023",108.675359595776,106.245985941932,131.686674376276,109.930378658039,110.492741536319,2.90203455448383,4.87218894646437,10.091749355031,7.40907866748509,2.11031200091657,3.35433154271848,-2.38719148162634,-2.3679564913985,3.10525549909219,3.05970108475851
"23-04-2023",109.167103185314,106.399314654634,131.87515547756,110.344664858871,110.833724354565,3.11737274657027,4.86818751958781,9.98822355560094,7.3955367984808,2.4459832071008,3.65349585199176,-2.22657490579462,-2.3551389700834,3.23043919855154,3.09588927652393
"24-04-2023",109.731271130794,106.601842220973,132.132794727812,110.81227100494,111.233665255514,3.37510644625912,4.86390627486799,9.88025588509642,7.4012716484384,2.84556678963801,3.97172794521531,-2.05372052272446,-2.33885416645427,3.37549197175939,3.1391515163213
"25-04-2023",110.370228056414,106.854064011275,132.460211212631,111.334264901921,111.693774627265,3.68374017345228,4.85934472677042,9.76774538165532,7.42628333934735,3.31206063168045,4.30906741285935,-1.86797915969488,-2.31910183875301,3.54313539164634,3.18949047341037
"26-04-2023",111.086652053016,107.156596944969,132.858191686481,111.911838553062,112.215444952829,4.05345801225858,4.85450235797145,9.65058683535807,7.47057240324655,3.84896461182879,4.66555622249553,-1.66865324558336,-2.29588169374391,3.73651489130867,3.24690925368098
"27-04-2023",111.883545902895,107.510180999536,133.327692463195,112.546310881195,112.800255024355,4.49645965841827,4.84937861929968,9.52867068984454,7.53413978223562,4.46030686203542,5.04123872401788,-1.45499419106447,-2.26919338670935,3.95925878063645,3.31141139984472
"28-04-2023",112.764249665509,107.915681020446,133.869841713924,113.239130740572,113.449974721219,5.02736297649808,4.84397292967364,9.4018829398666,7.61698682849506,5.15067398873829,5.43616165516033,-1.22619957720433,-2.23903652144464,4.21554632298497,3.38300089165351
"29-04-2023",113.732454676823,108.374088836523,134.48594217803,113.991880225405,114.166570366416,5.66368635016317,4.8382846760359,9.2701050246804,7.71911530431501,5.92524548395978,5.85037414731124,-0.98141014189236,-2.20541065025228,4.51018614918752,3.46168214614512
"30-04-2023",114.79221902099,108.886525685895,135.177474293465,114.806278282672,114.952210677476,6.42642674178947,4.83231321328353,9.13321371717883,7.84052738213258,6.7898325845405,6.28392773162572,-0.719706552792516,-2.16831527393509,4.84870648016353,3.54746001791574
"01-05-2023",115.94798453919,109.454244958479,135.946099754138,115.684184637431,115.809273329907,7.34075253583114,4.82605786419496,8.99108100866039,7.98122564457794,7.75092187105028,6.73687634543644,-0.440105954694518,-2.1277498417889,5.23745885093619,3.6403397994195
"02-05-2023",117.030343186344,109.984850848744,136.646418182041,116.506796931132,116.610800976655,8.10256074886871,4.82197014793173,8.84361998473621,8.11142370230154,8.62635703825499,7.1679476058834,-0.177118825038506,-2.08592711891566,5.57511393293944,3.72927974943028
"03-05-2023",118.043831504218,110.479641186994,137.280112383858,117.275993646517,117.359219374938,8.73698900596644,4.8200496009073,8.69069275283636,8.23112432482564,9.42270605454312,7.57719514147948,0.0702425118566521,-2.04284648443073,5.8680070268417,3.81428535550093
"04-05-2023",118.992697375063,110.939826200835,137.848705073824,117.993531288765,118.056793551218,9.26497173574318,4.8202960053131,8.53215630887431,8.34033005837518,10.1459435430063,7.96466986570179,0.302907047372486,-1.99850729877511,6.12163358025347,3.89536186243714
"05-05-2023",119.880917825962,111.366531475314,138.353562532677,118.661048396577,118.70563465612,9.70393095029384,4.82270938909375,8.36786240352215,8.43904322593188,10.8014956061585,8.3304199833256,0.521748577515255,-1.95290890370576,6.34075229683121,3.97251427262103
"06-05-2023",120.712215697938,111.760800706038,138.795897890719,119.280069283868,119.307706353654,10.0683511247987,4.8272900259503,8.19765740358085,8.52726592728376,11.3942805353696,8.67449099642147,0.727588984548272,-1.90605062228597,6.52947442211981,4.04574734631985
"07-05-2023",121.490075249678,112.123598251988,139.176774042868,119.85200752063,119.86483076408,10.3702571463038,4.83403843537123,8.021382148316,8.60500003906966,11.9287457104367,8.99692571001598,0.921201323656735,-1.85793175887511,6.69134088137172,4.11506560197957
"08-05-2023",122.217756761269,112.455811494285,139.497106202702,120.378169160902,120.378693978409,10.6196111026988,4.84295538269137,7.83887180062477,8.67224721481931,12.4089009661324,9.29776423741703,1.10331272623736,-1.80855159911848,6.82938871665189,4.18047331650382
"09-05-2023",122.89831019917,112.75825300667,139.757664101643,120.859755725214,120.850851161213,10.8246410048619,4.85404187917869,7.64995569289465,8.72900888498836,12.8383486760636,9.57704400520424,1.27460713071641,-1.7579094099367,6.94620806976401,4.24197452551762
"10-05-2023",123.534587999683,113.031662543011,139.959073838559,121.297866944336,121.282731257206,10.9921122889219,4.86729918214902,7.45445716741023,8.77528625698891,13.2203107795458,9.83479975788507,1.43572785115203,-1.70600443951461,7.04399078014807,4.29957302361651
"11-05-2023",124.129257024503,113.276708846699,140.101819384222,121.69350327057,121.675641315824,11.1275510574799,4.8827287951086,7.25219341115835,8.81108031521515,13.5576529542616,10.0710635622173,1.58727999326749,-1.65283591729049,7.12457150957425,4.35327236460055
"12-05-2023",124.684809738467,113.493991286352,140.186243744256,122.047568162347,122.030770446906,11.2354264261545,4.90033246792462,7.04297528487759,8.8363918210644,13.8529061160604,10.2858648111985,1.72983272698904,-1.59840305394421,7.18946216524076,4.40307586169371
"13-05-2023",125.20357465634,113.684041321834,140.212549783345,122.360870147321,122.349193419433,11.3192979923943,4.92011219702368,6.82660714619174,8.85122131295308,14.1082854072003,10.4792302277226,1.86392142402312,-1.54270504138578,7.23988026714398,4.44898658774818
"14-05-2023",125.687726102431,113.847323804177,140.180800712704,122.634124668692,122.63187391423,11.3819332926336,4.94207022561813,6.60288666666238,8.85556910632829,14.3257068154942,10.6511838679042,1.99004966850081,-1.4857410527433,7.27677179196754,4.49100737543407
"15-05-2023",126.139293323941,113.984238112576,140.090920241969,122.867955718961,122.879667440465,11.4253991235626,4.96620904396061,6.37160464258906,8.8494352936747,14.5068015490432,10.801747124072,2.10869114824075,-1.42751024235059,7.30082892210209,4.52914081741408
"16-05-2023",126.560168996249,114.095119131251,139.942692395876,123.062897264854,123.093323924777,11.4511297408671,4.99253138962633,6.13254479938047,8.83281974451613,14.6529282744051,10.9309387274295,2.22029143373327,-1.36801174573487,7.31250303281411,4.56338926650357
"17-05-2023",126.952117155769,114.180238068547,139.735760995293,123.219394466663,123.273489980867,11.4599741858142,5.02104024782359,5.88548358931343,8.80572210541322,14.7651833100153,11.0387747503856,2.32526965152702,-1.3072446796035,7.31201316123748,4.59375483581564
"18-05-2023",127.31678059364,114.239803120299,139.469628801349,123.337804694799,123.420710866423,11.4522243013338,5.05173885173239,5.63018998249078,8.76814179995544,14.8444088513363,11.125268608554,2.42402005830252,-1.24520814183137,7.29935011608825,4.62023939889155
"19-05-2023",127.655687741238,114.273959979065,139.143656320611,123.418398345864,123.535432133295,11.4276243620517,5.08463068287101,5.36642525080253,8.72007802874932,14.8911992894439,11.1904310624225,2.51691352154444,-1.18190121144713,7.27427630521198,4.64284458981631
"20-05-2023",127.970259076365,114.282792190481,138.757060268439,123.461359460122,123.61800097592,11.385362636039,5.1197194714909,5.09394274468834,8.66152976940108,14.9059056704577,11.2342702186914,2.60429891237322,-1.1173229486197,7.23632127772767,4.66157180331954
"21-05-2023",128.261813076961,114.266321357607,138.308911686811,123.466786141761,123.66866728208,11.3240445998383,5.1570091969997,4.81248766249258,8.59249577649492,14.8886383292708,11.256791531282,2.68650441576701,-1.05147239464429,7.18477289712735,4.67642219486142
"22-05-2023",128.531571747308,114.224507193772,137.798133712119,123.434690782922,123.687584389167,11.241646922935,5.19650408841259,4.52179681219624,8.51297458156662,14.8392677173395,11.2579978020153,2.7638387630948,-0.984348571928187,7.11866397971537,4.6873966807041
"23-05-2023",128.780665739874,114.157247424028,137.223498987557,123.365000091998,123.674809548241,11.1354507032844,5.23820862483184,4.22159836530292,8.42296449307242,14.7574234307428,11.2378891809604,2.83659239158927,-0.915950483975969,7.03675414768907,4.69449593796817
"24-05-2023",129.010139094268,114.064377534998,136.583626713881,123.257554926266,123.630304097303,11.001951750846,5.28212753595483,3.91161160264875,8.32246359635296,14.6424914312202,11.1964631664534,2.90503853511427,-0.846277115375325,6.93750655637696,4.69772040467444
"25-05-2023",129.220953613181,113.945670372482,135.876979331466,123.112109928477,123.553933344282,10.8367449587237,5.32826580261042,3.59154665189851,8.21146975359218,14.4936094393388,11.1337146047859,2.96943425032316,-0.775327431781276,6.8190590589757,4.69707027977099
"26-05-2023",129.413992893627,113.800835585852,135.101858825679,122.928332966567,123.4454661594,10.6343789464684,5.37662865732382,3.2611042164826,8.08998060377252,14.3096604652254,11.049635689564,3.03002138206197,-0.703100379901339,6.67918926776051,4.6925455231454
"27-05-2023",129.590066030412,113.629518917875,134.256402646691,122.705804375217,123.304574275683,10.3881761791641,5.42722158491005,2.91997529572117,7.95799356262413,14.08926442833,10.9442159607372,3.08702747164305,-0.629594887479626,6.51527285622484,4.68414585562235
"28-05-2023",129.749911007326,113.431301338216,133.338579233926,122.44401599752,123.130831295483,10.0900126267094,5.48005032309591,2.56784089587391,7.81550582257013,13.8307678033461,10.8174423032969,3.14066661140022,-0.554809863280969,6.32423431978749,4.67187075894632
"29-05-2023",129.894197790298,113.205698018519,132.34618313439,122.142370024577,122.923711400021,9.73004969264234,5.53512086317073,2.20437173184517,7.66251435266699,13.5322312146063,10.6692989456448,3.19114024873497,-0.478744197074827,6.10248927120809,4.65571947574964
"30-05-2023",130.023531135449,112.952157146544,131.276829703151,121.800177630367,122.682587758041,9.29640956688066,5.59243945066586,1.82922791926556,7.49901589853989,13.1914148858818,10.4997674576311,3.23863794267325,-0.401396759618635,5.84587718802049,4.63569100950578
"31-05-2023",130.138453123838,112.670058576466,130.127949373237,121.416657398767,122.406730628758,8.77478328988876,5.6520125860629,1.44205865666195,7.32500698231341,12.805761836419,10.3088267482611,3.2833380757742,-0.322766402641256,5.54958335014854,4.61178412446785
"01-06-2023",130.239445433512,112.358712312038,128.896781481184,120.990933539153,122.095305153357,8.14795859544233,5.71384702553102,1.04250189741883,7.1404839025378,12.3723786971454,10.0964530630719,3.32540852406457,-0.24285195882568,5.20804850304771,4.58399734559235
"02-06-2023",130.317720847987,112.067321336088,127.732360286283,120.585499000814,121.796641065137,7.62449396304208,5.77243360896559,0.677946700009025,6.96320617349478,11.9671055598754,9.89194000707229,3.36168108085931,-0.164151739387166,4.910080655737,4.55765592536954
"03-06-2023",130.373607446765,111.7951729237,126.631887781668,120.199427950537,121.509834481906,7.18711646567242,5.82777898065122,0.348052164500305,6.79317002420159,11.5869018554681,9.69526213729706,3.39229197154056,-0.086664575971753,4.65008914483581,4.53275823854625
"04-06-2023",130.407339470032,111.541601416116,125.592719623835,119.831838772754,121.23401740723,6.82139382057208,5.87988941728781,0.0525098025605886,6.63037183771573,11.2289150986621,9.50639498553731,3.41735615851103,-0.0103893182337863,4.42319584328319,4.50930274894697
"05-06-2023",130.419058300435,111.30598659258,124.612358778502,119.48189205632,120.968355103516,6.51525816266332,5.92877082870236,-0.208956751013178,6.47480815105763,10.8904594872526,9.32531505529621,3.43696777294729,0.0646751661807335,4.22514363379704,4.4872880093791
"06-06-2023",130.408813055671,111.087752153312,123.688449520448,119.148788677672,120.712043565743,6.25860783741472,5.97442875851921,-0.436591996727448,6.32647565513723,10.5689957518111,9.15199981886603,3.45120046831926,0.138529991651162,4.05221653411615,4.46671266154362
"07-06-2023",130.376560794355,110.886364309912,122.818771772903,118.831767975982,120.464307088216,6.04297407337133,6.01686838478875,-0.630608799027408,6.18537119468356,10.2621121047703,8.98642771452543,3.46010769700356,0.211176254598658,3.90116997536361,4.44757543595129
